"row_id","cisi","subtype","target_label","is_h_series","priority","type","site","sides","direction","short_side_index","order","short_text","context_class","side_relation","longer_row_count","longer_texts","sequence_family_key","horizontal_mm","vertical_mm","thickness_mm","h_bin","v_bin","area_bin","aspect_bin","th_bin","long_family","long_token_set","long_edge_frames","long_first_tokens","long_last_tokens","long_length_bin"
"1679.2","H-788","034","FRAME700_SUBTYPE034","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","2","700_first","+700-034+","single_short_no_longer_text","no_longer_text","0","","1:+740-255-000+|2:+700-034+","12.7","7.6","","h_10_13","v_7_8p5","area_80_120","aspect_1p5_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1680.2","H-789","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_last","+033-700+","single_longer_text","short_after_all_longer","1","+400-520-220-016+","1:+400-520-220-016+|2:+033-700+","16.5","8.9","","h_ge_16","v_8p5_10","area_120_180","aspect_1p5_1p9","th_missing","+400-520-220-016+","016;220;400;520","400...016","400","016","long_len_4_5"
"1681.2","H-790","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+400-740-384-033+","1:+400-740-384-033+|2:+700-033+","15.2","8.9","","h_13_16","v_8p5_10","area_120_180","aspect_1p5_1p9","th_missing","+400-740-384-033+","033;384;400;740","400...033","400","033","long_len_4_5"
"1683.2","H-792","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_last","+033-700+","single_longer_text","short_after_all_longer","1","+400-154-896+","1:+400-154-896+|2:+033-700+","14.5","7.6","","h_13_16","v_7_8p5","area_80_120","aspect_ge_1p9","th_missing","+400-154-896+","154;400;896","400...896","400","896","long_len_1_3"
"1684.2","H-793","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_last","+033-700+","single_longer_text","short_after_all_longer","1","+400-154-896+","1:+400-154-896+|2:+033-700+","14.7","7.6","","h_13_16","v_7_8p5","area_80_120","aspect_ge_1p9","th_missing","+400-154-896+","154;400;896","400...896","400","896","long_len_1_3"
"1685.2","H-794","032","FRAME700_SUBTYPE032","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_last","+032-700+","single_longer_text","short_after_all_longer","1","+400-232-235+","1:+400-232-235+|2:+032-700+","15.2","","","h_13_16","v_missing","area_missing","aspect_missing","th_missing","+400-232-235+","232;235;400","400...235","400","235","long_len_1_3"
"1686.1","H-795","033","FRAME700_SUBTYPE033","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","1","700_last","+033-700+","single_short_no_longer_text","no_longer_text","0","","1:+033-700+|2:+442-000-220-000+","16","","","h_ge_16","v_missing","area_missing","aspect_missing","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1687.2","H-796","032","FRAME700_SUBTYPE032","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","2","700_first","+700-032+","all_short_or_no_longer_text","no_longer_text","0","","1:+370-455+|2:+700-032+","14","13","","h_13_16","v_ge_10","area_ge_180","aspect_lt_1p5","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1689.2","H-798","033","FRAME700_SUBTYPE033","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","2","700_first","+700-033+","single_short_no_longer_text","no_longer_text","0","","1:+158-999-792+|2:+700-033+","15.2","7.6","","h_13_16","v_7_8p5","area_80_120","aspect_ge_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1690.2","H-799","033","FRAME700_SUBTYPE033","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+032-820-100-415+","1:+032-820-100-415+|2:+700-033+","16.5","8.9","","h_ge_16","v_8p5_10","area_120_180","aspect_1p5_1p9","th_missing","+032-820-100-415+","032;100;415;820","032...415","032","415","long_len_4_5"
"1691.2","H-800","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+740-337-692-490+","1:+740-337-692-490+|2:+700-033+","17.8","7.6","","h_ge_16","v_7_8p5","area_120_180","aspect_ge_1p9","th_missing","+740-337-692-490+","337;490;692;740","740...490","740","490","long_len_4_5"
"1693.2","H-802","032","FRAME700_SUBTYPE032","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","2","700_first","+700-032+","single_short_no_longer_text","no_longer_text","0","","1:+400-740-337-000+|2:+700-032+","14","6.9","","h_13_16","v_lt_7","area_80_120","aspect_ge_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1701.2","H-812","033","FRAME700_SUBTYPE033","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","2","700_last","+033-700+","all_short_or_no_longer_text","no_longer_text","0","","1:+368-035+|2:+033-700+","16.5","7.6","","h_ge_16","v_7_8p5","area_120_180","aspect_ge_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1702.2","H-813","032","FRAME700_SUBTYPE032","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","2","700_last","+032-700+","single_short_no_longer_text","no_longer_text","0","","1:+400-892-000+|2:+032-700+","15.2","8.9","","h_13_16","v_8p5_10","area_120_180","aspect_1p5_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1703.2","H-814","032","FRAME700_SUBTYPE032","false","P1_mixed_short_long_core","TAB:B","Harappa","2","L/R","2","700_first","+700-032+","single_longer_text","short_after_all_longer","1","+400-820-100-415+","1:+400-820-100-415+|2:+700-032+","15.2","8.1","","h_13_16","v_7_8p5","area_120_180","aspect_1p5_1p9","th_missing","+400-820-100-415+","100;400;415;820","400...415","400","415","long_len_4_5"
"1704.1","H-815","032","FRAME700_SUBTYPE032","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","1","700_first","+700-032+","single_longer_text","short_before_all_longer","1","+520-072-219+","1:+700-032+|2:+520-072-219+","25.4","11.4","","h_ge_16","v_ge_10","area_ge_180","aspect_ge_1p9","th_missing","+520-072-219+","072;219;520","520...219","520","219","long_len_1_3"
"1705.2","H-816","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_last","+033-700+","single_longer_text","short_after_all_longer","1","+400-740-390-590+","1:+400-740-390-590+|2:+033-700+","7.6","7.6","","h_lt_10","v_7_8p5","area_lt_80","aspect_lt_1p5","th_missing","+400-740-390-590+","390;400;590;740","400...590","400","590","long_len_4_5"
"1706.2","H-817","032","FRAME700_SUBTYPE032","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_last","+032-700+","single_longer_text","short_after_all_longer","1","+400-740-336-018+","1:+400-740-336-018+|2:+032-700+","20.3","11.4","","h_ge_16","v_ge_10","area_ge_180","aspect_1p5_1p9","th_missing","+400-740-336-018+","018;336;400;740","400...018","400","018","long_len_4_5"
"1707.2","H-818","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+740-336-018+","1:+740-336-018+|2:+700-033+","17.8","10.2","","h_ge_16","v_ge_10","area_ge_180","aspect_1p5_1p9","th_missing","+740-336-018+","018;336;740","740...018","740","018","long_len_1_3"
"1708.2","H-819","034","FRAME700_SUBTYPE034","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","2","700_first","+700-034+","all_short_or_no_longer_text","no_longer_text","0","","1:+520-240+|2:+700-034+","","","","h_missing","v_missing","area_missing","aspect_missing","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1710.1","H-821","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:B","Harappa","2","L/R","1","700_first","+700-033+","single_longer_text","short_before_all_longer","1","+740-642-240-001-692+","1:+700-033+|2:+740-642-240-001-692+","23","14","","h_ge_16","v_ge_10","area_ge_180","aspect_1p5_1p9","th_missing","+740-642-240-001-692+","001;240;642;692;740","740...692","740","692","long_len_4_5"
"1711.1","H-822","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:B","Harappa","2","L/R","1","700_first","+700-033+","single_longer_text","short_before_all_longer","1","+740-642-240-001-692+","1:+700-033+|2:+740-642-240-001-692+","24","11.5","","h_ge_16","v_ge_10","area_ge_180","aspect_ge_1p9","th_missing","+740-642-240-001-692+","001;240;642;692;740","740...692","740","692","long_len_4_5"
"1712.1","H-823","034","FRAME700_SUBTYPE034","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","1","700_first","+700-034+","single_longer_text","short_before_all_longer","1","+740-636-240-060-692+","1:+700-034+|2:+740-636-240-060-692+","23.5","11","","h_ge_16","v_ge_10","area_ge_180","aspect_ge_1p9","th_missing","+740-636-240-060-692+","060;240;636;692;740","740...692","740","692","long_len_4_5"
"1716.1","H-827","033","FRAME700_SUBTYPE033","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","1","700_first","+700-033+","single_short_no_longer_text","no_longer_text","0","","1:+700-033+|2:+000-000-000+","18","","","h_ge_16","v_missing","area_missing","aspect_missing","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1719.2","H-833","032","FRAME700_SUBTYPE032","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","2","700_first","+700-032+","single_longer_text","short_after_all_longer","1","+526-554-002-820+","1:+526-554-002-820+|2:+700-032+","","","","h_missing","v_missing","area_missing","aspect_missing","th_missing","+526-554-002-820+","002;526;554;820","526...820","526","820","long_len_4_5"
"1720.2","H-834","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+400-740-690-436-255+","1:+400-740-690-436-255+|2:+700-033+","","","","h_missing","v_missing","area_missing","aspect_missing","th_missing","+400-740-690-436-255+","255;400;436;690;740","400...255","400","255","long_len_4_5"
"1723.2","H-837","032","FRAME700_SUBTYPE032","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","2","700_first","+700-032+","single_short_no_longer_text","no_longer_text","0","","1:+000-480-176+|2:+700-032+","","","","h_missing","v_missing","area_missing","aspect_missing","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1724.2","H-838","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+740-615-495-002-817+","1:+740-615-495-002-817+|2:+700-033+","","","","h_missing","v_missing","area_missing","aspect_missing","th_missing","+740-615-495-002-817+","002;495;615;740;817","740...817","740","817","long_len_4_5"
"1725.1","H-839","032","FRAME700_SUBTYPE032","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","1","700_last","+032-700+","all_short_or_no_longer_text","no_longer_text","0","","1:+032-700+|2:+400-140+","","","","h_missing","v_missing","area_missing","aspect_missing","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1732.2","H-846","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+400-740-100-031-705+","1:+400-740-100-031-705+|2:+700-033+","15.2","6.4","","h_13_16","v_lt_7","area_80_120","aspect_ge_1p9","th_missing","+400-740-100-031-705+","031;100;400;705;740","400...705","400","705","long_len_4_5"
"1733.2","H-847","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:B","Harappa","3","R/L","2","700_first","+700-033+","single_longer_text","short_before_all_longer","1","+740-100-415+","1:+000-690-000+|2:+700-033+|3:+740-100-415+","16.5","7.1","","h_ge_16","v_7_8p5","area_80_120","aspect_ge_1p9","th_missing","+740-100-415+","100;415;740","740...415","740","415","long_len_1_3"
"1734.2","H-848","033","FRAME700_SUBTYPE033","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","2","700_first","+700-033+","single_short_no_longer_text","no_longer_text","0","","1:+740-100-000-000+|2:+700-033+","17.8","10.2","","h_ge_16","v_ge_10","area_ge_180","aspect_1p5_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1735.2","H-849","032","FRAME700_SUBTYPE032","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_last","+032-700+","single_longer_text","short_after_all_longer","1","+400-740-892-617+","1:+400-740-892-617+|2:+032-700+","17.8","7.6","","h_ge_16","v_7_8p5","area_120_180","aspect_ge_1p9","th_missing","+400-740-892-617+","400;617;740;892","400...617","400","617","long_len_4_5"
"1736.2","H-850","032","FRAME700_SUBTYPE032","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_last","+032-700+","single_longer_text","short_after_all_longer","1","+400-740-892-617+","1:+400-740-892-617+|2:+032-700+","16","10.2","","h_ge_16","v_ge_10","area_120_180","aspect_1p5_1p9","th_missing","+400-740-892-617+","400;617;740;892","400...617","400","617","long_len_4_5"
"1738.1","H-852","032","FRAME700_SUBTYPE032","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","1","700_first","+700-032+","single_longer_text","short_before_all_longer","1","+740-760-268-233-220+","1:+700-032+|2:+740-760-268-233-220+","24.1","7.6","","h_ge_16","v_7_8p5","area_ge_180","aspect_ge_1p9","th_missing","+740-760-268-233-220+","220;233;268;740;760","740...220","740","220","long_len_4_5"
"1739.2","H-853","034","FRAME700_SUBTYPE034","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_last","+034-700+","single_longer_text","short_after_all_longer","1","+740-177-231+","1:+740-177-231+|2:+034-700+","14","6","","h_13_16","v_lt_7","area_80_120","aspect_ge_1p9","th_missing","+740-177-231+","177;231;740","740...231","740","231","long_len_1_3"
"1740.2","H-854","032","FRAME700_SUBTYPE032","false","P1_mixed_short_long_core","TAB:B","Harappa","2","L/R","2","700_first","+700-032+","single_longer_text","short_after_all_longer","1","+400-740-335-003+","1:+400-740-335-003+|2:+700-032+","16.5","6.4","","h_ge_16","v_lt_7","area_80_120","aspect_ge_1p9","th_missing","+400-740-335-003+","003;335;400;740","400...003","400","003","long_len_4_5"
"1741.2","H-857","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:B","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+740-390-590-235+","1:+740-390-590-235+|2:+700-033+","16","7","","h_ge_16","v_7_8p5","area_80_120","aspect_ge_1p9","th_missing","+740-390-590-235+","235;390;590;740","740...235","740","235","long_len_4_5"
"1759.2","H-876","033","FRAME700_SUBTYPE033","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+200-705-380+","1:+200-705-380+|2:+700-033+","22","","","h_ge_16","v_missing","area_missing","aspect_missing","th_missing","+200-705-380+","200;380;705","200...380","200","380","long_len_1_3"
"1760.2","H-877","032","FRAME700_SUBTYPE032","false","P2_tab_b_core_short_queue","TAB:B","Harappa","3","R/L","2","700_first","+700-032+","single_short_no_longer_text","no_longer_text","0","","1:+000-000+|2:+700-032+|3:+740-000+","17.8","8.9","","h_ge_16","v_8p5_10","area_120_180","aspect_ge_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1773.1","H-891","033","FRAME700_SUBTYPE033","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","1","700_first","+700-033+","single_short_no_longer_text","no_longer_text","0","","1:+700-033+|2:+400-740-590-017-000+","16.5","7.6","","h_ge_16","v_7_8p5","area_120_180","aspect_ge_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1774.2","H-892","034","FRAME700_SUBTYPE034","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_last","+034-700+","single_longer_text","short_after_all_longer","1","+400-740-336-176+","1:+400-740-336-176+|2:+034-700+","17.8","10.2","","h_ge_16","v_ge_10","area_ge_180","aspect_1p5_1p9","th_missing","+400-740-336-176+","176;336;400;740","400...176","400","176","long_len_4_5"
"1775.2","H-893","034","FRAME700_SUBTYPE034","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-034+","single_longer_text","short_after_all_longer","1","+400-740-337+","1:+400-740-337+|2:+700-034+","14","7.6","","h_13_16","v_7_8p5","area_80_120","aspect_1p5_1p9","th_missing","+400-740-337+","337;400;740","400...337","400","337","long_len_1_3"
"1782.2","H-900","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+400-740-817-491+","1:+400-740-817-491+|2:+700-033+","12.7","7.1","","h_10_13","v_7_8p5","area_80_120","aspect_1p5_1p9","th_missing","+400-740-817-491+","400;491;740;817","400...491","400","491","long_len_4_5"
"1792.2","H-910","034","FRAME700_SUBTYPE034","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","2","700_first","+700-034+","single_longer_text","short_after_all_longer","1","+002-861-416+","1:+002-861-416+|2:+700-034+","14.7","7.6","","h_13_16","v_7_8p5","area_80_120","aspect_ge_1p9","th_missing","+002-861-416+","002;416;861","002...416","002","416","long_len_1_3"
"1794.2","H-914","033","FRAME700_SUBTYPE033","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","2","700_first","+700-033+","single_short_no_longer_text","no_longer_text","0","","1:+415-033-000+|2:+700-033+","15.2","8.9","","h_13_16","v_8p5_10","area_120_180","aspect_1p5_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1796.2","H-916","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+400-740-032-059+","1:+400-740-032-059+|2:+700-033+","15.2","7.6","","h_13_16","v_7_8p5","area_80_120","aspect_ge_1p9","th_missing","+400-740-032-059+","032;059;400;740","400...059","400","059","long_len_4_5"
"1804.2","H-924","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+740-840-013+","1:+740-840-013+|2:+700-033+","14","8","","h_13_16","v_7_8p5","area_80_120","aspect_1p5_1p9","th_missing","+740-840-013+","013;740;840","740...013","740","013","long_len_1_3"
"1805.2","H-925","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+740-840-013+","1:+740-840-013+|2:+700-033+","14","7.6","","h_13_16","v_7_8p5","area_80_120","aspect_1p5_1p9","th_missing","+740-840-013+","013;740;840","740...013","740","013","long_len_1_3"
"1806.2","H-926","032","FRAME700_SUBTYPE032","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","2","700_first","+700-032+","single_short_no_longer_text","no_longer_text","0","","1:+400-740-840-000-220+|2:+700-032+","15.2","10.2","","h_13_16","v_ge_10","area_120_180","aspect_lt_1p5","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1807.1","H-927","033","FRAME700_SUBTYPE033","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","1","700_first","+700-033+","all_short_or_no_longer_text","no_longer_text","0","","1:+700-033+|2:+368-900+","14.5","7.6","","h_13_16","v_7_8p5","area_80_120","aspect_ge_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1808.1","H-928","033","FRAME700_SUBTYPE033","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","1","700_first","+700-033+","all_short_or_no_longer_text","no_longer_text","0","","1:+700-033+|2:+368-900+","12.7","6.4","","h_10_13","v_lt_7","area_80_120","aspect_ge_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1809.1","H-929","033","FRAME700_SUBTYPE033","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","1","700_first","+700-033+","all_short_or_no_longer_text","no_longer_text","0","","1:+700-033+|2:+368-900+","11.4","7.6","","h_10_13","v_7_8p5","area_80_120","aspect_1p5_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1810.2","H-930","032","FRAME700_SUBTYPE032","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-032+","single_longer_text","short_after_all_longer","1","+740-900-004+","1:+740-900-004+|2:+700-032+","14","8.4","","h_13_16","v_7_8p5","area_80_120","aspect_1p5_1p9","th_missing","+740-900-004+","004;740;900","740...004","740","004","long_len_1_3"
"1811.2","H-931","033","FRAME700_SUBTYPE033","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","2","700_last","+033-700+","single_short_no_longer_text","no_longer_text","0","","1:+000-000-000+|2:+033-700+","12.2","6.6","","h_10_13","v_lt_7","area_80_120","aspect_1p5_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1813.1","H-933","034","FRAME700_SUBTYPE034","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","1","700_last","+034-700+","single_longer_text","short_before_all_longer","1","+400-740-176+","1:+034-700+|2:+400-740-176+","14","8","","h_13_16","v_7_8p5","area_80_120","aspect_1p5_1p9","th_missing","+400-740-176+","176;400;740","400...176","400","176","long_len_1_3"
"1814.1","H-934","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","1","700_first","+700-033+","single_longer_text","short_before_all_longer","1","+400-740-176+","1:+700-033+|2:+400-740-176+","12.7","8.9","","h_10_13","v_8p5_10","area_80_120","aspect_lt_1p5","th_missing","+400-740-176+","176;400;740","400...176","400","176","long_len_1_3"
"1815.2","H-935","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+400-740-176+","1:+400-740-176+|2:+700-033+","10.2","6.4","","h_10_13","v_lt_7","area_lt_80","aspect_1p5_1p9","th_missing","+400-740-176+","176;400;740","400...176","400","176","long_len_1_3"
"1816.2","H-936","034","FRAME700_SUBTYPE034","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-034+","single_longer_text","short_after_all_longer","1","+400-740-176+","1:+400-740-176+|2:+700-034+","7.6","11.9","","h_lt_10","v_ge_10","area_80_120","aspect_lt_1p5","th_missing","+400-740-176+","176;400;740","400...176","400","176","long_len_1_3"
"1818.2","H-938","034","FRAME700_SUBTYPE034","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","2","700_last","+034-700+","single_longer_text","short_after_all_longer","1","+520-220-415+","1:+520-220-415+|2:+034-700+","14","7.6","","h_13_16","v_7_8p5","area_80_120","aspect_1p5_1p9","th_missing","+520-220-415+","220;415;520","520...415","520","415","long_len_1_3"
"1819.1","H-939","034","FRAME700_SUBTYPE034","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","L/R","1","700_first","+700-034+","single_longer_text","short_before_all_longer","1","+520-220-415+","1:+700-034+|2:+520-220-415+","15.2","7.6","","h_13_16","v_7_8p5","area_80_120","aspect_ge_1p9","th_missing","+520-220-415+","220;415;520","520...415","520","415","long_len_1_3"
"1822.2","H-942","033","FRAME700_SUBTYPE033","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","2","700_last","+033-700+","single_longer_text","short_after_all_longer","1","+520-220-016+","1:+520-220-016+|2:+033-700+","12.7","7.1","","h_10_13","v_7_8p5","area_80_120","aspect_1p5_1p9","th_missing","+520-220-016+","016;220;520","520...016","520","016","long_len_1_3"
"1823.2","H-943","032","FRAME700_SUBTYPE032","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-032+","single_longer_text","short_after_all_longer","1","+400-158-592+","1:+400-158-592+|2:+700-032+","16.5","8.9","","h_ge_16","v_8p5_10","area_120_180","aspect_1p5_1p9","th_missing","+400-158-592+","158;400;592","400...592","400","592","long_len_1_3"
"1824.2","H-944","032","FRAME700_SUBTYPE032","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-032+","single_longer_text","short_after_all_longer","1","+400-158-592+","1:+400-158-592+|2:+700-032+","16.5","8.9","","h_ge_16","v_8p5_10","area_120_180","aspect_1p5_1p9","th_missing","+400-158-592+","158;400;592","400...592","400","592","long_len_1_3"
"1825.2","H-945","034","FRAME700_SUBTYPE034","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","2","700_last","+034-700+","all_short_or_no_longer_text","no_longer_text","0","","1:+400-234+|2:+034-700+","14","6.4","","h_13_16","v_lt_7","area_80_120","aspect_ge_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1826.1","H-946","034","FRAME700_SUBTYPE034","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","1","700_first","+700-034+","all_short_or_no_longer_text","no_longer_text","0","","1:+700-034+|2:+400-234+","13.2","6.4","","h_13_16","v_lt_7","area_80_120","aspect_ge_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1827.2","H-947","034","FRAME700_SUBTYPE034","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","2","700_first","+700-034+","all_short_or_no_longer_text","no_longer_text","0","","1:+400-236+|2:+700-034+","10.2","5.8","","h_10_13","v_lt_7","area_lt_80","aspect_1p5_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
