checked_date,target,label,object,row_id,site,type,text,prev2,prev1,sequence,next1,next2,at_end
2026-05-31,Ns-66,terminal_002_context,M-1136,3503.1,Mohenjo-daro,SEAL:S,]740-717-240-002-820+,717,240,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1137,3504.1,Mohenjo-daro,SEAL:S,+740-904-002-820+,740,904,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1138,3505.1,Mohenjo-daro,SEAL:S,+740-585-017-002-820+,585,017,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1139,3506.1,Mohenjo-daro,SEAL:S,+740-416-621-002-820+,416,621,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1148,3509.1,Mohenjo-daro,SEAL:S,+520-220-002-861+,520,220,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1150,3511.1,Mohenjo-daro,SEAL:S,+621-520-231-240-002-456+,231,240,002,456,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1152,3513.1,Mohenjo-daro,SEAL:S,+740-032-840-235-002-861+,840,235,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1155,3516.1,Mohenjo-daro,SEAL:S,+740-760-335-002-033-705+,760,335,002,033,705,false
2026-05-31,Ns-66,terminal_002_context,M-1159,3519.1,Mohenjo-daro,SEAL:S,+232-220-032-002-168-032+,220,032,002,168,032,false
2026-05-31,Ns-66,terminal_002_context,M-1160,3520.1,Mohenjo-daro,SEAL:S,+000-136-031-002-861+,136,031,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1161,3521.1,Mohenjo-daro,SEAL:S,+520-233-031-002-861+,233,031,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1166,3526.1,Mohenjo-daro,SEAL:S,+740-923-240-002-817+,923,240,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1169,3529.1,Mohenjo-daro,SEAL:S,+520-033-705-220-032/231-072-002-270-633-032+,231,072,002,270,633,false
2026-05-31,Ns-66,terminal_002_context,M-1177,3533.1,Mohenjo-daro,SEAL:S,+740-760-002-817+,740,760,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1178,3534.1,Mohenjo-daro,SEAL:S,+002-820-906-000[,<START>,<START>,002,820,906,false
2026-05-31,Ns-66,terminal_002_context,M-1188,3539.1,Mohenjo-daro,SEAL:S,]000/000-125-632-032/240-002-244-632+,032,240,002,244,632,false
2026-05-31,Ns-66,terminal_002_context,M-1189,3540.1,Mohenjo-daro,SEAL:S,]861-892-692/000-220-002-824[,000,220,002,824,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1206,3556.2,Mohenjo-daro,SEAL:S,+740-690-435-255-002-861+,435,255,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1226,3561.1,Mohenjo-daro,SEAL:S,+520-033-705-235-233-002-817+,235,233,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1233,3565.5,Mohenjo-daro,SEAL:S,+033-700-850-002+,700,850,002,<END>,<END>,true
2026-05-31,Ns-66,terminal_002_context,M-1263,3570.1,Mohenjo-daro,SEAL:R,+000-740-000-520-480-002-570+,520,480,002,570,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1267,3574.1,Mohenjo-daro,SEAL:R,+416-001-740-720-175-002-861+,720,175,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1268,3575.1,Mohenjo-daro,SEAL:R,+740-455-176-002-817+,455,176,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1273,3580.1,Mohenjo-daro,SEAL:R,+740-055-002-861-603+,740,055,002,861,603,false
2026-05-31,Ns-66,terminal_002_context,M-1284,3589.1,Mohenjo-daro,SEAL:R,+416-001-520-240-806-002-502-031+,240,806,002,502,031,false
2026-05-31,Ns-66,terminal_002_context,M-1297,3602.1,Mohenjo-daro,SEAL:R,]806-002-824+,<START>,806,002,824,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1299,3604.1,Mohenjo-daro,SEAL:R,+527-550-033-705-233-002-817+,705,233,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1306,3611.1,Mohenjo-daro,SEAL:R,+740-405-590-806-002-820+,590,806,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1311,3616.1,Mohenjo-daro,SEAL:R,+520-400-354-002-817+,400,354,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1318,3623.1,Mohenjo-daro,SEAL:R,+740-460-503-002-880+,460,503,002,880,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1319,3624.1,Mohenjo-daro,SEAL:R,]798-806-002-904-346+,798,806,002,904,346,false
2026-05-31,Ns-66,terminal_002_context,M-1341,3646.1,Mohenjo-daro,SEAL:R,+016-002-595-342-632+,<START>,016,002,595,342,false
2026-05-31,Ns-66,terminal_002_context,M-1343,3648.1,Mohenjo-daro,SEAL,+740-390-590-235-002-861+,590,235,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1346,3650.1,Mohenjo-daro,SEAL:R,+740-861-032-233-803-002-820+,233,803,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1354,3654.1,Mohenjo-daro,SEAL:R,]000-002-820+,<START>,000,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1358,3657.1,Mohenjo-daro,SEAL:R,+032-002-900-285+,<START>,032,002,900,285,false
2026-05-31,Ns-66,terminal_002_context,M-1369,3668.1,Mohenjo-daro,SEAL:C,]000-055-592-140-832-002-060-820[,140,832,002,060,820,false
2026-05-31,Ns-66,terminal_002_context,M-1371,3670.1,Mohenjo-daro,POT:T:s,+527-550-002-370+,527,550,002,370,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1381,3677.1,Mohenjo-daro,POT:T:s,+527-550-002-370+,527,550,002,370,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1385,3681.1,Mohenjo-daro,TAG:P,+740-760-032-002-817+,760,032,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1385,3681.2,Mohenjo-daro,TAG:P,+740-760-032-002-817[,760,032,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1385,3681.3,Mohenjo-daro,TAG:P,+740-760-032-002-817+,760,032,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1386,3682.1,Mohenjo-daro,TAB:B,]000-000-335-235-002-031-480[,335,235,002,031,480,false
2026-05-31,Ns-66,terminal_002_context,M-1391,3685.1,Mohenjo-daro,TAG:O,+000-000-000-798-002-817-032-320+,000,798,002,817,032,false
2026-05-31,Ns-66,terminal_002_context,M-1400,3691.1,Mohenjo-daro,TAB:B,+871-000-740-368-002+,740,368,002,<END>,<END>,true
2026-05-31,Ns-66,terminal_002_context,M-1420,3707.1,Mohenjo-daro,TAB:B,]838-002-817+,<START>,838,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1421,3708.1,Mohenjo-daro,TAB:B,+000-000-002[,000,000,002,<END>,<END>,true
2026-05-31,Ns-66,terminal_002_context,M-1426,3711.1,Mohenjo-daro,TAB:B,+740-760-036-220-415-798-002-861+,415,798,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1427,3712.1,Mohenjo-daro,TAG:O,+484-140-002-220-627-615-906-388+,484,140,002,220,627,false
2026-05-31,Ns-66,terminal_002_context,M-1440,3721.1,Mohenjo-daro,TAG:O,]000-220-002+,000,220,002,<END>,<END>,true
2026-05-31,Ns-66,terminal_002_context,M-1532,3782.1,Mohenjo-daro,TAB:C,+407-004-002-365-460-495+,407,004,002,365,460,false
2026-05-31,Ns-66,terminal_002_context,M-1631,3825.1,Mohenjo-daro,BNGL,+002-790-290-741+,<START>,<START>,002,790,290,false
2026-05-31,Ns-66,terminal_002_context,M-1658,3844.2,Mohenjo-daro,MISC,+000-016-002-861+,000,016,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,Ns-5,3853.1,Nausharo,SEAL:S,+090-740-220-016-002-820+,220,016,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,Ns-7,3855.1,Nausharo,SEAL:S,+390-003-002-820+,390,003,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,Ns-9,3857.1,Nausharo,SEAL:S,+740-142-067/002-374-310-350-495-834+,142,067,002,374,310,false
2026-05-31,Ns-66,terminal_002_context,Sktd-1,3875.1,Surkotada,SEAL:S,+390-004-002-390-125-820+,390,004,002,390,125,false
2026-05-31,Ns-66,terminal_002_context,-:3882.1,3882.1,Susa,SEAL:CY,+416-150-002-055-031-319-001-924+,416,150,002,055,031,false
2026-05-31,Ns-66,terminal_002_context,-:3884.1,3884.1,Tell Umma,TAG:L,+390-004-002-705-127+,390,004,002,705,127,false
2026-05-31,Ns-66,terminal_002_context,TY-106,3886.1,Tepe Yahya,POT:T:s,+002-095-000[,<START>,<START>,002,095,000,false
2026-05-31,Ns-66,terminal_002_context,?-3,3892.1,Unknown,SEAL:S,+002-368-590-900+,<START>,<START>,002,368,590,false
2026-05-31,Ns-66,terminal_002_context,?-5,3894.1,Unknown,TAB:B,+555-233-002-820+,555,233,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,?-6,3895.1,Unknown,TAB:B,+740-702-061-002-817+,702,061,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:3896.1,3896.1,Unknown,SEAL:S,+740-222-235-002-820+,222,235,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:3898.1,3898.1,Ur,SEAL:C,+002-004-328-001-803-415+,<START>,<START>,002,004,328,false
2026-05-31,Ns-66,terminal_002_context,M-1670,3908.1,Mohenjo-daro,SEAL:S,+740-760-001-233-002-861+,001,233,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1698,3909.1,Mohenjo-daro,SEAL:S,+740-482-033-705-002-861-803+,033,705,002,861,803,false
2026-05-31,Ns-66,terminal_002_context,H-1037,3922.1,Harappa,SEAL:S,+740-904-032-002-000+,904,032,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,H-1048,3925.1,Harappa,SEAL:S,+740-032-840-235-002-817+,840,235,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,H-1049,3926.1,Harappa,SEAL:S,+405-004-002-933+,405,004,002,933,<END>,false
2026-05-31,Ns-66,terminal_002_context,H-1076,3930.1,Harappa,SEAL:R,+740-611-706-002-820+,611,706,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,H-1079,3931.1,Harappa,SEAL:R,+740-390-590-002-000[,390,590,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,H-2571,3948.1,Harappa,MISC,+002-000+,<START>,<START>,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,H-1100,3959.1,Harappa,TAB:B,+740-904-240-002-817+,904,240,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,H-1130,3970.1,Harappa,TAB:B,+740-482-240-002-861+,482,240,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,H-1131,3971.1,Harappa,TAB:B,+740-482-240-002-861+,482,240,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1754,3986.1,Mohenjo-daro,SEAL:S,+000-000-002-820+,000,000,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1788,3989.1,Mohenjo-daro,SEAL:S,+000-220-032-002-817+,220,032,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1806,3990.1,Mohenjo-daro,SEAL:S,+390-003-002-820+,390,003,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1823,3991.1,Mohenjo-daro,SEAL:S,+390-004-002-031-376+,390,004,002,031,376,false
2026-05-31,Ns-66,terminal_002_context,M-1825,3992.1,Mohenjo-daro,SEAL:S,+157-031-002-390-705+,157,031,002,390,705,false
2026-05-31,Ns-66,terminal_002_context,M-1894,4001.1,Mohenjo-daro,SEAL:S,+740-440-233-002-413-368-031+,440,233,002,413,368,false
2026-05-31,Ns-66,terminal_002_context,M-1909,4002.1,Mohenjo-daro,SEAL:S,+368-005-002-590-455+,368,005,002,590,455,false
2026-05-31,Ns-66,terminal_002_context,M-1959,4006.1,Mohenjo-daro,SEAL:R,+740-100-000-002-820+,100,000,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1973,4010.1,Mohenjo-daro,SEAL:R,+740-575-017-233-550-002-861+,233,550,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-2012,4015.1,Mohenjo-daro,TAB:B,+740-900-005-002-570+,900,005,002,570,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1995,4018.1,Mohenjo-daro,SEAL,]000-220-832-002-000-000[,220,832,002,000,000,false
2026-05-31,Ns-66,terminal_002_context,M-2055,4030.1,Mohenjo-daro,TAB:C,+002-407-125-590-831+,<START>,<START>,002,407,125,false
2026-05-31,Ns-66,terminal_002_context,M-2087,4034.1,Mohenjo-daro,ROD,+820-000-032-740-904-002-861+,740,904,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-2112,4045.1,Mohenjo-daro,ROD,+000-000-095-550-003-002-000+,550,003,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-2128,4047.1,Mohenjo-daro,IMPL,+041-705-002-905+,041,705,002,905,<END>,false
2026-05-31,Ns-66,terminal_002_context,H-1449,4122.1,Harappa,POT:T:g,]002-861+,<START>,<START>,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4148.1,4148.1,Rakhigarhi,SEAL:S,+740-690-435-255-002-267-000-033+,435,255,002,267,000,false
2026-05-31,Ns-66,terminal_002_context,-:4154.1,4154.1,Rakhigarhi,SEAL:S,]240-803-002-861+,240,803,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4155.1,4155.1,Gonur Depe,SEAL:S,+740-390-590-125-220-235-002-285+,220,235,002,285,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4156.1,4156.1,Dholavira,TAG,+520-000-002-820+,520,000,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4156.2,4156.2,Dholavira,TAG,+000-000-002-820+,000,000,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4164.1,4164.1,Dholavira,SEAL:R,+423-003-001-423-002-031-104+,001,423,002,031,104,false
2026-05-31,Ns-66,terminal_002_context,-:4168.1,4168.1,Dholavira,SEAL:R,+840-527-002-000+,840,527,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4173.1,4173.1,Salut,SEAL:S,+392-004-002-278-595+,392,004,002,278,595,false
2026-05-31,Ns-66,terminal_002_context,-:4182.1,4182.1,Dholavira,SEAL:S,+740-390-590-231-002-705-530-904+,590,231,002,705,530,false
2026-05-31,Ns-66,terminal_002_context,-:4195.1,4195.1,Dholavira,SEAL:S,+820-390-590-002-861+,390,590,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4196.1,4196.1,Dholavira,SEAL:S,+391-002-365-550+,<START>,391,002,365,550,false
2026-05-31,Ns-66,terminal_002_context,-:4197.1,4197.1,Dholavira,SEAL:R,+001-000-000-832-904-002-817+,832,904,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4200.1,4200.1,Dholavira,TAB:I,+575-031-002-226-231[,575,031,002,226,231,false
2026-05-31,Ns-66,terminal_002_context,-:4203.1,4203.1,Dholavira,SEAL:S,+463-513/390-017-002-463-575+,390,017,002,463,575,false
2026-05-31,Ns-66,terminal_002_context,-:4209.1,4209.1,Dholavira,SEAL:S,+740-384-002-629-279+,740,384,002,629,279,false
2026-05-31,Ns-66,terminal_002_context,-:4211.1,4211.1,Dholavira,SEAL,+740-100-235-002-817+,100,235,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4234.1,4234.1,Dholavira,SEAL:S,]000-000-002-820+,000,000,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4237.1,4237.1,Dholavira,SEAL:S,+151-032-388-002-390-705+,032,388,002,390,705,false
2026-05-31,Ns-66,terminal_002_context,-:4244.1,4244.1,Dholavira,MISC,+033-705-233-235-002-457+,233,235,002,457,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4252.1,4252.1,Dholavira,SEAL:S,+740-760-175-002-000[,760,175,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4260.1,4260.1,Dholavira,SEAL:R,+390-016-002-861+,390,016,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4270.1,4270.1,Dholavira,SEAL:R,]806-002-808+,<START>,806,002,808,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4272.1,4272.1,Dholavira,SEAL:R,+405-016-002-861+,405,016,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4277.1,4277.1,Dholavira,SEAL:R,+740-067-900-002-003+,067,900,002,003,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4298.1,4298.1,Dholavira,TAG,]220-000-002-000[,220,000,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4302.1,4302.1,Dholavira,TAB:B,+740-519-002-900-630+,740,519,002,900,630,false
2026-05-31,Ns-66,terminal_002_context,-:4303.1,4303.1,Dholavira,TAG,]706-002-850+,<START>,706,002,850,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4310.1,4310.1,Dholavira,TAG,]002-817[,<START>,<START>,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4314.1,4314.1,Dholavira,TAG,+520-000-002-820+,520,000,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4314.2,4314.2,Dholavira,TAG,+520-000-002-000+,520,000,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4344.1,4344.1,Dholavira,TAG,]240-002-031-000[,<START>,240,002,031,000,false
2026-05-31,Ns-66,terminal_002_context,-:4345.1,4345.1,Dholavira,TAG,+000-705-002-861+,000,705,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4346.1,4346.1,Dholavira,TAG,]000-032-840-002-000+,032,840,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:4348.1,4348.1,Dholavira,TAG,]740-142-000-002-861-390[,142,000,002,861,390,false
2026-05-31,Ns-66,terminal_002_context,H-1155,4580.1,Harappa,TAB:B,+520-240-002-405-501+,520,240,002,405,501,false
2026-05-31,Ns-66,terminal_002_context,Ns-56,4894.1,Nausharo,SEAL:S,+111-002-001-250+,<START>,111,002,001,250,false
2026-05-31,Ns-66,terminal_002_context,-:5226.1,5226.1,Unknown,SEAL:C,+002/000-090-725-000+,<START>,<START>,002,000,090,false
2026-05-31,Ns-66,terminal_002_context,-:5235.1,5235.1,Lakhanjo-daro,SEAL:S,+740-032-029-002-281+,032,029,002,281,<END>,false
2026-05-31,Ns-66,terminal_002_context,L-6,5260.1,Lothal,SEAL:S,+000-000-000-002-000+,000,000,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,H-470,5262.1,Harappa,SEAL:S,]002-000[,<START>,<START>,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,K-145,5273.1,Kalibangan,SEAL:S,+740-585-231-220-032-002-820+,220,032,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,K-146,5274.1,Kalibangan,SEAL:S,]460-350-002-296-000[,460,350,002,296,000,false
2026-05-31,Ns-66,terminal_002_context,K-156,5281.1,Kalibangan,TAG,+892-890-417-002-056-091+,890,417,002,056,091,false
2026-05-31,Ns-66,terminal_002_context,K-155,5282.1,Kalibangan,TAG,]002-817-000+,<START>,<START>,002,817,000,false
2026-05-31,Ns-66,terminal_002_context,K-157,5283.1,Kalibangan,TAB:B,+740-000-000-002-820+,000,000,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,K-160,5285.1,Kalibangan,POT:T:g,+032-999-002+,032,999,002,<END>,<END>,true
2026-05-31,Ns-66,terminal_002_context,K-387,5314.1,Kalibangan,POT:T:g,]000-231-002[,000,231,002,<END>,<END>,true
2026-05-31,Ns-66,terminal_002_context,K-400,5320.1,Kalibangan,POT:T:g,+849-002[,<START>,849,002,<END>,<END>,true
2026-05-31,Ns-66,terminal_002_context,K-416,5331.1,Kalibangan,POT:T:g,]000-002-861[,<START>,000,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,K-419,5334.1,Kalibangan,POT:T:g,]740-912-002-000[,740,912,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,K-429,5343.1,Kalibangan,POT:T:g,]002-031-820[,<START>,<START>,002,031,820,false
2026-05-31,Ns-66,terminal_002_context,K-431,5344.1,Kalibangan,POT:T:g,]000-000-406-002-820+,000,406,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,Ns-54,5356.1,Nausharo,SEAL:S,+740-222-002-817+,740,222,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,Ns-55,5357.1,Nausharo,SEAL:S,+526-554-002-880+,526,554,002,880,<END>,false
2026-05-31,Ns-66,terminal_002_context,Ns-57,5358.1,Nausharo,SEAL:S,+861-111-606-002-820+,111,606,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,Ns-60,5361.1,Nausharo,SEAL:R,+407-063-740-176-236-798-002-297-350-125-413+,236,798,002,297,350,false
2026-05-31,Ns-66,terminal_002_context,Ns-66,5367.1,Nausharo,POT:T:g,+033-999-400-090-740-100-000-002-892-000-002+,100,000,002,892,000,false
2026-05-31,Ns-66,terminal_002_context,Ns-66,5367.1,Nausharo,POT:T:g,+033-999-400-090-740-100-000-002-892-000-002+,892,000,002,<END>,<END>,true
2026-05-31,Ns-66,terminal_002_context,Ns-67,5368.1,Nausharo,POT:T:g,+000-151-390-000-002-000-000[,390,000,002,000,000,false
2026-05-31,Ns-66,terminal_002_context,Ns-79,5379.1,Nausharo,POT:T:g,]032-480-002[,032,480,002,<END>,<END>,true
2026-05-31,Ns-66,terminal_002_context,-:5420.1,5420.1,Kanmer,TAG,]000-049-002-820+,000,049,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:5464.1,5464.1,Unknown,SEAL:S,+000-840-140-002-817+,840,140,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:5468.1,5468.1,Rakhigarhi,SEAL:CY,+361-002-000-317-688+,<START>,361,002,000,317,false
2026-05-31,Ns-66,terminal_002_context,-:5541.1,5541.1,Shikarpur,POT:T:p,+002-861-000[,<START>,<START>,002,861,000,false
2026-05-31,Ns-66,terminal_002_context,-:5550.1,5550.1,Shikarpur,POT:T:p,]002-920+,<START>,<START>,002,920,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:5572.1,5572.1,Unknown,SEAL:S,+136-002-298-741+,<START>,136,002,298,741,false
2026-05-31,Ns-66,terminal_002_context,-:5575.1,5575.1,Unknown,SEAL:S,+136-002-861+,<START>,136,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:5576.1,5576.1,Unknown,SEAL:S,+368-415-104-002-824+,415,104,002,824,<END>,false
2026-05-31,Ns-66,terminal_002_context,-:5579.1,5579.1,Dholavira,SEAL:R,]231-226-002-031-575+,231,226,002,031,575,false
