checked_date,cisi,row_id,site,type,symbol,cult,prev_before_002,head_after_002,template_4,contains_125_in_template_4,contains_125_anywhere_after_002,phrase_after_002,text
2026-05-31,H-1079,3931.1,Harappa,SEAL:R,None,None,590,000,000-<END>-<END>-<END>,false,false,000,+740-390-590-002-000[
2026-05-31,H-2571,3948.1,Harappa,MISC,-,-,<START>,000,000-<END>-<END>-<END>,false,false,000,+002-000+
2026-05-31,H-1100,3959.1,Harappa,TAB:B,Bull2,SAN,240,817,817-<END>-<END>-<END>,false,false,817,+740-904-240-002-817+
2026-05-31,H-1130,3970.1,Harappa,TAB:B,None,None,240,861,861-<END>-<END>-<END>,false,false,861,+740-482-240-002-861+
2026-05-31,H-1131,3971.1,Harappa,TAB:B,None,None,240,861,861-<END>-<END>-<END>,false,false,861,+740-482-240-002-861+
2026-05-31,M-1754,3986.1,Mohenjo-daro,SEAL:S,Bull1,SAN,000,820,820-<END>-<END>-<END>,false,false,820,+000-000-002-820+
2026-05-31,M-1788,3989.1,Mohenjo-daro,SEAL:S,Bull1:I,RAN,032,817,817-<END>-<END>-<END>,false,false,817,+000-220-032-002-817+
2026-05-31,M-1806,3990.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,003,820,820-<END>-<END>-<END>,false,false,820,+390-003-002-820+
2026-05-31,M-1823,3991.1,Mohenjo-daro,SEAL:S,Bull1:S,RAN,004,031,031-376-<END>-<END>,false,false,031-376,+390-004-002-031-376+
2026-05-31,M-1825,3992.1,Mohenjo-daro,SEAL:S,Bull1,S,031,390,390-705-<END>-<END>,false,false,390-705,+157-031-002-390-705+
2026-05-31,M-1894,4001.1,Mohenjo-daro,SEAL:S,Zebu,None,233,413,413-368-031-<END>,false,false,413-368-031,+740-440-233-002-413-368-031+
2026-05-31,M-1909,4002.1,Mohenjo-daro,SEAL:S,Rhin,None,005,590,590-455-<END>-<END>,false,false,590-455,+368-005-002-590-455+
2026-05-31,M-1959,4006.1,Mohenjo-daro,SEAL:R,None,None,000,820,820-<END>-<END>-<END>,false,false,820,+740-100-000-002-820+
2026-05-31,M-1973,4010.1,Mohenjo-daro,SEAL:R,None,None,550,861,861-<END>-<END>-<END>,false,false,861,+740-575-017-233-550-002-861+
2026-05-31,M-2012,4015.1,Mohenjo-daro,TAB:B,Bull1,SAN,005,570,570-<END>-<END>-<END>,false,false,570,+740-900-005-002-570+
2026-05-31,M-1995,4018.1,Mohenjo-daro,SEAL,None,None,832,000,000-000-<END>-<END>,false,false,000-000,]000-220-832-002-000-000[
2026-05-31,M-2055,4030.1,Mohenjo-daro,TAB:C,None,None,<START>,407,407-125-590-831,true,true,407-125-590-831,+002-407-125-590-831+
2026-05-31,M-2087,4034.1,Mohenjo-daro,ROD,None,None,904,861,861-<END>-<END>-<END>,false,false,861,+820-000-032-740-904-002-861+
2026-05-31,M-2112,4045.1,Mohenjo-daro,ROD,None,None,003,000,000-<END>-<END>-<END>,false,false,000,+000-000-095-550-003-002-000+
2026-05-31,M-2128,4047.1,Mohenjo-daro,IMPL,None,None,705,905,905-<END>-<END>-<END>,false,false,905,+041-705-002-905+
2026-05-31,H-1449,4122.1,Harappa,POT:T:g,-,None,<START>,861,861-<END>-<END>-<END>,false,false,861,]002-861+
2026-05-31,-,4148.1,Rakhigarhi,SEAL:S,Bull1,-,255,267,267-000-033-<END>,false,false,267-000-033,+740-690-435-255-002-267-000-033+
2026-05-31,-,4154.1,Rakhigarhi,SEAL:S,Bull1,-,803,861,861-<END>-<END>-<END>,false,false,861,]240-803-002-861+
2026-05-31,-,4155.1,Gonur Depe,SEAL:S,Elep,None,235,285,285-<END>-<END>-<END>,false,false,285,+740-390-590-125-220-235-002-285+
2026-05-31,-,4156.1,Dholavira,TAG,Bull1,?AN,000,820,820-<END>-<END>-<END>,false,false,820,+520-000-002-820+
2026-05-31,-,4156.2,Dholavira,TAG,Bull1,?AN,000,820,820-<END>-<END>-<END>,false,false,820,+000-000-002-820+
2026-05-31,-,4164.1,Dholavira,SEAL:R,None,None,423,031,031-104-<END>-<END>,false,false,031-104,+423-003-001-423-002-031-104+
2026-05-31,-,4168.1,Dholavira,SEAL:R,None,None,527,000,000-<END>-<END>-<END>,false,false,000,+840-527-002-000+
2026-05-31,-,4173.1,Salut,SEAL:S,Gaur,Trough,004,278,278-595-<END>-<END>,false,false,278-595,+392-004-002-278-595+
2026-05-31,-,4182.1,Dholavira,SEAL:S,Bull1,-,231,705,705-530-904-<END>,false,false,705-530-904,+740-390-590-231-002-705-530-904+
2026-05-31,-,4195.1,Dholavira,SEAL:S,Bull1:V,HAN,590,861,861-<END>-<END>-<END>,false,false,861,+820-390-590-002-861+
2026-05-31,-,4196.1,Dholavira,SEAL:S,Bull1:J,SAN,391,365,365-550-<END>-<END>,false,false,365-550,+391-002-365-550+
2026-05-31,-,4197.1,Dholavira,SEAL:R,None,None,904,817,817-<END>-<END>-<END>,false,false,817,+001-000-000-832-904-002-817+
2026-05-31,-,4200.1,Dholavira,TAB:I,None,None,031,226,226-231-<END>-<END>,false,false,226-231,+575-031-002-226-231[
2026-05-31,-,4203.1,Dholavira,SEAL:S,Bull1:I,RAF,017,463,463-575-<END>-<END>,false,false,463-575,+463-513/390-017-002-463-575+
2026-05-31,-,4209.1,Dholavira,SEAL:S,Gaur,Trough,384,629,629-279-<END>-<END>,false,false,629-279,+740-384-002-629-279+
2026-05-31,-,4211.1,Dholavira,SEAL,-,-,235,817,817-<END>-<END>-<END>,false,false,817,+740-100-235-002-817+
2026-05-31,-,4234.1,Dholavira,SEAL:S,Bull1,-,000,820,820-<END>-<END>-<END>,false,false,820,]000-000-002-820+
2026-05-31,-,4237.1,Dholavira,SEAL:S,Bull1:I,RB,388,390,390-705-<END>-<END>,false,false,390-705,+151-032-388-002-390-705+
2026-05-31,-,4244.1,Dholavira,MISC,-,-,235,457,457-<END>-<END>-<END>,false,false,457,+033-705-233-235-002-457+
2026-05-31,-,4252.1,Dholavira,SEAL:S,Bull1:V,-,175,000,000-<END>-<END>-<END>,false,false,000,+740-760-175-002-000[
2026-05-31,-,4260.1,Dholavira,SEAL:R,None,None,016,861,861-<END>-<END>-<END>,false,false,861,+390-016-002-861+
2026-05-31,-,4270.1,Dholavira,SEAL:R,None,None,806,808,808-<END>-<END>-<END>,false,false,808,]806-002-808+
2026-05-31,-,4272.1,Dholavira,SEAL:R,None,None,016,861,861-<END>-<END>-<END>,false,false,861,+405-016-002-861+
2026-05-31,-,4277.1,Dholavira,SEAL:R,None,None,900,003,003-<END>-<END>-<END>,false,false,003,+740-067-900-002-003+
2026-05-31,-,4298.1,Dholavira,TAG,-,-,000,000,000-<END>-<END>-<END>,false,false,000,]220-000-002-000[
2026-05-31,-,4302.1,Dholavira,TAB:B,Scene,None,519,900,900-630-<END>-<END>,false,false,900-630,+740-519-002-900-630+
2026-05-31,-,4303.1,Dholavira,TAG,Bull1,-,706,850,850-<END>-<END>-<END>,false,false,850,]706-002-850+
2026-05-31,-,4310.1,Dholavira,TAG,-,-,<START>,817,817-<END>-<END>-<END>,false,false,817,]002-817[
2026-05-31,-,4314.1,Dholavira,TAG,Bull1,RAN,000,820,820-<END>-<END>-<END>,false,false,820,+520-000-002-820+
2026-05-31,-,4314.2,Dholavira,TAG,Bull1,RAN,000,000,000-<END>-<END>-<END>,false,false,000,+520-000-002-000+
2026-05-31,-,4344.1,Dholavira,TAG,-,-,240,031,031-000-<END>-<END>,false,false,031-000,]240-002-031-000[
2026-05-31,-,4345.1,Dholavira,TAG,Bull1,-,705,861,861-<END>-<END>-<END>,false,false,861,+000-705-002-861+
2026-05-31,-,4346.1,Dholavira,TAG,Bull1,-,840,000,000-<END>-<END>-<END>,false,false,000,]000-032-840-002-000+
2026-05-31,-,4348.1,Dholavira,TAG,-,-,000,861,861-390-<END>-<END>,false,false,861-390,]740-142-000-002-861-390[
2026-05-31,H-1155,4580.1,Harappa,TAB:B,Bull1:I,None,240,405,405-501-<END>-<END>,false,false,405-501,+520-240-002-405-501+
2026-05-31,Ns-56,4894.1,Nausharo,SEAL:S,Bull1:I,None,111,001,001-250-<END>-<END>,false,false,001-250,+111-002-001-250+
2026-05-31,-,5226.1,Unknown,SEAL:C,Bird,Othr,<START>,000,000-090-725-000,false,false,000-090-725-000,+002/000-090-725-000+
2026-05-31,-,5235.1,Lakhanjo-daro,SEAL:S,Bull1:S,SAN,029,281,281-<END>-<END>-<END>,false,false,281,+740-032-029-002-281+
2026-05-31,L-6,5260.1,Lothal,SEAL:S,Bull1,SAN,000,000,000-<END>-<END>-<END>,false,false,000,+000-000-000-002-000+
2026-05-31,H-470,5262.1,Harappa,SEAL:S,Bull1:W,RAN,<START>,000,000-<END>-<END>-<END>,false,false,000,]002-000[
2026-05-31,K-145,5273.1,Kalibangan,SEAL:S,Bull1:J,SAF,032,820,820-<END>-<END>-<END>,false,false,820,+740-585-231-220-032-002-820+
2026-05-31,K-146,5274.1,Kalibangan,SEAL:S,Bull1:J,-,350,296,296-000-<END>-<END>,false,false,296-000,]460-350-002-296-000[
2026-05-31,K-156,5281.1,Kalibangan,TAG,Bull1,-,417,056,056-091-<END>-<END>,false,false,056-091,+892-890-417-002-056-091+
2026-05-31,K-155,5282.1,Kalibangan,TAG,Bull1,-,<START>,817,817-000-<END>-<END>,false,false,817-000,]002-817-000+
2026-05-31,K-157,5283.1,Kalibangan,TAB:B,Gavi,None,000,820,820-<END>-<END>-<END>,false,false,820,+740-000-000-002-820+
2026-05-31,K-416,5331.1,Kalibangan,POT:T:g,-,-,000,861,861-<END>-<END>-<END>,false,false,861,]000-002-861[
2026-05-31,K-419,5334.1,Kalibangan,POT:T:g,-,-,912,000,000-<END>-<END>-<END>,false,false,000,]740-912-002-000[
2026-05-31,K-429,5343.1,Kalibangan,POT:T:g,-,-,<START>,031,031-820-<END>-<END>,false,false,031-820,]002-031-820[
2026-05-31,K-431,5344.1,Kalibangan,POT:T:g,-,-,406,820,820-<END>-<END>-<END>,false,false,820,]000-000-406-002-820+
2026-05-31,Ns-54,5356.1,Nausharo,SEAL:S,Bull1:J,RAF,222,817,817-<END>-<END>-<END>,false,false,817,+740-222-002-817+
2026-05-31,Ns-55,5357.1,Nausharo,SEAL:S,Bull1:J,RBN,554,880,880-<END>-<END>-<END>,false,false,880,+526-554-002-880+
2026-05-31,Ns-57,5358.1,Nausharo,SEAL:S,Bull1:I,HBF,606,820,820-<END>-<END>-<END>,false,false,820,+861-111-606-002-820+
2026-05-31,Ns-60,5361.1,Nausharo,SEAL:R,None,None,798,297,297-350-125-413,true,true,297-350-125-413,+407-063-740-176-236-798-002-297-350-125-413+
2026-05-31,Ns-66,5367.1,Nausharo,POT:T:g,None,None,000,892,892-000-002-<END>,false,false,892-000-002,+033-999-400-090-740-100-000-002-892-000-002+
2026-05-31,Ns-67,5368.1,Nausharo,POT:T:g,-,-,000,000,000-000-<END>-<END>,false,false,000-000,+000-151-390-000-002-000-000[
2026-05-31,-,5420.1,Kanmer,TAG,None,None,049,820,820-<END>-<END>-<END>,false,false,820,]000-049-002-820+
2026-05-31,-,5464.1,Unknown,SEAL:S,Elep,None,140,817,817-<END>-<END>-<END>,false,false,817,+000-840-140-002-817+
2026-05-31,-,5468.1,Rakhigarhi,SEAL:CY,Gavi,None,361,000,000-317-688-<END>,false,false,000-317-688,+361-002-000-317-688+
2026-05-31,-,5541.1,Shikarpur,POT:T:p,-,-,<START>,861,861-000-<END>-<END>,false,false,861-000,+002-861-000[
2026-05-31,-,5550.1,Shikarpur,POT:T:p,-,-,<START>,920,920-<END>-<END>-<END>,false,false,920,]002-920+
2026-05-31,-,5572.1,Unknown,SEAL:S,Bull:i:J,RBF,136,298,298-741-<END>-<END>,false,false,298-741,+136-002-298-741+
2026-05-31,-,5575.1,Unknown,SEAL:S,Bull:i:J,HBF,136,861,861-<END>-<END>-<END>,false,false,861,+136-002-861+
2026-05-31,-,5576.1,Unknown,SEAL:S,Tigr,Trough,104,824,824-<END>-<END>-<END>,false,false,824,+368-415-104-002-824+
2026-05-31,-,5579.1,Dholavira,SEAL:R,None,None,226,031,031-575-<END>-<END>,false,false,031-575,]231-226-002-031-575+
