iteration,best_terminal,best_feature,best_value,best_a,best_fisher_p,max_mi_bits,p_le_observed,mi_ge_observed
436,817,prev,503,5,0.019613291832013206,0.4804203420263418,true,false
437,820,site,Mohenjo-daro,68,0.0006271205917052306,0.5019733268550427,true,true
438,817,symbol,Bull1:J,15,0.015550704684896102,0.5110441259585286,true,true
439,820,shape,rectangular,20,0.00018152924399051642,0.45672222704318477,true,false
441,820,site,Harappa,28,0.006112281098297088,0.4382712148817749,true,false
442,861,prev,803,12,0.010101438202897793,0.47350077774033483,true,false
443,820,first,740,45,0.008057645993503459,0.49438687258361175,true,true
444,817,prev,017,5,0.004531039514728302,0.4980773559193779,true,true
445,817,prev,233,9,0.009758098008440293,0.468544405502957,true,false
447,861,type,SEAL:R,26,0.006145022322135752,0.48798682485180317,true,true
448,817,condition,Fair,43,0.008953832604682818,0.4747213963113358,true,false
449,817,symbol,Bull1:I,10,0.004423546815901876,0.47939291530923733,true,false
450,861,first,151,7,0.0016215156151059946,0.48767376646449745,true,true
451,817,shape,cuboid-convex,14,0.011175362561640093,0.4626507305805647,true,false
452,861,complete,N,32,0.00684752806819519,0.4941817924696313,true,true
453,817,shape,circular,5,0.004531039514728302,0.4486794305865143,true,false
454,820,symbol,Bull1:J,13,0.006264143438186972,0.5001316616195495,true,true
455,820,symbol,Bull1:I,9,0.0018660557982234584,0.4608538783926531,true,false
457,861,prev,220,8,0.012226325023033762,0.4818208264318872,true,false
458,817,first,621,6,0.007581478152420626,0.4798246597986495,true,false
459,820,prev,235,12,0.0022794927233626846,0.4895157864499957,true,true
460,820,prev,003,6,0.009556938187306886,0.4851129473487681,true,true
461,817,prev,235,14,0.0036823540783440085,0.45514398094308167,true,false
462,820,first,740,45,0.008057645993503459,0.4699877581166764,true,false
463,861,first,520,22,0.01679056850890744,0.47038270719223385,true,false
464,861,shape,cuboid-convex,16,0.00672308852506486,0.48812510972205564,true,true
465,861,symbol,Bull1:L,7,0.0016215156151059946,0.46252004671490654,true,false
466,861,site,Lothal,13,0.002294448750288364,0.5222326093651734,true,true
467,861,prev,231,7,0.008515247255600763,0.5094809225670355,true,true
468,820,type,TAG,8,0.00036173775270606756,0.4283689806141916,true,false
469,820,complete,N,22,0.010602393075277718,0.45911112776777296,true,false
470,817,prev,004,8,0.0037564492718906673,0.4798451793366778,true,false
471,820,material,Clay,12,0.009022821467793577,0.5167837289285537,true,true
472,817,symbol,Bull1:J,16,0.005251153689320589,0.4517992866734455,true,false
473,817,symbol,Bull1:I,11,0.000737440627065773,0.5138840235018656,true,true
475,820,symbol,Bull1:I,8,0.009488306533542046,0.4642537904446294,true,false
476,820,condition,Poor,45,0.009600191594151429,0.44610993659955384,true,false
477,820,condition,Fine,6,0.01903790340187208,0.44060021139381206,true,false
478,861,condition,Good,60,0.0019920979855130526,0.4745939445289677,true,false
479,861,prev,031,12,0.0017748170993792066,0.4809641769883539,true,false
480,820,first,405,5,0.012552559477795188,0.48190800060750244,true,false
481,861,first,090,10,0.0075573570914726955,0.48145632532601806,true,false
482,861,first,527,7,0.008515247255600763,0.4566154819370753,true,false
483,817,prev,017,5,0.004531039514728302,0.49376582591912005,true,true
484,817,prev,<START>,8,0.0037564492718906673,0.48337809571093326,true,true
485,817,symbol,Bull1:W,33,0.01656225810933118,0.4902590014094926,true,true
486,820,first,390,9,0.006670183127678552,0.4488882908758439,true,false
487,820,type,SEAL:S,72,0.008289914333485904,0.4664384003621922,true,false
488,817,complete,N,30,0.001550858245637674,0.4833502793545847,true,true
489,820,shape,cuboid-convex,12,0.00594264325684314,0.4903439606009008,true,true
490,820,condition,Poor,45,0.009600191594151429,0.45227787288843446,true,false
491,820,prev,806,5,0.004484865962985306,0.5214028617119303,true,true
492,820,prev,803,9,0.011215033028061499,0.4734272275665221,true,false
493,861,first,090,10,0.0075573570914726955,0.41682832588915525,true,false
494,817,prev,235,14,0.0036823540783440085,0.4980124121252483,true,true
495,817,symbol,Gaur,9,0.004242147419125905,0.4987932964107619,true,true
496,861,prev,240,15,0.011852987944559268,0.4675913280037038,true,false
497,820,condition,Fine,6,0.01903790340187208,0.4863104849587246,true,true
498,861,first,520,23,0.006761883574493128,0.4680849228858277,true,false
499,861,condition,Fair,50,0.004968956227546744,0.45860205292919926,true,false
500,817,type,SEAL:S,97,0.0030327135279194983,0.4728801883588718,true,false
501,820,prev,798,7,0.013460970967018237,0.4859218774815324,true,true
502,820,condition,Fair,35,0.0028044685757161116,0.4611348829652323,true,false
503,820,prev,003,6,0.009556938187306886,0.47473744439503524,true,false
504,861,complete,Y,126,0.004130363901991156,0.4979324095088507,true,true
505,817,prev,231,7,0.0028627866293049996,0.4994219034259521,true,true
506,817,prev,016,5,0.004531039514728302,0.5016255929495047,true,true
507,820,prev,032,13,0.006264143438186972,0.46785513280591245,true,false
508,817,first,390,11,0.004394932841721345,0.502816768925906,true,true
509,861,prev,798,9,0.015095843943391904,0.4996026559889034,true,true
510,817,type,POT:T:g,5,0.004531039514728302,0.4669664573853041,true,false
511,817,symbol,Bull1:S,15,0.009828731909575941,0.4899088932191686,true,true
512,861,symbol,Bull1:J,19,0.0010833707369008133,0.44925279198171325,true,false
513,820,shape,cuboid-convex,13,0.0015840319060106659,0.4781069641526261,true,false
514,820,site,Kalibangan,8,0.005132734684787917,0.44329470524359255,true,false
515,817,type,SEAL:S,96,0.006270651725093179,0.4559133247480725,true,false
516,820,prev,803,9,0.011215033028061499,0.4788806768789224,true,false
517,817,shape,square,96,0.014567972715229038,0.47778059585962657,true,false
518,861,complete,N,30,0.029716130006647065,0.49174628034238693,false,true
520,861,complete,Y,124,0.01819013611225965,0.45812611197581316,true,false
521,861,condition,Fine,9,0.0016171881696068794,0.5044297751494481,true,true
522,861,prev,<START>,8,0.012226325023033762,0.503226760710074,true,true
523,861,first,527,7,0.008515247255600763,0.4533982394498074,true,false
524,861,material,Faience,13,0.03431503406282969,0.4850846396679148,false,true
525,861,first,520,22,0.01679056850890744,0.5205475811780944,true,true
526,817,first,621,6,0.007581478152420626,0.4866588354478703,true,true
527,861,prev,000,11,0.0036992981594991,0.4789412400277533,true,false
528,817,condition,Poor,59,0.007331522788167699,0.5032051764486228,true,true
529,820,prev,240,11,0.012970904060060453,0.5070493905696155,true,true
530,861,symbol,Zebu,8,0.012226325023033762,0.45767721149458906,true,false
531,861,first,151,6,0.01905280847749524,0.44273429021947946,true,false
532,820,condition,Poor,44,0.018051890490968194,0.48460403181077333,true,true
533,820,prev,235,11,0.008567285309409619,0.4616319600402547,true,false
534,820,prev,031,10,0.0006505960267895659,0.4914132911630092,true,true
536,820,site,Chanhu-daro,6,0.00400171595588435,0.5236025711056584,true,true
537,820,first,527,6,0.00400171595588435,0.47455757856049047,true,false
538,817,symbol,Bull1:W,34,0.008185220214141233,0.44102951310689,true,false
539,817,site,Mohenjo-daro,87,0.0031673444347999303,0.45938776341904675,true,false
540,817,symbol,Bull1,20,0.011185127281793356,0.4836315117192905,true,true
541,861,prev,000,10,0.017202504421409363,0.4711252806698615,true,false
542,817,first,740,59,0.005844960625482547,0.4734272275665224,true,false
543,861,condition,Good,58,0.007699037841300704,0.4608137322488272,true,false
544,861,site,Kalibangan,11,0.0012243169578553315,0.4563240737219897,true,false
545,820,material,Clay,12,0.009022821467793577,0.49414121688042784,true,true
546,820,prev,803,9,0.011215033028061499,0.46988762475373064,true,false
547,817,condition,Fair,43,0.008953832604682818,0.4798349422136946,true,false
548,861,complete,?,13,0.0053355434789211665,0.45946493446763015,true,false
549,820,prev,<START>,6,0.01903790340187208,0.4820798488083199,true,true
550,861,prev,017,5,0.010381314257198251,0.49715139376041023,true,true
551,861,condition,Fair,48,0.018001956219240733,0.4736242900467757,true,false
552,817,first,390,11,0.004394932841721345,0.44544011251329063,true,false
553,861,type,SEAL,6,0.01905280847749524,0.41205427140587036,true,false
554,820,condition,Poor,44,0.018051890490968194,0.46982503913072926,true,false
555,817,prev,503,6,0.0015145890512716672,0.4920672717582134,true,true
556,820,type,TAB:B,13,0.018390881096524873,0.5089158128015152,true,true
557,820,complete,Y,82,0.0015778877757442477,0.512235133491137,true,true
558,817,site,Unknown,5,0.004531039514728302,0.46176264390591254,true,false
559,820,condition,Poor,45,0.009600191594151429,0.46305665335014734,true,false
560,820,symbol,Bull1:I,8,0.009488306533542046,0.5046263056512998,true,true
561,820,first,740,45,0.008057645993503459,0.4494926728730291,true,false
562,817,prev,503,5,0.019613291832013206,0.4586231890508354,true,false
563,817,prev,016,5,0.004531039514728302,0.5259335252733494,true,true
564,817,site,Mohenjo-daro,85,0.011649389252167621,0.46227155944390774,true,false
565,861,symbol,Bull1:I,10,0.017202504421409363,0.5167534635920473,true,true
566,861,site,Harappa,40,0.00801625788599572,0.472077023894762,true,false
567,861,prev,<START>,8,0.012226325023033762,0.4616797071886753,true,false
569,861,prev,004,8,0.012226325023033762,0.47134125063928084,true,false
571,817,symbol,Bull1:W,34,0.008185220214141233,0.46352981950327327,true,false
572,861,type,TAG,8,0.012226325023033762,0.48819089959069506,true,true
573,861,prev,000,12,0.0005493220846798978,0.5155535147164387,true,true
574,861,material,Steatite,114,0.002384885100854686,0.44453875255519976,true,false
575,817,first,390,10,0.01767181686122424,0.4563502274657452,true,false
576,861,prev,233,10,0.0075573570914726955,0.47191859216430365,true,false
578,861,symbol,Bull1:V,5,0.010381314257198251,0.4856466198831698,true,true
579,817,symbol,Bull1:S,17,0.0008033967277259694,0.4664461606673655,true,false
580,817,symbol,Bull1:I,9,0.019360290155008782,0.511380478684123,true,true
581,820,complete,N,24,0.0017246267154262087,0.48525805305987446,true,true
582,817,condition,Fair,43,0.008953832604682818,0.5336096056399433,true,true
583,820,symbol,Bull1:L,5,0.012552559477795188,0.4790833050733547,true,false
584,820,symbol,Gaur,8,0.002492840919854811,0.5077456136461715,true,true
585,861,symbol,Bull1:S,18,0.002030005420096356,0.47909713817284655,true,false
586,820,complete,N,23,0.004458249788107785,0.4963376941908664,true,true
587,861,prev,003,8,0.00373901554029275,0.5323180730135182,true,true
588,817,symbol,Bull1:I,10,0.004423546815901876,0.490577777841112,true,true
589,817,shape,rectangular,22,0.0023488262071737166,0.4514526606760199,true,false
590,861,type,SEAL:S,112,0.004486680610287475,0.45442845708083013,true,false
591,820,symbol,Bull1,17,0.004432006288988536,0.44603307267663556,true,false
592,817,material,Steatite,97,0.00604339433403107,0.4839313670134808,true,true
593,861,symbol,Bull1:J,16,0.031980270569535806,0.49807001224333736,false,true
594,861,prev,016,5,0.010381314257198251,0.4689106672493948,true,false
595,861,prev,798,9,0.015095843943391904,0.44546596827459556,true,false
596,861,type,SEAL,7,0.0016215156151059946,0.4870723592220481,true,true
597,817,shape,square,99,0.001678153201079895,0.4736595074532436,true,false
598,817,first,527,6,0.021737552721773596,0.4879566250674544,false,true
599,817,prev,016,5,0.004531039514728302,0.47889688426320054,true,false
600,861,symbol,Bull1:L,6,0.01905280847749524,0.49212744611556347,true,true
601,817,type,SEAL:R,22,0.01664684786929565,0.45920744030147315,true,false
603,820,prev,235,13,0.000506012763195491,0.474969883582335,true,false
604,861,prev,000,11,0.0036992981594991,0.5056394698235345,true,true
606,820,prev,004,6,0.01903790340187208,0.5060768298242365,true,true
607,820,site,Mohenjo-daro,64,0.013932364564691421,0.4494019758506186,true,false
608,861,first,740,67,0.009271242524019039,0.47029159354069106,true,false
609,861,prev,235,15,0.006390146092671265,0.4515355973932568,true,false
610,817,prev,000,9,0.019360290155008782,0.44645575350333505,true,false
611,817,first,390,11,0.004394932841721345,0.5100863099393091,true,true
612,861,symbol,Bull1:I,11,0.0036992981594991,0.4422329756860791,true,false
613,861,site,Mohenjo-daro,98,0.016170623563690575,0.4692779999230789,true,false
614,817,prev,<START>,8,0.0037564492718906673,0.5169592258417932,true,true
615,817,shape,square,96,0.014567972715229038,0.4872373210298543,true,true
616,820,symbol,Bull1:L,5,0.012552559477795188,0.46413027813818847,true,false
617,817,symbol,Bull1:V,5,0.004531039514728302,0.456398563360122,true,false
618,861,prev,016,5,0.010381314257198251,0.5042947223624851,true,true
619,820,material,Clay,12,0.009022821467793577,0.517645564437999,true,true
620,861,prev,004,8,0.012226325023033762,0.4994939162462746,true,true
621,861,prev,032,17,0.012086347822044088,0.4374149071992504,true,false
623,820,material,Clay,13,0.002605783528312325,0.464376493657426,true,false
624,861,prev,004,8,0.012226325023033762,0.4558574285029976,true,false
625,820,prev,503,5,0.004484865962985306,0.476525167368076,true,false
626,861,material,Faience,14,0.011491808317988761,0.47451462868650096,true,false
627,861,first,090,10,0.0075573570914726955,0.4567313932389215,true,false
628,861,first,151,6,0.01905280847749524,0.46452575919214767,true,false
630,817,prev,503,5,0.019613291832013206,0.49421094622499506,true,true
631,817,first,740,60,0.0030000486986068967,0.438764769110002,true,false
633,820,symbol,Bull1,18,0.001454415333518421,0.48979630480964265,true,true
634,820,prev,032,12,0.01880252345986182,0.46375303572728194,true,false
635,861,prev,503,6,0.0041117003097333234,0.5245880163429957,true,true
636,820,prev,590,5,0.012552559477795188,0.5178167213598366,true,true
637,861,symbol,Bull1:I,10,0.017202504421409363,0.449247017169845,true,false
638,817,first,740,63,0.0003048963137430504,0.4798612552580288,true,false
639,817,material,Steatite,102,0.0000804414232226013,0.4910389462306866,true,true
640,861,prev,806,6,0.0041117003097333234,0.5076307077194139,true,true
641,861,site,Dholavira,12,0.0045906221187026214,0.4681208786017475,true,false
642,861,first,527,8,0.000636696809321411,0.5057446867193682,true,true
643,817,shape,cuboid-convex,14,0.011175362561640093,0.4514348881006,true,false
644,817,prev,240,15,0.0017944555388710222,0.4536190975026886,true,false
645,820,symbol,Bull1:W,28,0.002917947656194998,0.4717215296840504,true,false
646,861,condition,Good,56,0.024624921124983788,0.48791647892362844,false,true
647,820,complete,N,22,0.010602393075277718,0.42474020898926573,true,false
648,820,site,Dholavira,9,0.006670183127678552,0.4782286502663404,true,false
649,861,prev,000,10,0.017202504421409363,0.49633486262305127,true,true
651,861,condition,Fair,48,0.018001956219240733,0.4730155391282855,true,false
652,817,shape,cuboid-convex,16,0.0008523681020136,0.4998712333525537,true,true
653,817,prev,231,6,0.021737552721773596,0.48862157021346997,false,true
654,861,type,POT:T:g,5,0.010381314257198251,0.43794346853586386,true,false
655,817,first,520,20,0.011185127281793356,0.4869314631316685,true,true
656,817,symbol,Bull1:S,16,0.00304338366273714,0.4625597355757037,true,false
657,817,material,Clay,15,0.005914107921014099,0.5113641687668211,true,true
659,817,prev,003,8,0.0010600975164672753,0.5127587282031341,true,true
660,817,site,Unknown,5,0.004531039514728302,0.4649270150579748,true,false
663,817,first,520,23,0.00044347481994901685,0.47589032825798844,true,false
664,820,shape,rectangular,17,0.006205738700261671,0.4562061677836244,true,false
