id,object,site,type,symbol,cult,material,shape,period,phase,area_section,excavation_idno,horizontal_mm,vertical_mm,thickness_mm,sign,pos_1based,prev2,prev1,next1,next2,is_terminal,scope,prev_before_002,tail_after_sign,prefix_before_sign,context_cell,source_status,text
4345.1,-:4345.1,Dholavira,TAG,Bull1,None,Clay,square,,,--,,0,0,0,705,2,,000,002,861,False,non_frame,,002 861,000,Dholavira|TAG|Bull1|None|square|Clay,metadata_only_unbound,+000-705-002-861+
5219.1,-:5219.1,Gola Dhoro (Bagasra),SEAL:S,Bull1:I,SAN,Unknown,square,,,Trench Ei 14-,BSR 8288,25.3,23.7,7.2 - 10,125,3,292,352,741,900,False,non_frame,,741 900 322,292 352,Gola Dhoro (Bagasra)|SEAL:S|Bull1:I|SAN|square|Unknown,metadata_only_unbound,+292-352-125-741-900-322+
5243.1,-:5243.1,Lakhanjo-daro,TAG,None,None,Terracotta,rectangular-round,,,Trench B-,,32,17,9,705,2,,740,000,000,False,non_frame,,000 000,740,Lakhanjo-daro|TAG|None|None|rectangular-round|Terracotta,metadata_only_unbound,+740-705-000-000+
5355.1,Ns-53,Nausharo,SEAL:S,Bull1:I,HAN,Steatite,square,3,,--,NS 91.02.17.01,32,32,8,692,5,391,060,,,True,non_frame,,<END>,861 111 391 060,Nausharo|SEAL:S|Bull1:I|HAN|square|Steatite,metadata_only_unbound,+861-111-391-060-692+
5361.1,Ns-60,Nausharo,SEAL:R,None,None,Steatite,rectangular,3,,--,NS 91.08.15.01,37,12,0,125,10,297,350,413,,False,non_frame,,413,407 063 740 176 236 798 002 297 350,Nausharo|SEAL:R|None|None|rectangular|Steatite,metadata_only_unbound,+407-063-740-176-236-798-002-297-350-125-413+
5386.1,Sb-4,Sibri,SEAL,None,None,Stone,square,Mehrgarh VIII,,--,82.1,14,11,8,095,2,,000,,,True,non_frame,,<END>,000,Sibri|SEAL|None|None|square|Stone,metadata_only_unbound,]000-095+
5388.1,L-127,Lothal,TAG:L,Bull1,None,Clay,Unknown,,,SRG-,1850,0,0,0,705,8,741,500,,,True,non_frame,,<END>,090 740 220 055 001 741 500,Lothal|TAG:L|Bull1|None|Unknown|Clay,metadata_only_unbound,+090-740-220-055-001-741-500-705+
5406.1,M-2105,Mohenjo-daro,ROD,None,None,Ivory,Unknown,,,--,DK-C ???,0,0,0,705,2,,000,000,,False,non_frame,,000,000,Mohenjo-daro|ROD|None|None|Unknown|Ivory,metadata_only_unbound,]000-705-000-+
5564.1,-:5564.1,Juna Khatiya,POT:T:g,None,None,Unknown,Unknown,,,--,,0,0,0,705,3,000,032,,,True,non_frame,,<END>,000 032,Juna Khatiya|POT:T:g|None|None|Unknown|Unknown,metadata_only_unbound,+000-032-705[
5584.1,-:5584.1,Dholavira,TAG,None,None,terracotta,Unknown,,,--,DHR-3053,0,0,0,705,1,,,000,,False,non_frame,,000,<END>,Dholavira|TAG|None|None|Unknown|terracotta,metadata_only_unbound,]705-000[
5587.1,-:5587.1,Mohenjo-daro,TAB:C,Buff,Trough,Copper,rectangular,,,HR-,HR 4337CXVIII:3,0,0,0,095,4,032,520,585,017,False,non_frame,,585 017 231,407 032 520,Mohenjo-daro|TAB:C|Buff|Trough|rectangular|Copper,metadata_only_unbound,+407-032-520-095-585-017-231+
