"dataset","category","tail_class","y_after_002","y_terminal","post_y_string","next002","core_tail_861_820_817","core_terminal_tail","terminal","before_pair","prev2","prev1","next1","next2","after_pair","tail_string","tail_after_032","text","occurrence_index","row_count","id","ids","cisi","cisis","site","sites","type","types","material","materials","has_slash"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","002-817","002","817","320","<END>","320-<END>","320","1","+000-000-000-798-002-817-032-320+","6",,"3685.1",,"M-1391",,"Mohenjo-daro",,"TAG:O",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","923-226","923","226","<END>","<END>","<END>","<END>","0","+400-740-923-226-032+","4",,"3719.1",,"M-1438",,"Mohenjo-daro",,"SEAL:R",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","142-597","142","597","905","<END>","905-<END>","905","1","+617-142-597-032-905+","3",,"3778.1",,"M-1528",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","142-597","142","597","904","<END>","904-<END>","904","1","+617-142-597-032-904+","3",,"3779.1",,"M-1529",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","142-597","142","597","905","<END>","905-<END>","905","1","+617-142-597-032-905+","3",,"3780.1",,"M-1530",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","142-597","142","597","905","<END>","905-<END>","905","1","+617-142-597-032-905+","3",,"3781.1",,"M-1531",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","142-597","142","597","905","<END>","905-<END>","905","1","+617-142-597-032-905+","3",,"3782.2",,"M-1532",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-407","<START>","407","520","095","520-095","520-095-585-017-231","5","+407-032-520-095-585-017-231+","1",,"3791.1",,"M-1555",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-407","<START>","407","520","095","520-095","520-095-585-017-231","5","+407-032-520-095-585-017-231+","1",,"3792.1",,"M-1556",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-407","<START>","407","520","095","520-095","520-095-585-017-231","5","+407-032-520-095-585-017-231+","1",,"3793.1",,"M-1557",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-407","<START>","407","520","095","520-095","520-095-585-017-231","5","+407-032-520-095-585-017-231+","1",,"3794.1",,"M-1558",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-904","<START>","904","904","<END>","904-<END>","904","1","+904-032-904+","1",,"3798.1",,"M-1569",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-<START>","<START>","<START>","<END>","<END>","<END>","<END>","0","+032+","0",,"3809.1",,"M-1586",,"Mohenjo-daro",,"POT:T:g",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-705","<START>","705","595","090","595-090","595-090-175","3","+705-032-595-090-175+","1",,"3823.1",,"M-1629",,"Mohenjo-daro",,"BNGL",,"Stoneware",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-760","740","760","033","000","033-000","033-000-550","3","+400-740-760-032-033-000-550+","3",,"3840.1",,"M-1650",,"Mohenjo-daro",,"ROD",,"Ivory",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-130","<START>","130","820","<END>","820-<END>","820","1","+130-032-820+","1",,"3868.1",,"Rgr-3",,"Rakhigarhi",,"TAG:W",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-130","<START>","130","820","<END>","820-<END>","820","1","+130-032-820+","1",,"3868.2",,"Rgr-3",,"Rakhigarhi",,"TAG:W",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-877","740","877","235","<END>","235-<END>","235","1","+740-877-032-235+","2",,"3872.1",,"-",,"Rupar",,"TAG:L",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","000-132","000","132","<END>","<END>","<END>","<END>","0","+090-055-000-132-032+","4",,"3888.1",,"-",,"Unknown",,"SEAL:CY",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-700","<START>","700","<END>","<END>","<END>","<END>","0","+700-032+","1",,"3895.2",,"?-6",,"Unknown",,"TAB:B",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_002_other_tail","000","True","<END>","True","False","False","False","740-904","740","904","002","000","002-000","002-000","2","+740-904-032-002-000+","2",,"3922.1",,"H-1037",,"Harappa",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-740","<START>","740","840","235","840-235","840-235-002-817","4","+740-032-840-235-002-817+","1",,"3925.1",,"H-1048",,"Harappa",,"SEAL:S",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-034","<START>","034","032","<END>","032-<END>","032","1","+034-032-032+","1",,"3934.1",,"H-2282",,"Harappa",,"POT:T:g",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","034-032","034","032","<END>","<END>","<END>","<END>","0","+034-032-032+","2",,"3934.1",,"H-2282",,"Harappa",,"POT:T:g",,"Clay",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_terminal","","False","","False","False","False","True","<START>-220","<START>","220","<END>","<END>","<END>","<END>","0","+220-032+","1",,"3950.1",,"H-1084",,"Harappa",,"POT:T:s",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-700","<START>","700","<END>","<END>","<END>","<END>","0","+700-032+","1",,"3959.2",,"H-1100",,"Harappa",,"TAB:B",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-700","<START>","700","<END>","<END>","<END>","<END>","0","+700-032+","1",,"3973.2",,"H-1134",,"Harappa",,"TAB:B",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-740","<START>","740","840","679","840-679","840-679","2","+740-032-840-679+","1",,"3976.2",,"H-1140",,"Harappa",,"TAB:B",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-700","<START>","700","<END>","<END>","<END>","<END>","0","+700-032+","1",,"3982.2",,"H-1153",,"Harappa",,"TAB:B",,"Ceramic",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_002_core_tail","817","True","<END>","True","True","True","False","000-220","000","220","002","817","002-817","002-817","2","+000-220-032-002-817+","2",,"3989.1",,"M-1788",,"Mohenjo-daro",,"SEAL:S",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","001-390","001","390","<END>","<END>","<END>","<END>","0","+154-900-004-001-390-032+","5",,"3993.1",,"M-1835",,"Mohenjo-daro",,"SEAL:S",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","142-597","142","597","905","<END>","905-<END>","905","1","+000-142-597-032-905+","3",,"4028.1",,"M-2049",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","820-000","820","000","740","904","740-904","740-904-002-861","4","+820-000-032-740-904-002-861+","2",,"4034.1",,"M-2087",,"Mohenjo-daro",,"ROD",,"Ivory",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","000-035","000","035","<END>","<END>","<END>","<END>","0","+000-035-032+","2",,"4035.1",,"M-2096",,"Mohenjo-daro",,"ROD",,"Ivory",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-700","<START>","700","<END>","<END>","<END>","<END>","0","+700-032+","1",,"4068.1",,"H-1281",,"Harappa",,"TAB:I",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-700","<START>","700","<END>","<END>","<END>","<END>","0","+700-032+","1",,"4072.2",,"H-1320",,"Harappa",,"TAB:I",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-700","<START>","700","<END>","<END>","<END>","<END>","0","+700-032+","1",,"4081.2",,"H-1313",,"Harappa",,"TAB:I",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-226","<START>","226","<END>","<END>","<END>","<END>","0","+226-032+","1",,"4090.1",,"H-1350",,"Harappa",,"TAB:I",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-<START>","<START>","<START>","<END>","<END>","<END>","<END>","0","+032+","0",,"4101.1",,"H-1375",,"Harappa",,"POT:T:g",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-<START>","<START>","<START>","<END>","<END>","<END>","<END>","0","+032+","0",,"4106.1",,"H-1383",,"Harappa",,"POT:T:g",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-<START>","<START>","<START>","000","<END>","000-<END>","000","1","+032-000+","0",,"4115.1",,"H-1415",,"Harappa",,"POT:T:g",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","031-905","031","905","000","<END>","000-<END>","000","1","+520-233-803-060-001-031-905-032-000+","7",,"4177.1",,"-",,"Dholavira",,"SEAL:S",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-740","<START>","740","840","803","840-803","840-803","2","+740-032-840-803+","1",,"4184.1",,"-",,"Dholavira",,"SEAL:S",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-<START>","<START>","<START>","820","000","820-000","820-000-900","3","+032-820-000-900+","0",,"4219.1",,"-",,"Dholavira",,"SEAL:S",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-151","<START>","151","388","002","388-002","388-002-390-705","4","+151-032-388-002-390-705+","1",,"4237.1",,"-",,"Dholavira",,"SEAL:S",,"-",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_terminal","","False","","False","False","False","True","153-220","153","220","<END>","<END>","<END>","<END>","0","+153-220-032+","2",,"4286.1",,"-",,"Dholavira",,"TAB:I",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-<START>","<START>","<START>","<END>","<END>","<END>","<END>","0","+032+","0",,"4293.1",,"-",,"Dholavira",,"TAG",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-000","<START>","000","515","<END>","515-<END>","515","1","+000-032-515+","1",,"4304.2",,"-",,"Dholavira",,"TAG",,"terracotta",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-<START>","<START>","<START>","<END>","<END>","<END>","<END>","0","+032+","0",,"4350.1",,"-",,"Dholavira",,"TAG",,"Terracotta",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-<START>","<START>","<START>","<END>","<END>","<END>","<END>","0","+032+","0",,"4351.1",,"-",,"Dholavira",,"TAG",,"Terracotta",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-<START>","<START>","<START>","<END>","<END>","<END>","<END>","0","+032+","0",,"4352.1",,"-",,"Dholavira",,"TAG",,"Terracotta",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-<START>","<START>","<START>","<END>","<END>","<END>","<END>","0","+032+","0",,"4353.1",,"-",,"Dholavira",,"TAG",,"Terracotta",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-<START>","<START>","<START>","999","032","999-032","999-032","2","+032-999-032+","0",,"4480.1",,"H-1553",,"Harappa",,"POT:T:g",,"Ceramic",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","032-999","032","999","<END>","<END>","<END>","<END>","0","+032-999-032+","2",,"4480.1",,"H-1553",,"Harappa",,"POT:T:g",,"Ceramic",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-000","<START>","000","<END>","<END>","<END>","<END>","0","+000-032+","1",,"4599.1",,"H-1125",,"Harappa",,"TAB:I",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-740","<START>","740","840","679","840-679","840-679","2","+740-032-840-679+","1",,"4935.2",,"H-1141",,"Harappa",,"TAB:B",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","368-632","368","632","<END>","<END>","<END>","<END>","0","+520-070-495-240-060-297-368-632-032+","8",,"5218.1",,"-",,"Gola Dhoro (Bagasra)",,"SEAL:S",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","000-061","000","061","001","220","001-220","001-220-033-000","4","+000-061-032-001-220-033-000+","2",,"5224.1",,"-",,"Unknown",,"SEAL:C",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","033-001","033","001","091","<END>","091-<END>","091","1","+033-001-032-091+","2",,"5228.1",,"-",,"Karzakan",,"SEAL:C",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-740","<START>","740","029","002","029-002","029-002-281","3","+740-032-029-002-281+","1",,"5235.1",,"-",,"Lakhanjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_002_core_tail","820","True","<END>","True","True","True","False","231-220","231","220","002","820","002-820","002-820","2","+740-585-231-220-032-002-820+","4",,"5273.1",,"K-145",,"Kalibangan",,"SEAL:S",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-<START>","<START>","<START>","999","002","999-002","999-002","2","+032-999-002+","0",,"5285.1",,"K-160",,"Kalibangan",,"POT:T:g",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-<START>","<START>","<START>","<END>","<END>","<END>","<END>","0","+032+","0",,"5287.1",,"K-162",,"Kalibangan",,"POT:T:g",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-<START>","<START>","<START>","031","<END>","031-<END>","031","1","+032-031+","0",,"5290.1",,"K-165",,"Kalibangan",,"POT:T:g",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","740-760","740","760","<END>","<END>","<END>","<END>","0","+740-760-032+","2",,"5359.1",,"Ns-58",,"Nausharo",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-<START>","<START>","<START>","<END>","<END>","<END>","<END>","0","+032+","0",,"5380.1",,"Ns-81",,"Nausharo",,"POT:T:g",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","031-999","031","999","<END>","<END>","<END>","<END>","0","+031-999-032+","2",,"5381.1",,"Ns-82",,"Nausharo",,"POT:T:g",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","400-740","400","740","<END>","<END>","<END>","<END>","0","+400-740-032+","2",,"5389.1",,"H-2585",,"Harappa",,"TAB:I",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-<START>","<START>","<START>","<END>","<END>","<END>","<END>","0","+032+","0",,"5399.1",,"-",,"Harappa",,"POT:T:g",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-000","740","000","000","000","000-000","000-000","2","+740-000-032-000-000+","2",,"5438.1",,"-",,"Tigrana",,"TAG",,"Clay",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_terminal","","False","","False","False","False","True","235-220","235","220","<END>","<END>","<END>","<END>","0","+520-235-220-032+","3",,"5456.1",,"-",,"Tarkhanewala-dera",,"TAG",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-740","<START>","740","000","<END>","000-<END>","000","1","+740-032-000+","1",,"5473.1",,"H-1519",,"Harappa",,"MISC",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-407","<START>","407","520","095","520-095","520-095-585-017-231","5","+407-032-520-095-585-017-231+","1",,"5587.1",,"-",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
