mode,constraint_id,family_key,satisfied_rows,violated_rows,majority,examples
carrier,002_before_817,Chanhu-daro|SEAL:S|Bull1:J|RAN|Steatite|square,0,1,violated,C-6:Chanhu-daro:SEAL:S:Bull1:J:+817-521-521/090-740-221-002-031-500+
carrier,002_before_817,Chanhu-daro|SEAL:S|Bull1:W|SAN|Steatite|square,1,0,satisfied,C-10:Chanhu-daro:SEAL:S:Bull1:W:+740-231-220-032-002-817+
carrier,002_before_817,Chanhu-daro|SEAL:S|Bull1|NA|Steatite|square,1,0,satisfied,C-18:Chanhu-daro:SEAL:S:Bull1:]000-031-002-817+
carrier,002_before_817,Dholavira|TAB:B|Gavi|NA|Clay|rectangular,1,0,satisfied,-:143.1:Dholavira:TAB:B:Gavi:+000-400-350-031-002-817+
carrier,002_before_817,Dholavira|SEAL:R|NA|NA|NA|cuboid-convex,1,0,satisfied,Dlv-2:Dholavira:SEAL:R:NA:]000-002-817+
carrier,002_before_817,Harappa|SEAL:S|Bull1|RAN|Steatite|square,1,0,satisfied,H-1042:Harappa:SEAL:S:Bull1:+740-923-000-220-002-817+
carrier,002_before_817,Harappa|TAB:B|Bull2|SAN|NA|rectangular,1,0,satisfied,H-1100:Harappa:TAB:B:Bull2:+740-904-240-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1|NA|Steatite|square,8,0,satisfied,M-984:Mohenjo-daro:SEAL:S:Bull1:+390-004-002-817+ | M-895:Mohenjo-daro:SEAL:S:Bull1:+740-048-002-817+ | M-692:Mohenjo-daro:SEAL:S:Bull1:+000-004-002-817-000[ | M-720:Mohenjo-daro:SEAL:S:Bull1:+000-740-923-220-032-002-817+ | M-722:Mohenjo-daro:SEAL:S:Bull1:+740-585-240-220-032-002-817+
carrier,002_before_817,Harappa|TAB:B|NA|NA|Clay|rectangular-round,1,0,satisfied,H-2015:Harappa:TAB:B:NA:+520-033-705-235-832-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Elep|NA|Steatite|square,3,0,satisfied,M-1914:Mohenjo-daro:SEAL:S:Elep:]000-832-002-817+ | M-1913:Mohenjo-daro:SEAL:S:Elep:]416-002-817+ | M-278:Mohenjo-daro:SEAL:S:Elep:+621-390-004-002-817+
carrier,002_before_817,Harappa|TAB:B|NA|NA|Faience|rectangular,1,0,satisfied,H-1864:Harappa:TAB:B:NA:+740-142-062-002-817+
carrier,002_before_817,Harappa|TAB:B|Gavi|NA|Faience|prism,0,1,violated,H-1930:Harappa:TAB:B:Gavi:+408-817-920-002-861+
carrier,002_before_817,Harappa|SEAL:S|Bull1:W|SAN|Steatite|square,4,0,satisfied,H-1667:Harappa:SEAL:S:Bull1:W:+740-540-002-817+ | H-1050:Harappa:SEAL:S:Bull1:W:+804-235-002-817+ | H-478:Harappa:SEAL:S:Bull1:W:+740-770-235-002-817+ | H-609:Harappa:SEAL:S:Bull1:W:]798-233-231-002-817-000+
carrier,002_before_817,Harappa|POT:T:s|NA|NA|Clay|rectangular,2,0,satisfied,H-1726:Harappa:POT:T:s:NA:+740-100-692-491-002-817+ | H-1739:Harappa:POT:T:s:NA:]034-002-817[
carrier,002_before_817,Harappa|SEAL:S|Bull1:W|SAF|Steatite|square,2,0,satisfied,H-12:Harappa:SEAL:S:Bull1:W:+740-690-435-255-803-220-240-235-002-817+ | H-13:Harappa:SEAL:S:Bull1:W:+740-760-615-503-002-817+
carrier,002_before_817,Harappa|SEAL:S|Bull1:W|S|Steatite|square,1,0,satisfied,H-21:Harappa:SEAL:S:Bull1:W:+405-061-527-555-233-235-806-002-817+
carrier,002_before_817,Harappa|SEAL:S|Bull1:J|RAN|Steatite|square,1,0,satisfied,H-42:Harappa:SEAL:S:Bull1:J:+740-380-235-002-817+
carrier,002_before_817,Harappa|SEAL:S|Zebu|NA|Steatite|square,1,0,satisfied,H-85:Harappa:SEAL:S:Zebu:+520-219-002-817+
carrier,002_before_817,Harappa|SEAL:R|NA|NA|NA|rectangular,1,0,satisfied,H-137:Harappa:SEAL:R:NA:+740-443-388-033-705-233-002-817+
carrier,002_before_817,Harappa|SEAL:R|NA|NA|Steatite|cuboid-convex,2,0,satisfied,H-140:Harappa:SEAL:R:NA:+740-384-032-002-817+ | H-658:Harappa:SEAL:R:NA:]900-002-817+
carrier,002_before_817,Harappa|SEAL:R|NA|NA|Steatite|rectangular,1,0,satisfied,H-164:Harappa:SEAL:R:NA:+161-097-002-817+
carrier,002_before_817,Harappa|TAB:B|Scene|NA|Faience|rectangular,1,0,satisfied,H-177:Harappa:TAB:B:Scene:+700-033-151-706-031-002-817+
carrier,002_before_817,Harappa|SEAL:S|Bull1:W|SAF|NA|square,2,0,satisfied,H-388:Harappa:SEAL:S:Bull1:W:+520-033-706-231-806-002-817+ | H-1048:Harappa:SEAL:S:Bull1:W:+740-032-840-235-002-817+
carrier,002_before_817,Harappa|SEAL:S|Bull1:I|SAN|Steatite|square,1,0,satisfied,H-456:Harappa:SEAL:S:Bull1:I:+520-033-706-002-817-808+
carrier,002_before_817,Harappa|SEAL:S|Bull1:T|SAN|Steatite|square,1,0,satisfied,H-459:Harappa:SEAL:S:Bull1:T:+527-555-231-002-817+
carrier,002_before_817,Harappa|SEAL:S|Bull1|NA|Steatite|square,1,0,satisfied,H-484:Harappa:SEAL:S:Bull1:]233-002-817+
carrier,002_before_817,Harappa|SEAL:R|NA|NA|NA|cuboid-convex,1,0,satisfied,H-640:Harappa:SEAL:R:NA:]220-032-002-817+
carrier,002_before_817,Harappa|TAB:B|NA|NA|Faience|circular,1,0,satisfied,H-838:Harappa:TAB:B:NA:+740-615-495-002-817+
carrier,002_before_817,Jhukar|SEAL:S|Bull1:J|SAN|NA|square,1,0,satisfied,Jk-2:Jhukar:SEAL:S:Bull1:J:+740-803-233-002-817+
carrier,002_before_817,Kalibangan|TAB:B|Gavi|NA|Terracotta|rectangular-round,0,1,violated,K-78:Kalibangan:TAB:B:Gavi:+740-817-390-002-820+
carrier,002_before_817,Lothal|SEAL:S|Bull1:L|SAN|Steatite|square,1,0,satisfied,L-11:Lothal:SEAL:S:Bull1:L:+590-705-435-255-778-002-817+
carrier,002_before_817,Lothal|SEAL:S|Bull|NA|Clay|square,1,0,satisfied,L-41:Lothal:SEAL:S:Bull:+090-740-233-002-817+
carrier,002_before_817,Lothal|SEAL:R|NA|NA|NA|cuboid-convex,1,0,satisfied,L-84:Lothal:SEAL:R:NA:+048-002-817+
carrier,002_before_817,Lothal|SEAL:R|NA|NA|Steatite|cuboid-convex,1,0,satisfied,L-92:Lothal:SEAL:R:NA:+520-070-255-832-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:S|NA|Steatite|square,1,0,satisfied,M-1850:Mohenjo-daro:SEAL:S:Bull1:S:+506-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:R|NA|NA|Steatite|rectangular,4,0,satisfied,M-1976:Mohenjo-daro:SEAL:R:NA:+617-142-002-817+ | M-1268:Mohenjo-daro:SEAL:R:NA:+740-455-176-002-817+ | M-1299:Mohenjo-daro:SEAL:R:NA:+527-550-033-705-233-002-817+ | M-1311:Mohenjo-daro:SEAL:R:NA:+520-400-354-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:S|SAN|Steatite|square,7,0,satisfied,M-963:Mohenjo-daro:SEAL:S:Bull1:S:+740-176-002-817+ | M-1746:Mohenjo-daro:SEAL:S:Bull1:S:+090-740-100-415-240-002-817+ | M-1752:Mohenjo-daro:SEAL:S:Bull1:S:+740-760-019-002-817+ | M-42:Mohenjo-daro:SEAL:S:Bull1:S:+527-550-240-002-817+ | M-823:Mohenjo-daro:SEAL:S:Bull1:S:+740-061-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:S|RAF|Steatite|square,1,0,satisfied,M-1709:Mohenjo-daro:SEAL:S:Bull1:S:+621-520-220-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:W|RAF|Steatite|square,1,0,satisfied,M-1711:Mohenjo-daro:SEAL:S:Bull1:W:+740-760-049-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:I|RAN|Steatite|square,1,0,satisfied,M-1708:Mohenjo-daro:SEAL:S:Bull1:I:+740-585-017-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1|SAN|Steatite|square,3,0,satisfied,M-1693:Mohenjo-daro:SEAL:S:Bull1:+527-555-033-706-235-002-817+ | M-803:Mohenjo-daro:SEAL:S:Bull1:+390-005-002-817+ | M-835:Mohenjo-daro:SEAL:S:Bull1:+090-740-035-171-000-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Mult|NA|Steatite|square,1,0,satisfied,M-1927:Mohenjo-daro:SEAL:S:Mult:]000-005-002-817+
carrier,002_before_817,Mohenjo-daro|IMPL|NA|NA|Gold|NA,1,0,satisfied,M-2129:Mohenjo-daro:IMPL:NA:+898-017-645-002-817+
carrier,002_before_817,Dholavira|SEAL:S|Bull1:V|SAN|Steatite|square,1,0,satisfied,-:2489.1:Dholavira:SEAL:S:Bull1:V:+740-390-590-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:W|SAF|Steatite|square,2,0,satisfied,M-1662:Mohenjo-daro:SEAL:S:Bull1:W:+520-033-706-233-002-817-192-000+ | M-703:Mohenjo-daro:SEAL:S:Bull1:W:+000-000-233-235-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL|NA|NA|Steatite|NA,1,0,satisfied,M-1961:Mohenjo-daro:SEAL:NA:+406-072-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:W|SAN|Steatite|square,8,0,satisfied,M-14:Mohenjo-daro:SEAL:S:Bull1:W:+740-776-503-002-817+ | M-58:Mohenjo-daro:SEAL:S:Bull1:W:+740-460-503-002-817+ | M-75:Mohenjo-daro:SEAL:S:Bull1:W:+520-220-004-002-817+ | M-198:Mohenjo-daro:SEAL:S:Bull1:W:+740-760-840-552-002-817+ | M-644:Mohenjo-daro:SEAL:S:Bull1:W:+740-585-017-740-240-002-817-090-370+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:I|SAN|Steatite|square,1,0,satisfied,M-116:Mohenjo-daro:SEAL:S:Bull1:I:+740-100-176-840-013-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:J|RAN|Steatite|square,0,1,violated,M-141:Mohenjo-daro:SEAL:S:Bull1:J:+817-255-636/000-000-000-240-002-031-000+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:J|RBN|Steatite|square,1,0,satisfied,M-144:Mohenjo-daro:SEAL:S:Bull1:J:+740-100-415-240-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:X|SAN|Steatite|square,1,0,satisfied,M-164:Mohenjo-daro:SEAL:S:Bull1:X:+740-142-061-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Gaur|Trough|Steatite|square,4,0,satisfied,M-245:Mohenjo-daro:SEAL:S:Gaur:+740-760-070-921-460-503-002-817+ | M-246:Mohenjo-daro:SEAL:S:Gaur:+740-503-235-233-002-817+ | M-1085:Mohenjo-daro:SEAL:S:Gaur:+740-100-415-798-460-350-002-817+ | M-1226:Mohenjo-daro:SEAL:S:Gaur:+520-033-705-235-233-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Zebu|NA|Steatite|square,2,0,satisfied,M-259:Mohenjo-daro:SEAL:S:Zebu:+520-231-002-817+ | M-1110:Mohenjo-daro:SEAL:S:Zebu:+740-615-104-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Tigr|Trough|Steatite|square,2,0,satisfied,M-289:Mohenjo-daro:SEAL:S:Tigr:+740-176-240-002-817+ | M-1166:Mohenjo-daro:SEAL:S:Tigr:+740-923-240-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|NA|NA|Steatite|square,0,1,violated,M-314:Mohenjo-daro:SEAL:S:NA:+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+
carrier,002_before_817,Mohenjo-daro|SEAL:R|NA|NA|Steatite|cuboid-convex,2,0,satisfied,M-362:Mohenjo-daro:SEAL:R:NA:+740-007-503-002-817+ | M-364:Mohenjo-daro:SEAL:R:NA:+740-354-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:R|NA|NA|Steatite|cuboid,1,0,satisfied,M-408:Mohenjo-daro:SEAL:R:NA:+407-061-002-817+
carrier,002_before_817,Mohenjo-daro|TAB:B|NA|NA|NA|rectangular,1,0,satisfied,M-471:Mohenjo-daro:TAB:B:NA:+740-100-415-191-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1|RAN|Paste|square,1,0,satisfied,M-646:Mohenjo-daro:SEAL:S:Bull1:+740-760-440-000-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:V|RAF|Steatite|square,1,0,satisfied,M-732:Mohenjo-daro:SEAL:S:Bull1:V:+520-400-350-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:L|SAN|Steatite|square,1,0,satisfied,M-839:Mohenjo-daro:SEAL:S:Bull1:L:+740-100-415-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:W|RAN|Steatite|square,1,0,satisfied,M-851:Mohenjo-daro:SEAL:S:Bull1:W:+621-740-390-590-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:S|RAN|Steatite|square,1,0,satisfied,M-853:Mohenjo-daro:SEAL:S:Bull1:S:+090-740-792-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:W|SAN|NA|square,1,0,satisfied,M-868:Mohenjo-daro:SEAL:S:Bull1:W:+520-033-705-231-220-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Buff|Trough|Steatite|square,1,0,satisfied,M-1126:Mohenjo-daro:SEAL:S:Buff:+820/000-000-031-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|CompBull|NA|Steatite|square,1,0,satisfied,M-1177:Mohenjo-daro:SEAL:S:CompBull:+740-760-002-817+
carrier,002_before_817,Mohenjo-daro|TAG:P|Bull1|NA|Clay|circular,1,0,satisfied,M-1385:Mohenjo-daro:TAG:P:Bull1:+740-760-032-002-817+
carrier,002_before_817,Mohenjo-daro|TAG:O|Bull1|SAN|Clay|square,1,0,satisfied,M-1391:Mohenjo-daro:TAG:O:Bull1:+000-000-000-798-002-817-032-320+
carrier,002_before_817,Mohenjo-daro|TAB:B|NA|NA|Faience|NA,1,0,satisfied,M-1420:Mohenjo-daro:TAB:B:NA:]838-002-817+
carrier,002_before_817,Unknown|TAB:B|NA|NA|NA|rectangular,1,0,satisfied,?-6:Unknown:TAB:B:NA:+740-702-061-002-817+
carrier,002_before_817,Mohenjo-daro|SEAL:S|Bull1:I|RAN|NA|square,1,0,satisfied,M-1788:Mohenjo-daro:SEAL:S:Bull1:I:+000-220-032-002-817+
carrier,002_before_817,Dholavira|SEAL:R|NA|NA|NA|rectangular,1,0,satisfied,-:4197.1:Dholavira:SEAL:R:NA:+001-000-000-832-904-002-817+
carrier,002_before_817,Dholavira|SEAL|NA|NA|NA|NA,1,0,satisfied,-:4211.1:Dholavira:SEAL:NA:+740-100-235-002-817+
carrier,002_before_817,Kalibangan|TAG|Bull1|NA|Terracotta|NA,1,0,satisfied,K-155:Kalibangan:TAG:Bull1:]002-817-000+
carrier,002_before_817,Nausharo|SEAL:S|Bull1:J|RAF|Steatite|square,1,0,satisfied,Ns-54:Nausharo:SEAL:S:Bull1:J:+740-222-002-817+
carrier,002_before_817,Unknown|SEAL:S|Elep|NA|NA|square,1,0,satisfied,-:5464.1:Unknown:SEAL:S:Elep:+000-840-140-002-817+
carrier,806_before_002,Harappa|TAB:B|NA|SAN|Faience|rectangular,1,0,satisfied,H-1788:Harappa:TAB:B:NA:+154-806-470-002-861+
carrier,806_before_002,Harappa|SEAL:S|Bull1:W|SAN|Steatite|square,2,0,satisfied,H-1657:Harappa:SEAL:S:Bull1:W:+740-405-590-032-900-003-806-235-220-032-002-690-921+ | H-22:Harappa:SEAL:S:Bull1:W:+740-920-320-233-806-002-405-321+
carrier,806_before_002,Harappa|SEAL:S|Bull1:W|S|Steatite|square,1,0,satisfied,H-21:Harappa:SEAL:S:Bull1:W:+405-061-527-555-233-235-806-002-817+
carrier,806_before_002,Harappa|SEAL:S|Gaur|Trough|Steatite|square,1,0,satisfied,H-78:Harappa:SEAL:S:Gaur:]000-806-002-575-000+
carrier,806_before_002,Harappa|SEAL:R|NA|NA|NA|rectangular,1,0,satisfied,H-130:Harappa:SEAL:R:NA:+409-032-845-033-705-231-806-002-595-812-125-717+
carrier,806_before_002,Harappa|SEAL:R|NA|NA|Steatite|cuboid-convex,2,0,satisfied,H-135:Harappa:SEAL:R:NA:+740-773-231-806-002-861+ | H-649:Harappa:SEAL:R:NA:+520-033-705-233-240-806-002-820+
carrier,806_before_002,Harappa|SEAL:S|Bull1:W|SAF|NA|square,1,0,satisfied,H-388:Harappa:SEAL:S:Bull1:W:+520-033-706-231-806-002-817+
carrier,806_before_002,Harappa|SEAL:S|Bull1:W|SAN|NA|square,1,0,satisfied,H-405:Harappa:SEAL:S:Bull1:W:+236-806-002-863+
carrier,806_before_002,Lothal|SEAL:R|NA|NA|Steatite|cuboid-convex,1,0,satisfied,L-82:Lothal:SEAL:R:NA:+806-231-002-221+
carrier,806_before_002,Lothal|SEAL:L|NA|NA|Agate|oval,1,0,satisfied,L-83:Lothal:SEAL:L:NA:+740-806-240-002-820+
carrier,806_before_002,Mohenjo-daro|SEAL:S|Bull1:W|NA|Steatite|square,1,0,satisfied,M-10:Mohenjo-daro:SEAL:S:Bull1:W:+405-061-070-032-033-706-235-806-002-267-455+
carrier,806_before_002,Mohenjo-daro|SEAL:S|Bull1:W|SAN|Steatite|square,2,0,satisfied,M-29:Mohenjo-daro:SEAL:S:Bull1:W:+740-055-240-235-806-002-220-455-503+ | M-678:Mohenjo-daro:SEAL:S:Bull1:W:+740-752-006-503-236-806-002-031-502+
carrier,806_before_002,Mohenjo-daro|SEAL:S|Bull1:I|SAN|Steatite|square,1,0,satisfied,M-166:Mohenjo-daro:SEAL:S:Bull1:I:+390-844-240-806-002-861+
carrier,806_before_002,Mohenjo-daro|SEAL:R|NA|NA|Steatite|cuboid-convex,3,0,satisfied,M-358:Mohenjo-daro:SEAL:R:NA:+003-001-520-240-806-002-502-031+ | M-393:Mohenjo-daro:SEAL:R:NA:+679-740-575-017-240-806-002-540+ | M-1297:Mohenjo-daro:SEAL:R:NA:]806-002-824+
carrier,806_before_002,Mohenjo-daro|SEAL:R|NA|NA|Steatite|rectangular,2,0,satisfied,M-1284:Mohenjo-daro:SEAL:R:NA:+416-001-520-240-806-002-502-031+ | M-1306:Mohenjo-daro:SEAL:R:NA:+740-405-590-806-002-820+
carrier,806_before_002,Mohenjo-daro|SEAL:R|NA|NA|NA|cuboid-convex,1,0,satisfied,M-1319:Mohenjo-daro:SEAL:R:NA:]798-806-002-904-346+
carrier,806_before_002,Dholavira|SEAL:R|NA|NA|NA|rectangular,1,0,satisfied,-:4270.1:Dholavira:SEAL:R:NA:]806-002-808+
site_type,400_before_740,Chanhu-daro|SEAL:S,0,1,violated,C-15:Chanhu-daro:SEAL:S:Bull1:W:+740-400-920-031+
site_type,400_before_740,Ganweriwala|TAB:B,1,0,satisfied,-:156.1:Ganweriwala:TAB:B:Scene:+400-740-900[
site_type,400_before_740,Kalibangan|POT:T:g,3,0,satisfied,K-411:Kalibangan:POT:T:g:NA:+400-740-000[ | K-98:Kalibangan:POT:T:g:NA:+400-740-411-590[ | K-417:Kalibangan:POT:T:g:NA:]400-740-055+
site_type,400_before_740,Harappa|TAB:B,60,0,satisfied,H-740:Harappa:TAB:B:NA:+400-740-100-176-000+ | H-1102:Harappa:TAB:B:NA:+400-740-382+ | H-874:Harappa:TAB:B:NA:+400-740-455+ | H-1800:Harappa:TAB:B:NA:+400-740-390-000[ | H-1929:Harappa:TAB:B:Bull2:+400-740-061-140+
site_type,400_before_740,Harappa|SEAL:S,2,2,tied,H-1056:Harappa:SEAL:S:Bull1:+400-090-740-220-003+ | H-1051:Harappa:SEAL:S:Bull1:I:+400-740-575-017-920-320-798-002-861+ | H-1672:Harappa:SEAL:S:Bull1:W:+740-400-142-061-033+ | H-471:Harappa:SEAL:S:Bull1:I:+740-400-142-061-368[
site_type,400_before_740,Harappa|TAB:I,36,1,satisfied,H-1304:Harappa:TAB:I:NA:+400-740-176+ | H-882:Harappa:TAB:I:Gavi:+400-740-760-605+ | -:298.1:Harappa:TAB:I:Bult:+400-740-000-000+ | H-1192:Harappa:TAB:I:NA:+400-740-767-220-416+ | H-2184:Harappa:TAB:I:NA:+400-740-032-015+
site_type,400_before_740,Harappa|POT:T:g,0,2,violated,-:338.1:Harappa:POT:T:g:NA:+740-066-090-400[ | H-2334:Harappa:POT:T:g:NA:+090-740-400-000-000[
site_type,400_before_740,Mohenjo-daro|SEAL:S,5,6,violated,M-879:Mohenjo-daro:SEAL:S:Bull1:J:+740-400-142-061+ | M-1772:Mohenjo-daro:SEAL:S:Bull1:I:+740-400-142-061-002-798-435-255-705+ | M-1891:Mohenjo-daro:SEAL:S:Gaur:+400-740-017-503-240+ | M-1725:Mohenjo-daro:SEAL:S:Bull1:S:+400-740-100-140-003+ | M-145:Mohenjo-daro:SEAL:S:Bull1:U:+740-400-142-880+
site_type,400_before_740,Mohenjo-daro|TAB:B,5,0,satisfied,M-469:Mohenjo-daro:TAB:B:Xhch:+400-740-220-415-798+ | M-471:Mohenjo-daro:TAB:B:NA:+400-740-904-798-460-350+ | M-482:Mohenjo-daro:TAB:B:Mult:+400-740-803+ | M-1402:Mohenjo-daro:TAB:B:Mult:+000-388-400-740-000-617+ | M-1408:Mohenjo-daro:TAB:B:NA:+400-740-033-503+
site_type,400_before_740,Kalibangan|SEAL:R,1,0,satisfied,K-63:Kalibangan:SEAL:R:NA:+400-740-776-495+
site_type,400_before_740,Mohenjo-daro|SEAL:R,2,0,satisfied,M-1312:Mohenjo-daro:SEAL:R:NA:+400-740-220+ | M-1438:Mohenjo-daro:SEAL:R:NA:+400-740-923-226-032+
site_type,400_before_740,Rajanpur|TAB:B,1,0,satisfied,-:4290.1:Rajanpur:TAB:B:Maze:+400-740-690-436-255+
site_type,400_before_740,Kalibangan|SEAL:S,1,0,satisfied,K-15:Kalibangan:SEAL:S:Bull1:II:+871-947/400-740-543-350-895-785-220-335+
site_type,400_before_740,Kalibangan|TAB:B,1,0,satisfied,K-68:Kalibangan:TAB:B:Bull1:+400-740-263+
site_type,400_before_740,Mohenjo-daro|ROD,6,0,satisfied,M-2113:Mohenjo-daro:ROD:NA:+400-740-760-435-690+ | M-2098:Mohenjo-daro:ROD:NA:+400-740-176-140+ | M-1651:Mohenjo-daro:ROD:NA:+400-740-585-838-240+ | M-2107:Mohenjo-daro:ROD:NA:+400-740-840-013-240+ | M-1650:Mohenjo-daro:ROD:NA:+400-740-760-032-033-000-550+
site_type,400_before_740,Ganweriwala|TAG,0,1,violated,-:3769.1:Ganweriwala:TAG:NA:+740-400-061-299-350-125-176+
site_type,400_before_740,Dholavira|SEAL:S,1,0,satisfied,-:4226.1:Dholavira:SEAL:S:Bull1:+400-740-920+
site_type,400_before_740,Nausharo|POT:T:g,2,0,satisfied,Ns-63:Nausharo:POT:T:g:NA:+795-400-740+ | Ns-66:Nausharo:POT:T:g:NA:+033-999-400-090-740-100-000-002-892-000-002+
site_type,740_before_002,Allahdino|MISC,1,0,satisfied,Ad-8:Allahdino:MISC:Elep:+740-440-503-002-861-000+
site_type,740_before_002,Banawali|SEAL:S,1,0,satisfied,B-1:Banawali:SEAL:S:Bull1:O:+090-740-220-002-368-550-821+
site_type,740_before_002,Chanhu-daro|SEAL:S,9,0,satisfied,C-60:Chanhu-daro:SEAL:S:Bull1:W:+740-176-032-002-861+ | C-58:Chanhu-daro:SEAL:S:Bull1:+032-031/740-222-235-002-861+ | C-78:Chanhu-daro:SEAL:S:NA:+740-636-240/002-817+ | C-57:Chanhu-daro:SEAL:S:Bull1:W:+740-032-840-002-296-530-000+ | C-1:Chanhu-daro:SEAL:S:Bull1:+031-840-140-740-101-002-365-287-034+
site_type,740_before_002,Desalpur|TAG,0,1,violated,Dlp-3:Desalpur:TAG:NA:+394-032-002-892-740+
site_type,740_before_002,Dholavira|SEAL:S,6,0,satisfied,-:130.1:Dholavira:SEAL:S:Bull1:W:+244-165/740-879-220-416-803-002-861+ | -:132.1:Dholavira:SEAL:S:Tigr:+740-416-002-861+ | -:2489.1:Dholavira:SEAL:S:Bull1:V:+740-390-590-002-817+ | -:4182.1:Dholavira:SEAL:S:Bull1:+740-390-590-231-002-705-530-904+ | -:4209.1:Dholavira:SEAL:S:Gaur:+740-384-002-629-279+
site_type,740_before_002,Harappa|SEAL:S,40,0,satisfied,H-1042:Harappa:SEAL:S:Bull1:+740-923-000-220-002-817+ | H-1045:Harappa:SEAL:S:Bull1:U:+740-900-005-002-820+ | H-1038:Harappa:SEAL:S:Bull1:I:+740-519-002-297-000[ | H-1051:Harappa:SEAL:S:Bull1:I:+400-740-575-017-920-320-798-002-861+ | H-1030:Harappa:SEAL:S:Bull1:W:+090-740-103-002-861+
site_type,740_before_002,Harappa|TAB:B,11,0,satisfied,H-1100:Harappa:TAB:B:Bull2:+740-904-240-002-817+ | H-811:Harappa:TAB:B:NA:+317-740-335-740-176-002-920-491+ | H-1865:Harappa:TAB:B:NA:+740-702-061-002-000+ | H-2022:Harappa:TAB:B:Phyt:+740-752-175-002-861+ | H-1864:Harappa:TAB:B:NA:+740-142-062-002-817+
site_type,740_before_002,Harappa|SEAL,2,0,satisfied,H-1058:Harappa:SEAL:NA:]740-019-002-000[ | H-563:Harappa:SEAL:NA:+740-335-002-630[
site_type,740_before_002,Harappa|POT:T:g,2,0,satisfied,H-2338:Harappa:POT:T:g:NA:]740-061-002-575-000[ | -:617.1:Harappa:POT:T:g:NA:]740-000-000-002-575-000[
site_type,740_before_002,Harappa|POT:T:s,1,0,satisfied,H-1726:Harappa:POT:T:s:NA:+740-100-692-491-002-817+
site_type,740_before_002,Harappa|SEAL:R,8,0,satisfied,H-129:Harappa:SEAL:R:NA:+409-061-740-235-220-031-002-861-244-165+ | H-131:Harappa:SEAL:R:NA:+740-032-840-233-240-033-706-055-002-595-575-794-000+ | H-134:Harappa:SEAL:R:NA:+740-405-590-220-003-002-861+ | H-135:Harappa:SEAL:R:NA:+740-773-231-806-002-861+ | H-137:Harappa:SEAL:R:NA:+740-443-388-033-705-233-002-817+
site_type,740_before_002,Harappa|TAB:I,2,0,satisfied,H-285:Harappa:TAB:I:NA:+740-382-002[ | H-904:Harappa:TAB:I:NA:+740-032-840-002+
site_type,740_before_002,Jhukar|SEAL:S,1,0,satisfied,Jk-2:Jhukar:SEAL:S:Bull1:J:+740-803-233-002-817+
site_type,740_before_002,Kalibangan|SEAL:S,7,0,satisfied,K-2:Kalibangan:SEAL:S:Bull1:W:+740-585-017-002-000+ | K-10:Kalibangan:SEAL:S:Bull1:I:+740-690-435-255-002-368-861-590-032-368+ | K-23:Kalibangan:SEAL:S:Bull1:I:+740-441-002-820-033+ | K-24:Kalibangan:SEAL:S:Bull1:+740-760-093-002-252-575+ | K-28:Kalibangan:SEAL:S:Gaur:+440-411-740-335-002-285-491+
site_type,740_before_002,Kalibangan|TAB:B,2,0,satisfied,K-78:Kalibangan:TAB:B:Gavi:+740-817-390-002-820+ | K-157:Kalibangan:TAB:B:Gavi:+740-000-000-002-820+
