governor,closure,edge,exact_cells,terminal_cells,terminal_share,sites,types,examples
220,235,220-235,9,3,0.3333333333333333,3,5,H-2010:+740-176-220-235+ | H-806:+740-176-220-235+ | M-23:+842-871-192-368/740-482-060-692-520-220-235-001-920+ | M-104:+090-740-220-235-853+ | M-234:+842-535-099-004/740-482-060-692-520-220-235-001-920+
235,060,235-060,9,0,0,2,2,H-391:+740-031-504-235-060-920+ | M-1760:+740-923-240-235-060-820+ | M-808:+740-455-240-235-060-820+ | M-1738:+226-240-235-060-692+ | M-1906:+520-033-705-233-235-060-820+
400,090,400-090,9,3,0.3333333333333333,2,3,H-1056:+400-090-740-220-003+ | H-1957:+400-090+ | H-1906:+400-090-740-400-090+ | H-1906:+400-090-740-400-090+ | H-2197:+400-090-740-100-390-231+
407,845,407-845,9,0,0,2,3,H-132:+154-806-471-407-845-740-233-231-798+ | H-659:+407-845-140-740-233-240-798-365-263+ | M-1953:+407-845-233-806+ | M-7:+407-845-140-740-101-923-240-002-861+ | M-354:+740-729-407-845-236-002-906-125+
520,095,520-095,9,1,0.1111111111111111,2,2,H-660:+520-095-033-706-240-798+ | M-2053:+407-032-520-095-585-017-220+ | M-403:+407-063-520-095+ | M-547:+407-032-520-095-585-017-231+ | M-548:+407-032-520-095-585-017-231+
520,231,520-231,9,1,0.1111111111111111,3,2,H-899:+400-520-231-240+ | K-25:+520-231-002-220-065-132-082+ | K-32:+520-231+ | M-259:+520-231-002-817+ | M-302:+520-231-235+
740,055,740-055,9,1,0.1111111111111111,2,2,H-661:+740-055-806+ | H-386:+527-555-740-055-240-415-798-060-201+ | M-18:+932-740-055+ | M-29:+740-055-240-235-806-002-220-455-503+ | M-381:+740-055-220-032-798-002-820+
740,142,740-142,9,1,0.1111111111111111,3,3,H-1422:+740-142+ | H-1864:+740-142-062-002-817+ | H-1662:+033-033/740-142-061-140-002-546+ | M-2063:+740-142-480+ | M-164:+740-142-061-002-817+
740,460,740-460,9,0,0,1,2,M-1820:+740-460-510+ | M-1730:+740-460-510-220-065-393+ | M-58:+740-460-503-002-817+ | M-281:+740-460-510-250-853+ | M-723:+740-460-510-235-220-032-002-861+
740,773,740-773,9,1,0.1111111111111111,2,3,H-135:+740-773-231-806-002-861+ | M-1668:+740-773-233-803-002-320-705-125+ | M-5:+740-773-240-235-060-692+ | M-571:+740-773-220-032+ | M-706:+740-773-240-002-861-031+
740,861,740-861,9,3,0.3333333333333333,4,5,H-343:+740-861-877+ | H-842:+400-740-861+ | L-60:+740-861-140+ | M-1714:+617-243-031-740-861+ | M-1903:+740-861-125+
741,500,741-500,9,0,0,4,5,H-756:+407-005-741-500-561+ | L-124:+090-740-220-055-001-741-500-705+ | L-125:+090-740-220-055-001-741-500-705+ | L-129:+090-740-220-055-001-741-500-705+ | L-193:+090-740-220-055-001-741-500-705+
920,320,920-320,9,3,0.3333333333333333,2,4,H-1051:+400-740-575-017-920-320-798-002-861+ | H-1922:+400-740-920-320-233-240-798+ | H-22:+740-920-320-233-806-002-405-321+ | H-46:+740-920-320-235+ | M-111:+740-920-320-233-001-821+
005,002,005-002,8,1,0.125,2,3,H-1045:+740-900-005-002-820+ | H-1517:+405-005-002+ | M-1927:+390-005-002-817+ | M-1907:+390-005-002-455-511+ | M-20:+390-005-002-861-036-460-513+
017,002,017-002,8,0,0,3,1,H-3:+740-585-017-002-611-615-703+ | H-82:+390-017-002-220-455-741+ | M-1708:+740-585-017-002-817+ | M-728:+740-575-017-002-820+ | M-776:+740-032-840-585-017-002-817+
032,031,032-031,8,2,0.25,3,2,C-54:+842-032-031-592-031-060-920+ | C-70:+032-031/151-740-240-235+ | C-53:+032-031/740-222-235-002-861+ | C-76:+032-031/850-032-530-740-741-456+ | C-68:+032-031/740-791-713+
032,520,032-520,8,0,0,1,2,M-2053:+407-032-520-095-585-017-220+ | M-1661:+520-070-219-002-861-032-520-919-140+ | M-547:+407-032-520-095-585-017-231+ | M-548:+407-032-520-095-585-017-231+ | M-549:+407-032-520-095-585-017-231+
032,741,032-741,8,1,0.125,3,2,H-2211:+700-840-032-741+ | H-412:+161-233-220-032-741-831+ | L-48:+865-685/226-032-741-390+ | M-170:+740-923-406-061-070-032-741-861+ | M-648:+090-740-100-220-032-741-361+
100,240,100-240,8,4,0.5,3,4,C-51:+151-740-100-240+ | H-1895:+400-740-100-240+ | H-76:+740-100-240-235-741-175-132+ | H-251:+400-740-100-240+ | H-323:+740-100-240+
151,740,151-740,8,0,0,3,2,C-70:+032-031/151-740-240-235+ | C-51:+151-740-100-240+ | H-1867:+151-740-221+ | H-1869:+151-740-222+ | H-1871:+151-740-235+
176,233,176-233,8,3,0.375,4,4,H-1842:+740-690-435-176-233-803+ | K-62:+740-176-233-803+ | L-35:+740-176-233+ | L-55:+740-176-233+ | M-230:+090-740-176-233+
220,240,220-240,8,0,0,3,3,H-423:+520-220-240-798-060-692+ | H-12:+740-690-435-255-803-220-240-235-002-817+ | H-231:+520-220-240-002-820+ | L-134:+520-233-220-240-002-617+ | M-888:+520-220-240-741-440+
220,455,220-455,8,0,0,5,3,H-82:+390-017-002-220-455-741+ | H-268:+740-585-017-033-706-803-002-220-455-920+ | K-7:+740-100-176-838-001-220-455-530-741+ | M-1749:+220-455-125-031+ | M-29:+740-055-240-235-806-002-220-455-503+
231,240,231-240,8,1,0.125,3,3,H-1705:+740-904-231-240-798-060-692+ | H-26:+740-388-231-240-798-001-820+ | H-39:+740-390-590-231-240-235-745-060-920+ | H-899:+400-520-231-240+ | M-314:+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+
235,741,235-741,8,0,0,3,1,Ad-4:+740-017-495-235-741-066+ | H-76:+740-100-240-235-741-175-132+ | M-1756:+151-240-235-741-892+ | M-51:+740-798-460-350-235-741-390-140+ | M-129:+520-233-240-235-741-360+
390,125,390-125,8,2,0.25,3,1,Ad-2:+368-390-125-033+ | M-38:+740-690-435-255-220-032-240-235-002-390-125-632-032+ | M-119:+151-337-484-002-390-125-632-032-900-563+ | M-314:+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+ | M-320:+740-176-741-390-125+
407,061,407-061,8,0,0,1,3,M-2054:+740-900-850-407-061-845-806+ | M-171:+407-061-740-923-233-806-060-692+ | M-408:+407-061-002-817+ | M-567:+407-061-845-240-798+ | M-568:+407-061-845-240-798+
407,590,407-590,8,3,0.375,5,4,-:+740-100-407-590+ | -:+740-407-590-690-436-255-920-318-220-415-803+ | H-196:+407-590-740-072+ | Hls-1:+740-407-590+ | L-114:+740-407-590-904-220-032-803-060-920+
520,235,520-235,8,3,0.375,5,5,C-4:+520-235-803-002-817+ | -:+520-235+ | M-486:+520-235+ | M-686:+520-235-806+ | M-777:+173-520-235-060-550+
590,002,590-002,8,0,0,3,2,H-1692:+740-390-590-002-861+ | -:+740-390-590-002-817+ | M-437:+740-390-590-002-820+ | M-813:+161-390-590-002-861+ | M-851:+621-740-390-590-002-817+
615,503,615-503,8,7,0.875,2,3,H-13:+740-760-615-503-002-817+ | H-157:+154-615-503+ | -:+740-752-615-503+ | M-1803:+740-615-503+ | -:+740-615-503+
705,235,705-235,8,4,0.5,3,4,Ad-3:+740-904-033-705-235+ | H-2015:+520-033-705-235-832-002-817+ | H-2139:+740-176-033-705-235+ | H-25:+740-900-003-806-033-705-235-055+ | M-534:+407-321-407-845-033-705-235+
740,235,740-235,8,3,0.375,4,5,-:+740-235+ | H-1871:+151-740-235+ | H-129:+409-061-740-235-220-031-002-861-244-165+ | H-954:+090-740-235-240+ | M-1751:+565-740-235+
740,440,740-440,8,3,0.375,2,2,H-1958:+712-840-400-740-440+ | H-1961:+400-740-440+ | H-1959:+712-840-400-740-440+ | H-411:+740-440-240-001-820+ | M-1805:+740-440-741-060-920+
740,772,740-772,8,0,0,2,2,H-14:+740-772-240-060-415-056+ | M-1988:+740-772-240+ | M-118:+740-772-033-705-233-803-002-861+ | M-152:+740-772-002-861+ | M-705:+740-772-240-803+
740,927,740-927,8,3,0.375,1,2,M-1893:+740-927-033-817+ | M-890:+740-927-032-741-208+ | M-951:+740-927-240-031+ | M-974:+740-927-741-060-920+ | M-1179:+740-927+
877,032,877-032,8,3,0.375,4,4,H-27:+154-806-468-001-740-877-032+ | H-143:+154-806-469-001-740-877-032+ | H-586:+740-877-032+ | L-222:+877-032-480+ | M-56:+740-877-032-235-060-550-611-840+
892,590,892-590,8,3,0.375,2,2,H-1832:+400-297-352-892-590-740-176+ | H-1834:+298-350-892-590+ | H-1691:+892-590+ | H-612:+740-892-590-893-001-615+ | M-1854:+892-590+
920,140,920-140,8,6,0.75,2,2,H-1710:+090-326-700-920-125-001-055-920-140+ | H-5:+920-706-193-384-032-920-140-902+ | M-53:+090-740-220-016-002-297-190-920-140+ | M-280:+740-482-240-002-944-920-140+ | M-356:+400-595-420-125-032-820-920-140+
003,001,003-001,7,0,0,3,3,L-36:+422-003-001-060-065-405-720+ | M-1724:+427-003-001-165-309+ | M-358:+003-001-520-240-806-002-502-031+ | M-380:+137-003-001-740-920-322+ | M-525:+423-003-001-900-740-690-435-255+
003,060,003-060,7,0,0,5,3,B-21:+426-003-060-692+ | H-1893:+390-003-060-550+ | -:+740-390-590-220-003-060-840-416+ | L-90:+423-003-060-407-140+ | M-80:+156-003-060-368-817+
032,060,032-060,7,0,0,3,3,H-351:+400-740-032-060-013+ | L-87:+740-032-840-233-220-032-060-825-002+ | M-1793:+226-032-060-891+ | M-1707:+298-350-761-032-060-572+ | M-1739:+740-390-590-032-060-201+
032,820,032-820,7,1,0.14285714285714285,3,4,H-799:+032-820-100-415+ | M-1853:+032-820-140-005+ | M-356:+400-595-420-125-032-820-920-140+ | M-494:+921-100-415-904-017-032-820-740-904-741+ | M-495:+740-100-415-904-017-032-820-740-904-741+
055,001,055-001,7,0,0,2,5,L-124:+090-740-220-055-001-741-500-705+ | L-125:+090-740-220-055-001-741-500-705+ | L-129:+090-740-220-055-001-741-500-705+ | L-193:+090-740-220-055-001-741-500-705+ | L-206:+090-740-220-055-001-741-500-705+
070,255,070-255,7,2,0.2857142857142857,4,3,H-1916:+520-070-255-832+ | H-2021:+740-752-070-255-832+ | L-92:+520-070-255-832-002-817+ | M-1676:+740-760-070-255-832-240-002-595-504-803+ | M-1780:+740-645-003-741-070-255+
095,585,095-585,7,0,0,1,1,M-2053:+407-032-520-095-585-017-220+ | M-547:+407-032-520-095-585-017-231+ | M-548:+407-032-520-095-585-017-231+ | M-549:+407-032-520-095-585-017-231+ | M-599:+408-032-520-095-585-017-220+
140,002,140-002,7,2,0.2857142857142857,3,2,H-1662:+033-033/740-142-061-140-002-546+ | K-4:+036-269-140-002-741-060-920+ | M-142:+136-140-002-861+ | M-762:+226-140-002+ | M-1114:+740-140-002-741-060-920+
156,031,156-031,7,5,0.7142857142857143,3,3,H-516:+156-031+ | L-271:+156-031-240+ | M-1735:+156-031+ | M-229:+156-031+ | M-991:+156-031-133+
165,900,165-900,7,4,0.5714285714285714,2,5,H-1077:+400-255-400-165-900-001+ | H-718:+031-480-165-900+ | M-67:+457/740-165-900-060-111-575+ | M-509:+165-900+ | M-511:+165-900-700-003+
176,220,176-220,7,1,0.14285714285714285,2,3,H-1825:+740-176-220+ | H-2010:+740-176-220-235+ | H-806:+740-176-220-235+ | M-249:+140-165-740-176-220-803+ | M-511:+740-176-220-032+
220,065,220-065,7,0,0,2,1,K-25:+520-231-002-220-065-132-082+ | M-1730:+740-460-510-220-065-393+ | M-46:+740-798-240-235-002-220-065-215+ | M-108:+413-820-220-065-798-550-820+ | M-140:+740-336-002-220-065-440-455+
233,220,233-220,7,1,0.14285714285714285,3,4,H-412:+161-233-220-032-741-831+ | H-601:+740-717-233-220-032+ | H-852:+740-760-268-233-220+ | L-87:+740-032-840-233-220-032-060-825-002+ | L-134:+520-233-220-240-002-617+
233,806,233-806,7,5,0.7142857142857143,2,3,H-22:+740-920-320-233-806-002-405-321+ | M-1953:+407-845-233-806+ | M-171:+407-061-740-923-233-806-060-692+ | M-503:+740-176-233-806+ | M-504:+740-384-233-806+
235,803,235-803,7,3,0.42857142857142855,2,3,C-4:+520-235-803-002-817+ | M-52:+740-904-032-220-415-235-803-002-504-717+ | M-359:+740-405-590-220-235-803-002-388-385-705-632+ | M-806:+520-235-803-001-368-861+ | M-814:+740-176-033-705-240-235-803+
240,031,240-031,7,3,0.42857142857142855,2,3,H-2192:+740-630-240-031-032-171+ | H-301:+400-740-636-240-031-032-171+ | H-440:+090-740-240-031+ | H-988:+400-740-636-240-031-032-171+ | M-1982:+740-100-240-031+
240,806,240-806,7,1,0.14285714285714285,2,3,H-649:+520-033-705-233-240-806-002-820+ | M-166:+390-844-240-806-002-861+ | M-357:+740-100-806-472-240-806-001-820+ | M-358:+003-001-520-240-806-002-502-031+ | M-393:+679-740-575-017-240-806-002-540+
255,705,255-705,7,2,0.2857142857142857,2,2,H-1840:+090-740-255-705-060-550+ | M-1772:+740-400-142-061-002-798-435-255-705+ | M-72:+740-255-705-140-003-002-861+ | M-100:+090-740-255-705-002-861+ | M-286:+740-255-705+
390,844,390-844,7,2,0.2857142857142857,2,1,C-69:+390-844-060-575-717+ | M-1675:+621-390-844-002-820+ | M-1795:+390-844+ | M-1807:+400-390-844+ | M-1889:+390-844-741-031-371+
400,142,400-142,7,1,0.14285714285714285,3,2,H-1672:+740-400-142-061-033+ | H-1679:+740-400-142-061+ | H-780:+740-400-142-061+ | M-1772:+740-400-142-061-002-798-435-255-705+ | M-145:+740-400-142-880+
405,004,405-004,7,1,0.14285714285714285,3,4,H-1047:+405-004-745-905+ | H-1673:+405-004-104+ | H-1983:+405-004-013-817+ | H-719:+405-004-002-861+ | M-386:+405-004-001-139+
415,240,415-240,7,2,0.2857142857142857,3,2,H-1953:+520-220-415-240-803+ | M-1746:+090-740-100-415-240-002-817+ | M-1814:+520-220-415-240+ | M-144:+740-100-415-240-002-817+ | M-199:+090-740-100-415-240-002-861+
422,003,422-003,7,4,0.5714285714285714,3,3,L-36:+422-003-001-060-065-405-720+ | -:+422-003+ | M-1476:+422-003-900-740-690-435-255+ | M-1479:+422-003-900-740-690-435-255+ | M-1497:+740-100-176-422-003+
440,220,440-220,7,4,0.5714285714285714,2,4,H-1142:+400-154-440-220+ | H-761:+400-154-440-220+ | M-627:+617-243-741-615-440-220+ | M-746:+740-440-220-032-741-390-590-032+ | M-967:+401-861-440-220+
520,400,520-400,7,0,0,2,3,H-1933:+400-520-400-352+ | H-213:+400-520-400-352+ | H-214:+400-520-400-353+ | H-530:+520-400-350-031+ | M-1801:+520-400-350-031-741-759+
590,220,590-220,7,0,0,4,3,H-134:+740-405-590-220-003-002-861+ | -:+740-390-590-220-003-060-840-416+ | M-94:+740-390-590-220-003+ | M-359:+740-405-590-220-235-803-002-388-385-705-632+ | M-392:+740-405-590-220-032-806+
590,741,590-741,7,0,0,3,2,H-50:+740-406-590-741-406-125+ | H-180:+151-390-590-741-330-368+ | L-28:+740-406-590-741-060-920+ | M-1902:+151-390-590-741-060-920+ | M-131:+740-390-590-741-390-790+
705,002,705-002,7,0,0,2,2,H-455:+520-033-705-002-172-032+ | M-1765:+215-031-480-140-632-705-002-093-033+ | M-100:+090-740-255-705-002-861+ | M-785:+740-255-705-002-861+ | M-957:+740-760-705-002-577+
705,231,705-231,7,0,0,2,3,H-130:+409-032-845-033-705-231-806-002-595-812-125-717+ | M-4:+298-465-033-705-231-002-564-617-033+ | M-86:+520-033-705-231-002-820-700+ | M-355:+740-877-032-033-705-231-235-002-861-360-520-919-140+ | M-606:+740-100-904-033-705-231-798+
740,048,740-048,7,0,0,3,4,-:+740-048-741-851+ | H-205:+740-048-741-850+ | H-890:+740-048-741-851+ | L-161:+740-048-002-817+ | M-159:+740-048-741-250-579+
740,337,740-337,7,1,0.14285714285714285,2,3,H-216:+740-337-484+ | H-441:+740-337-484+ | H-800:+740-337-692-490+ | H-893:+400-740-337+ | M-1695:+740-337-484-031-060-891+
740,416,740-416,7,4,0.5714285714285714,3,2,-:+740-416-002-861+ | H-2119:+740-416+ | H-475:+740-416+ | M-938:+740-416+ | M-971:+740-416-741-060-920+
740,455,740-455,7,1,0.14285714285714285,2,3,H-874:+400-740-455+ | M-808:+740-455-240-235-060-820+ | M-1789:+740-455-002-368-260+ | M-1796:+740-032-840-740-455-861+ | M-1972:+740-455-235-798-742-460-353+
740,630,740-630,7,3,0.42857142857142855,3,3,H-2192:+740-630-240-031-032-171+ | H-102:+740-630-240-741-861+ | M-457:+740-630+ | M-267:+740-630-155-002-679+ | M-1410:+740-630+
740,817,740-817,7,0,0,3,3,H-1909:+740-817-491+ | H-1778:+740-817-491+ | H-2173:+400-740-817-491+ | H-2070:+400-740-817-276+ | H-1182:+400-740-817-175+
740,877,740-877,7,0,0,3,3,H-27:+154-806-468-001-740-877-032+ | H-143:+154-806-469-001-740-877-032+ | H-586:+740-877-032+ | M-56:+740-877-032-235-060-550-611-840+ | M-217:+740-877-032-233+
742,060,742-060,7,0,0,2,2,M-709:+740-100-001-440-742-060-920+ | M-59:+368-003-742-060-920+ | M-68:+690-518/090-740-176-742-060-920+ | M-369:+740-690-435-255-240-220-415-806-742-060-920+ | M-387:+226-032-798-742-060-920+
806,467,806-467,7,4,0.5714285714285714,2,3,H-1999:+400-154-806-467+ | H-1979:+740-158-806-467+ | H-146:+154-806-467-031+ | H-154:+154-806-467-013-817+ | M-1683:+155-806-467-001-692+
002,405,002-405,6,0,0,2,2,H-22:+740-920-320-233-806-002-405-321+ | H-252:+520-240-002-405-501+ | H-260:+520-240-002-405-501+ | H-866:+520-240-002-405-501+ | M-34:+740-336-176-002-405-372-374+
002,824,002-824,6,6,1,4,2,H-1670:+740-760-033-033-240-002-824+ | L-91:+416-002-824+ | M-309:+224-740-061-002-824+ | M-788:+740-482-235-002-824+ | M-872:+390-016-002-824+
004,001,004-001,6,0,0,2,3,H-420:+407-004-001-740-443-388-140+ | M-386:+405-004-001-139+ | M-1262:+407-004-001-745-561-586+ | M-1310:+407-004-001-740-407-590-235+ | M-1458:+407-004-001-617-142+
017,503,017-503,6,3,0.5,2,2,-:+400-740-017-503+ | M-1717:+740-760-017-503-368-817+ | M-1891:+400-740-017-503-240+ | M-1813:+740-017-503+ | M-30:+740-752-017-503-240-235-806+
031,060,031-060,6,0,0,3,2,C-54:+842-032-031-592-031-060-920+ | H-1824:+740-176-031-060-201+ | M-1695:+740-337-484-031-060-891+ | M-1747:+165-741-031-060-692+ | M-202:+400-241-031-060-820+
055,240,055-240,6,0,0,2,2,H-386:+527-555-740-055-240-415-798-060-201+ | M-1885:+151-055-240-235+ | M-1728:+161-055-240-220-032-002-820+ | M-29:+740-055-240-235-806-002-220-455-503+ | M-638:+740-482-055-240-235-745-740-590+
061,845,061-845,6,0,0,1,1,M-2054:+740-900-850-407-061-845-806+ | M-567:+407-061-845-240-798+ | M-568:+407-061-845-240-798+ | M-569:+407-061-845-240-798+ | M-582:+740-900-850-407-061-845-806+
140,003,140-003,6,3,0.5,2,2,H-1032:+740-100-140-003+ | M-1810:+740-100-140-003-002-156-920+ | M-1725:+400-740-100-140-003+ | M-72:+740-255-705-140-003-002-861+ | M-500:+400-592-140-003-900-692-003-700+
151,097,151-097,6,3,0.5,2,3,H-1917:+400-151-097+ | M-1839:+151-097+ | M-1816:+151-097+ | M-1703:+151-097-232-416+ | M-2104:+151-097-700-034+
220,055,220-055,6,1,0.16666666666666666,2,4,L-124:+090-740-220-055-001-741-500-705+ | L-125:+090-740-220-055-001-741-500-705+ | L-129:+090-740-220-055-001-741-500-705+ | L-193:+090-740-220-055-001-741-500-705+ | L-206:+090-740-220-055-001-741-500-705+
236,002,236-002,6,0,0,4,3,B-17:+236-002-308-072+ | -:+236-002-820+ | L-130:+236-002-861+ | L-131:+236-002-861+ | M-232:+236-002-390-707+
337,484,337-484,6,2,0.3333333333333333,2,3,H-216:+740-337-484+ | H-441:+740-337-484+ | M-1695:+740-337-484-031-060-891+ | M-119:+151-337-484-002-390-125-632-032-900-563+ | M-755:+740-337-484-741-060-920+
350,002,350-002,6,0,0,1,1,M-235:+368-001-550/740-543-350-002-820+ | M-92:+740-798-460-350-002-814-084+ | M-665:+871-740-643/740-798-463-350-002-374-575+ | M-732:+520-400-350-002-817+ | M-849:+151-350-002-550-615+
390,005,390-005,6,2,0.3333333333333333,1,2,M-1927:+390-005-002-817+ | M-1983:+390-005+ | M-1907:+390-005-002-455-511+ | M-20:+390-005-002-861-036-460-513+ | M-254:+435-255-390-005+
400,154,400-154,6,0,0,1,2,H-1142:+400-154-440-220+ | H-1999:+400-154-806-467+ | H-1844:+400-154-690+ | H-160:+400-154-806-468+ | H-761:+400-154-440-220+
400,156,400-156,6,0,0,1,3,-:+400-156-435-255+ | H-1287:+400-156-140-032+ | H-212:+400-156-118+ | H-324:+400-156-384-031+ | H-368:+400-156-384-031+
405,005,405-005,6,4,0.6666666666666666,4,4,H-1517:+405-005-002+ | H-1996:+405-005+ | K-19:+405-005+ | L-88:+405-005-001-063-615-262+ | M-224:+405-005+
407,032,407-032,6,0,0,1,1,M-2053:+407-032-520-095-585-017-220+ | M-547:+407-032-520-095-585-017-231+ | M-548:+407-032-520-095-585-017-231+ | M-549:+407-032-520-095-585-017-231+ | M-1555:+407-032-520-095-585-017-231+
460,503,460-503,6,2,0.3333333333333333,1,2,M-58:+740-460-503-002-817+ | M-245:+740-760-070-921-460-503-002-817+ | M-937:+740-460-503-031-002-900-615+ | M-961:+400-158-460-503+ | M-1307:+740-460-503+
460,510,460-510,6,3,0.5,2,1,Ad-5:+156-460-510+ | M-1820:+740-460-510+ | M-1730:+740-460-510-220-065-393+ | M-281:+740-460-510-250-853+ | M-723:+740-460-510-235-220-032-002-861+
500,705,500-705,6,6,1,2,4,L-124:+090-740-220-055-001-741-500-705+ | L-125:+090-740-220-055-001-741-500-705+ | L-129:+090-740-220-055-001-741-500-705+ | L-193:+090-740-220-055-001-741-500-705+ | L-206:+090-740-220-055-001-741-500-705+
503,002,503-002,6,0,0,2,2,H-13:+740-760-615-503-002-817+ | M-14:+740-776-503-002-817+ | M-58:+740-460-503-002-817+ | M-245:+740-760-070-921-460-503-002-817+ | M-362:+740-007-503-002-817+
550,003,550-003,6,4,0.6666666666666666,2,3,H-1924:+550-003-435+ | H-1767:+617-550-003+ | H-1951:+617-550-003-790+ | H-49:+617-550-003+ | M-401:+617-550-003+
550,233,550-233,6,4,0.6666666666666666,3,3,H-2142:+526-550-233+ | H-1294:+527-550-233+ | H-791:+550-233+ | H-968:+526-550-233+ | L-1:+527-550-233-002-812-095+
617,550,617-550,6,0,0,2,3,H-1767:+617-550-003+ | H-1951:+617-550-003-790+ | H-49:+617-550-003+ | M-401:+617-550-003+ | M-980:+740-617-550-061-435-093-740-100-415+
632,032,632-032,6,5,0.8333333333333334,3,1,K-1:+031-504-632-032+ | M-1692:+390-600-617-002-190-125-632-032+ | M-1767:+790/400-296-350-892-632-032+ | M-38:+740-690-435-255-220-032-240-235-002-390-125-632-032+ | M-119:+151-337-484-002-390-125-632-032-900-563+
705,220,705-220,6,1,0.16666666666666666,2,3,H-1813:+400-525-550-033-705-220+ | M-1696:+520-033-705-220-415-002-861+ | M-1954:+740-407-590-031-752-033-705-220-415-798-002-861+ | M-117:+520-033-705-220-803-055-002-820+ | M-365:+527-550-033-705-220-415-060-550+
740,101,740-101,6,0,0,3,2,C-1:+031-840-140-740-101-002-365-287-034+ | H-2175:+090-740-101-031+ | H-45:+090-740-101-002-820+ | M-1685:+090-740-101-908-545+ | M-7:+407-845-140-740-101-923-240-002-861+
740,335,740-335,6,0,0,3,2,H-2016:+317-740-335-740-176-002-920-491+ | H-2016:+700-032-740-335-575-413+ | H-1774:+400-740-335-482-175+ | H-854:+400-740-335-003+ | K-28:+440-411-740-335-002-285-491+
740,336,740-336,6,0,0,2,3,H-218:+740-336-176+ | H-341:+400-740-336-176+ | H-817:+400-740-336-018+ | H-818:+740-336-018+ | M-34:+740-336-176-002-405-372-374+
740,407,740-407,6,0,0,4,4,-:+740-407-590-690-436-255-920-318-220-415-803+ | Hls-1:+740-407-590+ | L-114:+740-407-590-904-220-032-803-060-920+ | M-1954:+740-407-590-031-752-033-705-220-415-798-002-861+ | M-1310:+407-004-001-740-407-590-235+
760,840,760-840,6,0,0,2,2,H-2213:+740-760-840-799+ | H-2246:+740-760-840-799+ | H-469:+740-760-840-013+ | M-28:+892-374-740-760-840-416-002-861+ | M-162:+740-760-840-552-003+
