"id","cisi","side_index","sides","site","type","material","shape","complete","direction","token_count","status","short_mark_candidate","long_text_candidate","horizontal_bin","vertical_bin","thickness_bin","text"
"1056.1","H-1323","1","2","Harappa","TAB:I","Steatite","oval","-","-","1","audit_only_side_row","false","false","-","v_000_010","-","]690["
"1056.2","H-1323","2","2","Harappa","TAB:I","Steatite","oval","-","-","1","audit_only_side_row","false","false","-","v_000_010","-","]817+"
"1054.1","H-1325","1","2","Harappa","TAB:I","Steatite","fish","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","-","+690-368-817+"
"1054.2","H-1325","2","2","Harappa","TAB:I","Steatite","fish","N","R/L","4","usable_uncertain_side_row","false","false","h_015_025","v_000_010","-","+740-032-165-000+"
"282.1","H-1330","1","2","Harappa","TAB:I","Steatite","circular","Y","R/L","2","clean_side_row","true","false","-","-","-","+700-032+"
"282.2","H-1330","2","2","Harappa","TAB:I","Steatite","circular","Y","R/L","2","clean_side_row","true","false","-","-","-","+520-220+"
"239.1","H-1339","1","2","Harappa","TAB:B","Steatite","-","N","L/R","3","audit_only_side_row","false","false","-","-","-","]400-090-000["
"239.2","H-1339","2","2","Harappa","TAB:B","Steatite","-","N","-","3","audit_only_side_row","false","false","-","-","-","]000-000-000["
"4085.1","H-1344","1","2","Harappa","TAB:I","-","prism","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","-","+400-740-176+"
"4085.2","H-1344","2","2","Harappa","TAB:I","-","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-033+"
"4086.1","H-1345","1","2","Harappa","TAB:I","Steatite","prism","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","-","+400-740-176+"
"4086.2","H-1345","2","2","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-033+"
"4087.1","H-1346","1","2","Harappa","TAB:I","Steatite","prism","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","-","+400-740-176+"
"4087.2","H-1346","2","2","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-033+"
"4088.1","H-1347","1","2","Harappa","TAB:I","Steatite","prism","Y","R/L","3","clean_side_row","false","true","-","v_000_010","-","+400-740-176+"
"4088.2","H-1347","2","2","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","-","v_000_010","-","+700-033+"
"4089.1","H-1348","1","2","Harappa","TAB:I","Steatite","prism","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","-","]740-176+"
"4089.2","H-1348","2","2","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","-","v_000_010","-","+700-033+"
"283.1","H-1349","1","2","Harappa","TAB:I","Steatite","prism","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","-","]033-700+"
"283.2","H-1349","2","2","Harappa","TAB:I","Steatite","prism","N","-","2","audit_only_side_row","false","false","-","v_000_010","-","+080-000["
"1049.1","H-1353","1","3","Harappa","TAB:B","Steatite","prism","N","-","5","usable_uncertain_side_row","false","false","h_000_015","-","-","+000-142-480-000-617+"
"1049.2","H-1353","2","3","Harappa","TAB:B","Steatite","prism","Y","-","2","usable_uncertain_side_row","false","false","h_000_015","-","-","+032-700+"
"1049.3","H-1353","3","3","Harappa","TAB:B","Steatite","prism","N","-","3","usable_uncertain_side_row","false","false","h_000_015","-","-","+700-000-000+"
"222.1","H-1354","1","3","Harappa","TAB:I","Steatite","rectangular","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","-","+824-032-578-415+"
"222.2","H-1354","2","3","Harappa","TAB:I","Steatite","rectangular","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","-","+740-714-840-799+"
"222.3","H-1354","3","3","Harappa","TAB:I","Steatite","rectangular","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+700-034+"
"1201.1","H-160","1","2","Harappa","SEAL:R","Steatite","plano-convex","Y","R/L","4","clean_side_row","false","true","h_015_025","v_010_020","-","+400-154-806-468+"
"1201.2","H-160","2","2","Harappa","SEAL:R","Steatite","plano-convex","Y","R/L","2","clean_side_row","true","false","h_015_025","v_010_020","-","+090-017+"
"940.1","H-1720","1","2","Harappa","TAG:L","Clay","-","-","R/L","7","audit_only_side_row","false","false","-","-","-","+033-413-893-405-090-405-326["
"940.2","H-1720","2","2","Harappa","TAG:L","Clay","-","N","-","2","audit_only_side_row","false","false","-","-","-","]000-792["
"517.1","H-1722","1","2","Harappa","TAG","-","-","N","R/L","4","audit_only_side_row","false","false","-","-","-","+520-220-415-000["
"517.2","H-1722","2","2","Harappa","TAG","-","-","N","R/L","2","audit_only_side_row","false","false","-","-","-","]000-220["
"758.1","H-1768","1","2","Harappa","TAB:B","Faience","square","Y","NR","1","usable_uncertain_side_row","false","false","h_000_015","v_010_020","th_000_003","+144+"
"758.2","H-1768","2","2","Harappa","TAB:B","Faience","square","Y","R/L","2","clean_side_row","true","false","h_000_015","v_010_020","th_000_003","+700-033+"
"371.1","H-1771","1","2","Harappa","TAB:B","Faience","rectangular","Y","L/R","2","clean_side_row","true","false","h_015_025","v_000_010","th_000_003","+700-032+"
"371.2","H-1771","2","2","Harappa","TAB:B","Faience","rectangular","Y","L/R","4","clean_side_row","false","true","h_015_025","v_000_010","th_000_003","+740-031-001-140+"
"400.1","H-1772","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","th_000_003","+700-032+"
"400.2","H-1772","2","2","Harappa","TAB:B","Faience","rectangular","Y","L/R","4","clean_side_row","false","true","h_015_025","v_000_010","th_000_003","+740-031-001-140+"
"383.1","H-1773","1","2","Harappa","TAB:B","Faience","rectangular","Y","L/R","2","clean_side_row","true","false","h_015_025","v_000_010","th_000_003","+700-032+"
"383.2","H-1773","2","2","Harappa","TAB:B","Faience","rectangular","Y","L/R","4","clean_side_row","false","true","h_015_025","v_000_010","th_000_003","+740-031-001-140+"
"1021.1","H-1774","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","5","clean_side_row","false","true","h_015_025","v_010_020","th_003_007","+400-740-335-482-175+"
"1021.2","H-1774","2","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","2","clean_side_row","true","false","h_015_025","v_010_020","th_003_007","+700-032+"
"824.1","H-1775","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","6","clean_side_row","false","true","h_025_035","v_010_020","th_003_007","+740-100-415-176-792-102+"
"824.2","H-1775","2","2","Harappa","TAB:B","Faience","rectangular","N","R/L","4","usable_uncertain_side_row","false","false","h_025_035","v_010_020","th_003_007","+220-000-700-033+"
"568.1","H-1777","1","2","Harappa","TAB:B","Faience","cylindrical","-","-","1","audit_only_side_row","false","false","-","-","th_007_012","]220+"
"568.2","H-1777","2","2","Harappa","TAB:B","Faience","cylindrical","N","-","3","audit_only_side_row","false","false","-","-","th_007_012","]000-000-000["
"1023.1","H-1793","1","2","Harappa","TAB:B","Faience","cylindrical","Y","R/L","4","clean_side_row","false","true","h_015_025","v_010_020","th_007_012","+740-752-482-240+"
"1023.2","H-1793","2","2","Harappa","TAB:B","Faience","cylindrical","Y","R/L","2","clean_side_row","true","false","h_015_025","v_010_020","th_007_012","+700-745+"
"570.1","H-1797","1","2","Harappa","TAB:B","Faience","rectangular","Y","L/R","2","clean_side_row","true","false","h_015_025","v_000_010","th_003_007","+032-700+"
"570.2","H-1797","2","2","Harappa","TAB:B","Faience","rectangular","Y","L/R","5","clean_side_row","false","true","h_015_025","v_000_010","th_003_007","+740-690-435-255-055+"
"495.1","H-1798","1","2","Harappa","TAB:B","Faience","rectangular","N","-","4","usable_uncertain_side_row","false","false","h_015_025","v_000_010","th_003_007","+000-000-000-000+"
"495.2","H-1798","2","2","Harappa","TAB:B","Faience","rectangular","N","R/L","5","usable_uncertain_side_row","false","false","h_015_025","v_000_010","th_003_007","+400-711-000-000-000+"
"1214.1","H-180","1","2","Harappa","TAB:B","Clay","rectangular","Y","R/L","6","clean_side_row","false","true","h_gt_035","v_010_020","-","+151-390-590-741-330-368+"
"1214.2","H-180","2","2","Harappa","TAB:B","Clay","rectangular","Y","R/L","6","clean_side_row","false","true","h_gt_035","v_010_020","-","+151-390-590-741-330-368+"
"376.1","H-1800","1","2","Harappa","TAB:B","Faience","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_003_007","+700-033["
"376.2","H-1800","2","2","Harappa","TAB:B","Faience","rectangular","N","R/L","4","audit_only_side_row","false","false","-","v_000_010","th_003_007","+400-740-390-000["
"629.1","H-1801","1","2","Harappa","TAB:B","Faience","rectangular","-","R/L","4","audit_only_side_row","false","false","h_000_015","v_000_010","th_003_007","+740-390-590-741["
"629.2","H-1801","2","2","Harappa","TAB:B","Faience","rectangular","N","R/L","3","audit_only_side_row","false","false","h_000_015","v_000_010","th_003_007","]000-033-605+"
"868.1","H-1802","1","2","Harappa","TAB:B","Faience","rectangular","-","R/L","3","audit_only_side_row","false","false","-","v_000_010","th_003_007","+740-390-590["
"868.2","H-1802","2","2","Harappa","TAB:B","Faience","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_003_007","]033-605+"
"562.1","H-1803","1","2","Harappa","TAB:B","Faience","-","N","-","2","audit_only_side_row","false","false","-","v_000_010","th_003_007","]000-700["
"562.2","H-1803","2","2","Harappa","TAB:B","Faience","-","N","-","2","audit_only_side_row","false","false","-","v_000_010","th_003_007","]590-000["
"477.1","H-1804","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_003_007","+700-032+"
"477.2","H-1804","2","2","Harappa","TAB:B","Faience","rectangular","N","-","2","usable_uncertain_side_row","false","false","h_000_015","v_000_010","th_003_007","+000-591+"
"947.1","H-1805","1","2","Harappa","TAB:B","Faience","-","N","-","2","audit_only_side_row","false","false","-","v_010_020","th_000_003","]700-000["
"947.2","H-1805","2","2","Harappa","TAB:B","Faience","-","N","-","3","audit_only_side_row","false","false","-","v_010_020","th_000_003","]705-220-000["
"1006.1","H-1806","1","2","Harappa","TAB:B","Faience","-","-","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]700+"
"1006.2","H-1806","2","2","Harappa","TAB:B","Faience","-","-","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]840+"
"791.1","H-1807","1","2","Harappa","TAB:B","Faience","rectangular","-","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]034+"
"791.2","H-1807","2","2","Harappa","TAB:B","Faience","rectangular","-","-","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","+235-840["
"742.1","H-1810","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","4","clean_side_row","false","true","h_025_035","v_010_020","th_003_007","+740-048-741-851+"
"742.2","H-1810","2","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","5","clean_side_row","false","true","h_025_035","v_010_020","th_003_007","+033-711-335-575-413+"
"916.1","H-1811","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","6","clean_side_row","false","true","h_015_025","v_000_010","th_003_007","+400-525-550-033-705-240+"
"916.2","H-1811","2","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","6","clean_side_row","false","true","h_015_025","v_000_010","th_003_007","+700-033-711-335-575-413+"
"867.1","H-1812","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","6","clean_side_row","false","true","-","v_000_010","th_003_007","+400-525-550-033-705-240+"
"867.2","H-1812","2","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","6","clean_side_row","false","true","-","v_000_010","th_003_007","+700-033-711-335-575-413+"
"653.1","H-1813","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","6","clean_side_row","false","true","h_015_025","v_000_010","th_003_007","+400-525-550-033-705-220+"
"653.2","H-1813","2","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","6","clean_side_row","false","true","h_015_025","v_000_010","th_003_007","+700-033-711-335-575-413+"
"635.1","H-1814","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","6","clean_side_row","false","true","h_015_025","v_000_010","th_003_007","+400-525-550-033-705-240+"
"635.2","H-1814","2","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","6","clean_side_row","false","true","h_015_025","v_000_010","th_003_007","+740-033-711-335-575-413+"
"561.1","H-1815","1","2","Harappa","TAB:B","Faience","rectangular-round","N","L/R","5","audit_only_side_row","false","false","h_015_025","v_000_010","th_003_007","]525-550-033-705-000+"
"561.2","H-1815","2","2","Harappa","TAB:B","Faience","rectangular-round","Y","L/R","5","clean_side_row","false","true","h_015_025","v_000_010","th_003_007","+033-711-335-575-413+"
"512.1","H-1816","1","2","Harappa","TAB:B","-","rectangular","N","R/L","6","usable_uncertain_side_row","false","false","h_015_025","v_000_010","-","+740-033-000-335-575-413+"
"512.2","H-1816","2","2","Harappa","TAB:B","-","rectangular","Y","R/L","6","clean_side_row","false","true","h_015_025","v_000_010","-","+400-525-550-033-705-240+"
"624.1","H-1817","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_003_007","+700-034+"
"624.2","H-1817","2","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","th_003_007","+400-525-554+"
"655.1","H-1818","1","2","Harappa","TAB:B","Faience","rectangular","N","-","5","usable_uncertain_side_row","false","false","-","v_000_010","th_003_007","+000-711-335-575-413+"
"655.2","H-1818","2","2","Harappa","TAB:B","Faience","rectangular","-","-","3","audit_only_side_row","false","false","-","v_000_010","th_003_007","]519-742-849+"
"584.1","H-1819","1","2","Harappa","TAB:B","Faience","rectangular","N","R/L","5","usable_uncertain_side_row","false","false","-","v_000_010","th_003_007","+000-711-335-575-413+"
"584.2","H-1819","2","2","Harappa","TAB:B","Faience","rectangular","-","R/L","3","audit_only_side_row","false","false","-","v_000_010","th_003_007","]519-742-849+"
"1215.1","H-182","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","3","clean_side_row","false","true","h_gt_035","v_000_010","-","+740-032-840+"
"1215.2","H-182","2","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","3","clean_side_row","false","true","h_gt_035","v_000_010","-","+740-032-840+"
"432.1","H-1820","1","2","Harappa","TAB:B","Faience","plano-convex","-","R/L","4","audit_only_side_row","false","false","-","v_000_010","-","]711-335-575-413+"
"432.2","H-1820","2","2","Harappa","TAB:B","Faience","plano-convex","-","R/L","3","audit_only_side_row","false","false","-","v_000_010","-","]519-742-849+"
"582.1","H-1821","1","2","Harappa","TAB:B","Faience","rectangular","-","R/L","3","audit_only_side_row","false","false","-","v_000_010","th_003_007","+740-519-741["
"582.2","H-1821","2","2","Harappa","TAB:B","Faience","rectangular","N","R/L","5","audit_only_side_row","false","false","-","v_000_010","th_003_007","]000-711-335-575-413+"
"550.1","H-1822","1","2","Harappa","TAB:B","Faience","cuboid","Y","R/L","2","clean_side_row","true","false","h_015_025","v_010_020","th_003_007","+700-033+"
"550.2","H-1822","2","2","Harappa","TAB:B","Faience","cuboid","Y","L/R","4","clean_side_row","false","true","h_015_025","v_010_020","th_003_007","+400-740-176-519+"
"649.1","H-1823","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_003_007","+700-034+"
"649.2","H-1823","2","2","Harappa","TAB:B","Faience","rectangular","Y","L/R","6","clean_side_row","false","true","h_000_015","v_000_010","th_003_007","+400-740-798-365-415-001+"
"646.1","H-1824","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","th_003_007","+700-034+"
"646.2","H-1824","2","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","5","clean_side_row","false","true","h_015_025","v_000_010","th_003_007","+740-176-031-060-201+"
"467.1","H-1825","1","2","Harappa","TAB:B","Faience","rectangular","Y","L/R","2","clean_side_row","true","false","h_000_015","v_000_010","th_000_003","+700-034+"
"467.2","H-1825","2","2","Harappa","TAB:B","Faience","rectangular","Y","L/R","3","clean_side_row","false","true","h_000_015","v_000_010","th_000_003","+740-176-220+"
