"checked_date","lipi_sign","source_row_id","cisi","cisi_prefix","in_mayig_overlap_by_cisi","overlap_count_match","overlap_comparison_status","site","type","material","shape","preservation","direction","class","sign_count","frame700_relation","text","overlap_lipi_text","overlap_mayig_graphemes","research_use","accepted_decipherment_claim"
"2026-05-25","032","112.1","C-29","C","0","","","Chanhu-daro","SEAL:S","Steatite","square","chipped","R/L","??","8","not_adjacent_to_700","+032-031-740-384-032/000-000-840-634-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","116.1","C-34","C","0","","","Chanhu-daro","TAB:B","Clay","rectangular","complete","R/L","??","7","not_adjacent_to_700","+032-031-390-844-000-000-032-803-220+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","71.1","C-53","C","0","","","Chanhu-daro","SEAL:S","Steatite","square","complete","R/L","2L","7","not_adjacent_to_700","+032-031/740-222-235-002-861+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","64.1","C-54","C","0","","","Chanhu-daro","SEAL:S","Steatite","square","complete","R/L","LC","7","not_adjacent_to_700","+842-032-031-592-031-060-920+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","82.1","C-57","C","0","","","Chanhu-daro","SEAL:S","Steatite","square","complete","R/L","??","6","not_adjacent_to_700","+740-032-840-002-296-530-000+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","74.1","C-58","C","0","","","Chanhu-daro","SEAL:S","Steatite","square","fragment","R/L","2L","7","not_adjacent_to_700","+032-031/740-222-235-002-861+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","69.1","C-60","C","0","","","Chanhu-daro","SEAL:S","Steatite","square","complete","R/L","SP","5","not_adjacent_to_700","+740-176-032-002-861+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","62.1","C-65","C","0","","","Chanhu-daro","SEAL:S","Steatite","square","complete","R/L","??","6","not_adjacent_to_700","+000-100-240-220-032-002-861+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","73.1","C-68","C","0","","","Chanhu-daro","SEAL:S","Steatite","square","complete","R/L","2L","5","not_adjacent_to_700","+032-031/740-791-713+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","70.1","C-70","C","0","","","Chanhu-daro","SEAL:S","Steatite","square","complete","R/L","2L","6","not_adjacent_to_700","+032-031/151-740-240-235+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","72.1","C-76","C","0","","","Chanhu-daro","SEAL:S","Steatite","square","complete","R/L","2L","8","not_adjacent_to_700","+032-031/850-032-530-740-741-456+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","88.1","C-77","C","0","","","Chanhu-daro","SEAL:S","Steatite","square","complete","R/L","2L","4","not_adjacent_to_700","+151-690/032-031+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1066.1","H-5","H","0","","","Harappa","SEAL:S","Steatite","square","complete","R/L","LC","8","not_adjacent_to_700","+920-706-193-384-032-920-140-902+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1067.1","H-6","H","0","","","Harappa","SEAL:S","Steatite","square","complete","R/L","LC","6","not_adjacent_to_700","+317-890-001-032-776-625+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1078.1","H-18","H","0","","","Harappa","SEAL:S","Steatite","square","fragment","R/L","??","4","not_adjacent_to_700","]000-220-032-002-820+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1080.1","H-20","H","0","","","Harappa","SEAL:S","Steatite","square","complete","R/L","LP","10","not_adjacent_to_700","+740-176-690-435-255-220-032-806-060-550+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1087.1","H-27","H","0","","","Harappa","SEAL:S","Steatite","square","complete","R/L","MS","7","not_adjacent_to_700","+154-806-468-001-740-877-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1102.1","H-43","H","0","","","Harappa","SEAL:S","Steatite","square","complete","R/L","SC","3","not_adjacent_to_700","+405-690-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1124.1","H-65","H","0","","","Harappa","SEAL:S","Steatite","square","complete","R/L","SS","3","not_adjacent_to_700","+740-032-028+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1132.1","H-74","H","0","","","Harappa","SEAL:S","Steatite","square","complete","R/L","SC","4","not_adjacent_to_700","+002-610-125-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1144.1","H-88","H","0","","","Harappa","SEAL:S","Steatite","square","complete","R/L","SC","4","not_adjacent_to_700","+740-032-840-820+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1171.1","H-130","H","0","","","Harappa","SEAL:R","-","rectangular","complete","R/L","LP","12","not_adjacent_to_700","+409-032-845-033-705-231-806-002-595-812-125-717+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1172.1","H-131","H","0","","","Harappa","SEAL:R","Steatite","cuboid-convex","fragment","R/L","??","12","not_adjacent_to_700","+740-032-840-233-240-033-706-055-002-595-575-794-000+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1181.1","H-140","H","0","","","Harappa","SEAL:R","Steatite","cuboid-convex","complete","R/L","IT","5","not_adjacent_to_700","+740-384-032-002-817+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1182.1","H-141","H","0","","","Harappa","SEAL:R","Steatite","cuboid-convex","complete","R/L","LC","8","not_adjacent_to_700","+405-032-900-003-070-002-233-235+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1184.1","H-143","H","0","","","Harappa","SEAL:R","Terracotta","rectangular","complete","R/L","MS","7","not_adjacent_to_700","+154-806-469-001-740-877-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1215.1","H-182","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","SS","3","not_adjacent_to_700","+740-032-840+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1215.2","H-182","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","SS","3","not_adjacent_to_700","+740-032-840+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1219.1","H-186","H","0","","","Harappa","TAB:B","Faience","cylindrical","complete","R/L","SS","2","not_adjacent_to_700","+032-840+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1227.3","H-196","H","0","","","Harappa","TAB:B","Faience","cylindrical","complete","R/L","VX","4","700_after_sign","+032-700-100-001+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1240.2","H-209","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1243.2","H-212","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","NV","2","700_after_sign","+032-700+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1244.2","H-213","H","0","","","Harappa","TAB:B","-","rectangular","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1245.2","H-214","H","0","","","Harappa","TAB:B","Faience","cuboid-convex","complete","L/R","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1248.2","H-217","H","0","","","Harappa","TAB:B","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1257.2","H-230","H","0","","","Harappa","TAB:B","Faience","hexagonal","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1259.2","H-232","H","0","","","Harappa","TAB:B","Faience","notched oval","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1262.2","H-236","H","0","","","Harappa","TAB:B","Faience","fish","complete","R/L","SC","4","not_adjacent_to_700","+740-032-840-679+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1265.1","H-240","H","0","","","Harappa","TAG:P","Clay","circular","complete","R/L","MT","5","not_adjacent_to_700","+740-904-032-233-803+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1272.2","H-247","H","0","","","Harappa","TAB:B","Faience","circular","complete","R/L","SC","2","not_adjacent_to_700","+116-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1276.2","H-251","H","0","","","Harappa","TAB:B","Faience","prism","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1296.1","H-272","H","0","","","Harappa","SEAL:S","Steatite","square","fragment","R/L","LP","8","not_adjacent_to_700","+740-585-017-240-002-305-032-904+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1317.1","H-295","H","0","","","Harappa","SEAL:S","Steatite","square","complete","R/L","SC","2","not_adjacent_to_700","+511-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1323.2","H-301","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","LP","7","not_adjacent_to_700","+400-740-636-240-031-032-171+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1325.1","H-303","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","SS","4","not_adjacent_to_700","+400-740-032-027+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1326.2","H-304","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","SC","3","not_adjacent_to_700","+740-032-059+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1328.1","H-306","H","0","","","Harappa","TAB:I","-","rectangular","complete","L/R","SS","3","not_adjacent_to_700","+740-032-840+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1337.2","H-315","H","0","","","Harappa","TAB:I","Steatite","oval","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1343.2","H-321","H","0","","","Harappa","TAB:I","Steatite","rectangular-round","fragment","R/L","NV","2","700_after_sign","+032-700+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1344.1","H-322","H","0","","","Harappa","TAB:I","-","rectangular-round","complete","R/L","SS","4","not_adjacent_to_700","+400-740-032-028+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1344.2","H-322","H","0","","","Harappa","TAB:I","-","rectangular-round","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1349.2","H-327","H","0","","","Harappa","TAB:I","-","crescent","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1352.1","H-330","H","0","","","Harappa","TAB:I","Steatite","fish","fragment","-","UC","1","not_adjacent_to_700","]032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1357.1","H-336","H","0","","","Harappa","TAB:I","Steatite","hare","complete","R/L","??","1","not_adjacent_to_700","+000-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1361.1","H-340","H","0","","","Harappa","TAB:I","Steatite","triangular","fragment","R/L","??","4","not_adjacent_to_700","+013-840-032-626-000[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1361.2","H-340","H","0","","","Harappa","TAB:I","Steatite","triangular","fragment","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1362.2","H-341","H","0","","","Harappa","TAB:I","Steatite","triangular","fragment","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1370.1","H-351","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","IT","5","not_adjacent_to_700","+400-740-032-060-013+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1378.2","H-359","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_after_sign","+032-700+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1379.1","H-360","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","SC","4","not_adjacent_to_700","+824-032-578-415+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1380.2","H-361","H","0","","","Harappa","TAB:I","-","prism","slightly chipped","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1381.2","H-362","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1416.1","H-412","H","0","","","Harappa","SEAL:S","Steatite","square","complete","R/L","LP","6","not_adjacent_to_700","+161-233-220-032-741-831+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1434.1","H-444","H","0","","","Harappa","SEAL:S","-","square","complete","R/L","SP","5","not_adjacent_to_700","+241-220-032-002-861+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1445.1","H-455","H","0","","","Harappa","SEAL:S","Steatite","square","chipped","R/L","IT","6","not_adjacent_to_700","+520-033-705-002-172-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1452.1","H-464","H","0","","","Harappa","SEAL:S","Steatite","square","partly damaged","R/L","??","5","not_adjacent_to_700","+000-176-002-798-590-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1471.1","H-483","H","0","","","Harappa","SEAL:S","Steatite","square","fragment","R/L","SP","6","not_adjacent_to_700","+740-032-840-233-060-550+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1480.1","H-502","H","0","","","Harappa","SEAL:S","Steatite","square","complete","R/L","MT","4","not_adjacent_to_700","+090-740-220-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1485.1","H-507","H","0","","","Harappa","SEAL:S","Steatite","square","fragment","R/L","??","3","not_adjacent_to_700","]000-032-002-820+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1492.1","H-515","H","0","","","Harappa","SEAL:S","Steatite","square","complete","R/L","LP","7","not_adjacent_to_700","+740-798-463-350-741-590-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1522.1","H-569","H","0","","","Harappa","SEAL:S","Steatite","square","fragment","R/L","??","6","not_adjacent_to_700","+740-032-840-240-220-032-000[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1533.1","H-586","H","0","","","Harappa","SEAL:S","Steatite","square","partly damaged","R/L","SS","3","not_adjacent_to_700","+740-877-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1540.1","H-597","H","0","","","Harappa","SEAL:S","Steatite","square","complete","R/L","LP","7","not_adjacent_to_700","+740-390-590-070-032-002-861+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1540.2","H-597","H","0","","","Harappa","SEAL:S","Steatite","square","complete","R/L","LP","7","not_adjacent_to_700","+740-390-590-070-032-002-861+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
