"source_row_id","cisi","cisi_prefix","is_h2218_h2239","region","site","period","phase","material","shape","preservation","type","sides","direction","class","sign_count","horizontal_mm","vertical_mm","thickness_mm","text","tokens","target_signs_present","adjacent_target_patterns","exact_text_class","same_cisi_texts","has_companion_861_003","has_companion_156_003","has_companion_154_003","has_companion_400_740_176","accepted_decipherment_claim"
"506.1","H-1867","H","0","Inter-Riverine","Harappa","3","B","Faience","rectangular","complete","TAB:B","2","R/L","VN","2","16","8","0","+700-034+","700 034","034","700_034","+700-034+","+151-740-221+;+700-034+","0","0","0","0","0"
"508.1","H-1869","H","0","Inter-Riverine","Harappa","3","B","Faience","rectangular","complete","TAB:B","2","R/L","VN","2","15.5","7","0","+700-034+","700 034","034","700_034","+700-034+","+151-740-222+;+700-034+","0","0","0","0","0"
"509.1","H-1868","H","0","Inter-Riverine","Harappa","3","B","Faience","rectangular","complete","TAB:B","2","R/L","VN","2","15.5","7","0","+700-034+","700 034","034","700_034","+700-034+","+151-740-222+;+700-034+","0","0","0","0","0"
"512.1","H-1816","H","0","Inter-Riverine","Harappa","3","B","-","rectangular","complete","TAB:B","2","R/L","??","5","19.5","9","0","+740-033-000-335-575-413+","740 033 000 335 575 413","033","","non_exact_or_longer","+400-525-550-033-705-240+;+740-033-000-335-575-413+","0","0","0","0","0"
"512.2","H-1816","H","0","Inter-Riverine","Harappa","3","B","-","rectangular","complete","TAB:B","2","R/L","MT","6","19.5","9","0","+400-525-550-033-705-240+","400 525 550 033 705 240","033","","non_exact_or_longer","+400-525-550-033-705-240+;+740-033-000-335-575-413+","0","0","0","0","0"
"515.1","H-1908","H","0","Inter-Riverine","Harappa","3","B/C","Faience","semi-circular","complete","TAB:B","2","R/L","VN","2","14","6","0","+700-033+","700 033","033","700_033","+700-033+","+520-240+;+700-033+","0","0","0","0","0"
"516.1","H-1938","H","0","Inter-Riverine","Harappa","3","B","-","prism","complete","TAB:B","2","R/L","NV","2","18","10.5","0","+033-700+","033 700","033","033_700","+033-700+","+033-700+;+740-690-435-255+","0","0","0","0","0"
"518.1","H-2095","H","0","Inter-Riverine","Harappa","3","B","-","rectangular","complete","TAB:I","2","R/L","VN","2","17","7.5","0","+700-034+","700 034","034","700_034","+700-034+","+002-861-416+;+700-034+","0","0","0","0","0"
"530.1","H-1677","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","square","partly damaged","SEAL:S","1","R/L","SS","2","21.3","19.8","7 - 13.1","+156-140+","156 140","156","","non_exact_or_longer","+156-140+","0","0","0","0","0"
"532.2","H-2069","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","rectangular","complete","TAB:I","2","R/L","VX","5","17.1","9.4","3","+700-034-400-525-550+","700 034 400 525 550","034","700_034","non_exact_or_longer","+700-034-400-525-550+;+868-705-590+","0","0","0","0","0"
"540.1","-","-","0","Inter-Riverine","Harappa","3","-","Clay","-","fragment","POT:T:g","1","-","??","1","0","0","0","+034-000+","034 000","034","","non_exact_or_longer","+034-000+","0","0","0","0","0"
"542.1","-","-","0","Inter-Riverine","Harappa","3","-","Clay","-","fragment","POT:T:g","1","R/L","AN","2","0","0","0","+111-033+","111 033","033","","non_exact_or_longer","+111-033+","0","0","0","0","0"
"544.1","H-2115","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","rectangular","complete","TAB:I","2","R/L","VN","2","17","10","3.5","+700-033+","700 033","033","700_033","+700-033+","+400-740-032-028+;+700-033+","0","0","0","0","0"
"549.1","H-2208","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","prism","complete","TAB:I","2","R/L","NV","2","14.5","7.5","0","+034-700+","034 700","034","034_700","+034-700+","+034-700+;+400-740-032-027+","0","0","0","0","0"
"550.1","H-1822","H","0","Inter-Riverine","Harappa","3","-","Faience","cuboid","complete","TAB:B","2","R/L","VN","2","17.5","10.5","3.5","+700-033+","700 033","033","700_033","+700-033+","+400-740-176-519+;+700-033+","0","0","0","0","0"
"560.1","H-1873","H","0","Inter-Riverine","Harappa","-","-","Faience","rectangular","complete","TAB:B","2","R/L","VN","2","13.7","8.3","3.3","+700-033+","700 033","033","700_033","+700-033+","+400-236-233+;+700-033+","0","0","0","0","0"
"561.1","H-1815","H","0","Inter-Riverine","Harappa","-","-","Faience","rectangular-round","chipped","TAB:B","2","L/R","??","4","18.3","8.3","4.2","]525-550-033-705-000+","525 550 033 705 000","033","","non_exact_or_longer","+033-711-335-575-413+;]525-550-033-705-000+","0","0","0","0","0"
"561.2","H-1815","H","0","Inter-Riverine","Harappa","-","-","Faience","rectangular-round","chipped","TAB:B","2","L/R","SC","5","18.3","8.3","4.2","+033-711-335-575-413+","033 711 335 575 413","033","","non_exact_or_longer","+033-711-335-575-413+;]525-550-033-705-000+","0","0","0","0","0"
"563.1","H-1949","H","0","Inter-Riverine","Harappa","-","-","Faience","prism","fragment","TAB:B","1","NR","UC","1","0","7.5","0","]033+","033","033","","non_exact_or_longer","]033+","0","0","0","0","0"
"578.1","H-2197","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","circular","complete","TAB:I","2","R/L","VN","2","0","0","3.6","+700-033+","700 033","033","700_033","+700-033+","+400-090-740-100-390-231+;+700-033+","0","0","0","0","0"
"581.1","H-1990","H","0","Inter-Riverine","Harappa","3","B/C","Clay","rectangular","complete","TAB:B","2","R/L","SC","5","22","8.4","6.5","+851-740-705-924-156+","851 740 705 924 156","156","","non_exact_or_longer","+700-033-711-335-575-413+;+851-740-705-924-156+","0","0","0","0","0"
"581.2","H-1990","H","0","Inter-Riverine","Harappa","3","B/C","Clay","rectangular","complete","TAB:B","2","R/L","LC","6","22","8.4","6.5","+700-033-711-335-575-413+","700 033 711 335 575 413","033","700_033","non_exact_or_longer","+700-033-711-335-575-413+;+851-740-705-924-156+","0","0","0","0","0"
"592.1","H-1999","H","0","Inter-Riverine","Harappa","3","B/C","Clay","twisted cuboid","complete","TAB:B","1","R/L","SS","4","23.6","23.6","2","+400-154-806-467+","400 154 806 467","154","","non_exact_or_longer","+400-154-806-467+","0","0","0","0","0"
"593.1","H-1839","H","0","Inter-Riverine","Harappa","3","B/C","Faience","rectangular","complete","TAB:B","2","R/L","VN","2","18.5","9.8","3.9","+700-033+","700 033","033","700_033","+700-033+","+700-033+;+740-100-175-630-705+","0","0","0","0","0"
"596.2","H-2139","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","rectangular","complete","TAB:I","2","R/L","MT","5","15","8.6","3.6","+740-176-033-705-235+","740 176 033 705 235","033","","non_exact_or_longer","+700-032+;+740-176-033-705-235+","0","0","0","0","0"
"598.1","H-1859","H","0","Inter-Riverine","Harappa","3","B/C","Faience","rectangular","complete","TAB:B","2","R/L","NV","2","13.5","7.4","4.8","+033-700+","033 700","033","033_700","+033-700+","+033-700+;+400-137+","0","0","0","0","0"
"605.1","H-2265","H","0","Inter-Riverine","Harappa","3","-","Clay","-","fragment","POT:T:g","1","R/L","??","4","0","0","0","]300-490-999-390-033-000[","300 490 999 390 033 000","033","","non_exact_or_longer","]300-490-999-390-033-000[","0","0","0","0","0"
"609.1","-","-","0","Inter-Riverine","Harappa","-","-","Clay","-","fragment","POsT:T:g","1","R/L","SC","2","0","0","0","+034-705+","034 705","034","","non_exact_or_longer","+034-705+","0","0","0","0","0"
"612.1","-","-","0","Inter-Riverine","Harappa","-","-","Clay","-","fragment","POT:T:g","1","NR","NU","1","0","0","0","+033+","033","033","","non_exact_or_longer","+033+","0","0","0","0","0"
"621.2","-","-","0","Inter-Riverine","Harappa","-","-","Steatite","rectangular","complete","TAB:I","2","R/L","VN","2","13.5","8","3","+700-034+","700 034","034","700_034","+700-034+","+700-034+","0","0","0","0","0"
"624.1","H-1817","H","0","Inter-Riverine","Harappa","3","-","Faience","rectangular","complete","TAB:B","2","R/L","VN","2","13.5","8","3.3","+700-034+","700 034","034","700_034","+700-034+","+400-525-554+;+700-034+","0","0","0","0","0"
"626.1","H-1662","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","square","partly damaged","SEAL:S","1","R/L","2L","8","30.4","31.7","7.6","+033-033/740-142-061-140-002-546+","033 033 740 142 061 140 002 546","033","","non_exact_or_longer","+033-033/740-142-061-140-002-546+","0","0","0","0","0"
"628.2","H-1899","H","0","Inter-Riverine","Harappa","3","-","Faience","rectangular-round","complete","TAB:B","2","R/L","SS","3","13.5","8.8","3.5","+520-033-033+","520 033 033","033","","non_exact_or_longer","+032-032-700+;+520-033-033+","0","0","0","0","0"
"629.2","H-1801","H","0","Inter-Riverine","Harappa","3","B/C","Faience","rectangular","chipped","TAB:B","2","R/L","??","2","13.3","9","5.1","]000-033-605+","000 033 605","033","","non_exact_or_longer","+740-390-590-741[;]000-033-605+","0","0","0","0","0"
"630.1","H-2207","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","prism","complete","TAB:I","2","R/L","VN","3","15","7.5","0","+700-031-033+","700 031 033","033","","non_exact_or_longer","+400-740-032-027+;+700-031-033+","0","0","0","0","0"
"631.1","H-1842","H","0","Inter-Riverine","Harappa","3","B/C","Faience","rectangular","complete","TAB:B","2","R/L","NV","2","18.4","9.2","4.9","+033-700+","033 700","033","033_700","+033-700+","+033-700+;+740-690-435-176-233-803+","0","0","0","0","0"
"635.1","H-1814","H","0","Inter-Riverine","Harappa","3","B/C","Faience","rectangular","complete","TAB:B","2","R/L","MT","6","18.4","9.4","4.3","+400-525-550-033-705-240+","400 525 550 033 705 240","033","","non_exact_or_longer","+400-525-550-033-705-240+;+740-033-711-335-575-413+","0","0","0","0","0"
"635.2","H-1814","H","0","Inter-Riverine","Harappa","3","B/C","Faience","rectangular","complete","TAB:B","2","R/L","LC","6","18.4","9.4","4.3","+740-033-711-335-575-413+","740 033 711 335 575 413","033","","non_exact_or_longer","+400-525-550-033-705-240+;+740-033-711-335-575-413+","0","0","0","0","0"
"636.2","H-1884","H","0","Inter-Riverine","Harappa","3","B/C","Faience","rectangular","fragment","TAB:B","2","-","UC","1","0","7.5","5.6","]033+","033","033","","non_exact_or_longer","]000-490+;]033+","0","0","0","0","0"
"637.1","H-1860","H","0","Inter-Riverine","Harappa","3","B/C","Faience","rectangular","complete","TAB:B","2","R/L","VN","2","13.5","8","4","+700-034+","700 034","034","700_034","+700-034+","+400-097+;+700-034+","0","0","0","0","0"
"638.1","H-2209","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","prism","complete","TAB:I","2","R/L","VN","2","16","7","0","+700-033+","700 033","033","700_033","+700-033+","+400-740-032-025+;+700-033+","0","0","0","0","0"
"641.1","H-2205","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","prism","fragment","TAB:I","2","R/L","UC","1","0","7.5","0","]034+","034","034","","non_exact_or_longer","]034+;]740-032-027+","0","0","0","0","0"
"642.2","H-2105","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","rectangular","complete","TAB:I","2","R/L","VN","2","11.5","7.5","3","+700-034+","700 034","034","700_034","+700-034+","+137+;+700-034+","0","0","0","0","0"
"646.1","H-1824","H","0","Inter-Riverine","Harappa","3","B/C","Faience","rectangular","complete","TAB:B","2","R/L","VN","2","15.7","7.3","4.3","+700-034+","700 034","034","700_034","+700-034+","+700-034+;+740-176-031-060-201+","0","0","0","0","0"
"647.1","H-2062","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","rectangular","complete","TAB:I","2","R/L","SS","4","16.5","8.5","3.5","+400-156-435-255+","400 156 435 255","156","","non_exact_or_longer","+400-156-435-255+;+868-705-590+","0","0","0","0","0"
"648.1","H-2106","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","rectangular","chipped","TAB:I","2","-","UC","1","12","7.5","3","]034+","034","034","","non_exact_or_longer","]034+;]137+","0","0","0","0","0"
"649.1","H-1823","H","0","Inter-Riverine","Harappa","3","B?","Faience","rectangular","complete","TAB:B","2","R/L","VN","2","13.5","7.5","3.2","+700-034+","700 034","034","700_034","+700-034+","+400-740-798-365-415-001+;+700-034+","0","0","0","0","0"
"653.1","H-1813","H","0","Inter-Riverine","Harappa","3","B/C","Faience","rectangular","complete","TAB:B","2","R/L","MT","6","19.2","9.6","4.1","+400-525-550-033-705-220+","400 525 550 033 705 220","033","","non_exact_or_longer","+400-525-550-033-705-220+;+700-033-711-335-575-413+","0","0","0","0","0"
"653.2","H-1813","H","0","Inter-Riverine","Harappa","3","B/C","Faience","rectangular","complete","TAB:B","2","R/L","LC","6","19.2","9.6","4.1","+700-033-711-335-575-413+","700 033 711 335 575 413","033","700_033","non_exact_or_longer","+400-525-550-033-705-220+;+700-033-711-335-575-413+","0","0","0","0","0"
"657.1","H-2179","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","-","fragment","TAB:I","1","-","UC","1","0","0","0","]033[","033","033","","non_exact_or_longer","]033[","0","0","0","0","0"
"659.1","H-2204","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","prism","complete","TAB:I","2","R/L","VN","2","19","7.3","0","+700-034+","700 034","034","700_034","+700-034+","+400-740-032-027+;+700-034+","0","0","0","0","0"
"660.1","H-1875","H","0","Inter-Riverine","Harappa","3","B/C","Faience","rectangular","fragment","TAB:B","2","-","UC","1","0","9","3","]033+","033","033","","non_exact_or_longer","+400-775[;]033+","0","0","0","0","0"
"665.1","H-2096","H","0","Inter-Riverine","Harappa","3","B/C","-","rectangular","complete","TAB:I","2","R/L","VN","2","13.5","8","0","+700-034+","700 034","034","700_034","+700-034+","+002-861-416+;+700-034+","0","0","0","0","0"
"668.1","H-1672","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","square","complete","SEAL:S","1","R/L","SC","5","23.1","23.1","6.6 - 11.8","+740-400-142-061-033+","740 400 142 061 033","033","","non_exact_or_longer","+740-400-142-061-033+","0","0","0","0","0"
"671.2","H-2066","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","rectangular","complete","TAB:I","2","L/R","SS","4","17.2","9","3.5","+400-156-435-255+","400 156 435 255","156","","non_exact_or_longer","+400-156-435-255+;+868-706-590+","0","0","0","0","0"
"672.1","H-2214","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","prism","complete","TAB:I","3","R/L","VN","2","14.5","6.5","0","+700-033+","700 033","033","700_033","+700-033+","+700-033+;+740-760-840-799+;+876-032-578-415+","0","0","0","0","0"
"675.1","H-1903","H","0","Inter-Riverine","Harappa","3","B/C","Faience","hexagonal","complete","TAB:B","2","R/L","VN","2","20.3","10.7","2.8","+033-700+","033 700","033","033_700","+033-700+","+033-700+;+740-923-235+","0","0","0","0","0"
"686.1","H-1846","H","0","Inter-Riverine","Harappa","-","-","Faience","rectangular","complete","TAB:B","2","R/L","VN","2","23.5","11","5","+700-034+","700 034","034","700_034","+700-034+","+700-034+;+740-603-240-060-692+","0","0","0","0","0"
"687.1","H-1989","H","0","Inter-Riverine","Harappa","3","B/C","Clay","rectangular","complete","TAB:B","2","R/L","SC","5","22","9.2","6.3","+851-740-705-924-156+","851 740 705 924 156","156","","non_exact_or_longer","+700-033-711-335-575-413+;+851-740-705-924-156+","0","0","0","0","0"
"687.2","H-1989","H","0","Inter-Riverine","Harappa","3","B/C","Clay","rectangular","complete","TAB:B","2","R/L","LC","6","22","9.2","6.3","+700-033-711-335-575-413+","700 033 711 335 575 413","033","700_033","non_exact_or_longer","+700-033-711-335-575-413+;+851-740-705-924-156+","0","0","0","0","0"
"689.1","H-1988","H","0","Inter-Riverine","Harappa","3","B/C","Clay","rectangular","complete","TAB:B","2","R/L","SC","5","23.1","9.4","6.3","+851-740-705-924-156+","851 740 705 924 156","156","","non_exact_or_longer","+700-033-711-335-575-413+;+851-740-705-924-156+","0","0","0","0","0"
"689.2","H-1988","H","0","Inter-Riverine","Harappa","3","B/C","Clay","rectangular","complete","TAB:B","2","R/L","LC","6","23.1","9.4","6.3","+700-033-711-335-575-413+","700 033 711 335 575 413","033","700_033","non_exact_or_longer","+700-033-711-335-575-413+;+851-740-705-924-156+","0","0","0","0","0"
"690.1","H-1982","H","0","Inter-Riverine","Harappa","3","B","Clay","cylindrical","complete","TAB:B","2","R/L","VN","2","28.1","0","8","+700-034+","700 034","034","700_034","+700-034+","+390-000-742-000+;+700-034+","0","0","0","0","0"
"693.1","H-2238","H","1","Inter-Riverine","Harappa","3","B/C","Steatite","prism","complete","TAB:I","3","R/L","VN","2","11","6.9","0","+700-033+","700 033","033","700_033","+700-033+","+156-003+;+700-033+;+861-003+","1","1","0","0","0"
"693.3","H-2238","H","1","Inter-Riverine","Harappa","3","B/C","Steatite","prism","complete","TAB:I","3","R/L","SS","2","11","6.9","0","+156-003+","156 003","156","156_003","+156-003+","+156-003+;+700-033+;+861-003+","1","1","0","0","0"
"696.1","H-2138","H","0","Inter-Riverine","Harappa","3","C","Steatite","rectangular","fragment","TAB:I","2","-","UC","1","0","7.7","2.8","]034+","034","034","","non_exact_or_longer","]000-740-176+;]034+","0","0","0","0","0"
"698.1","H-2126","H","0","Inter-Riverine","Harappa","3","B","Steatite","rectangular","fragment","TAB:I","2","-","UC","1","0","8.4","3.1","]033[","033","033","","non_exact_or_longer","]000-061[;]033[","0","0","0","0","0"
"699.1","H-1856","H","0","Inter-Riverine","Harappa","2/3","-","Faience","rectangular","complete","TAB:B","2","-","NV","2","16","7.8","2","+033-700+","033 700","033","033_700","+033-700+","+033-700+;+951-090+","0","0","0","0","0"
"701.1","H-2272","H","0","Inter-Riverine","Harappa","3","-","Clay","-","complete","POT:T:g","1","R/L","NV","2","0","0","0","+033-700+","033 700","033","033_700","+033-700+","+033-700+","0","0","0","0","0"
"704.1","H-2261","H","0","Inter-Riverine","Harappa","3","-","Clay","-","fragment","POT:T:g","1","-","??","1","0","0","0","+000-000/033[","000 000 033","033","","non_exact_or_longer","+000-000/033[","0","0","0","0","0"
"706.1","-","-","0","Inter-Riverine","Harappa","3","-","Clay","-","fragment","POT:T:g","1","NR","NU","1","0","0","0","+033+","033","033","","non_exact_or_longer","+033+","0","0","0","0","0"
