"id","cisi","prev","next","frame","site","type","text","companion_text","companion_class"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+013+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+440+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+035/032-001-000/033+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+002-003+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+700+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+400-740-817-491+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+700-034+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+033-034+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","]820[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+520-920-320-235-175-000-820+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-590-017+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+390+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000-643-240+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-390-590-220-003-060-840-416+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000-740-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000-000-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","]740-564+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+831-413-840-091+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","]000-033-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-005+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+706+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000-004-067-703-060-900+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+064-630[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+064-002+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+920-130-511-000-002+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+590-252+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+585-831+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+790+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+836+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-840-416-240-741-500-091+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+158-032+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+140-705[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","]000-033-706-806[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-798-405-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000-000-000-002-000+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-752-615-503+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000-000-122-003-002-000+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-752-615-503+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+294-844+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000-240-000+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+590-906+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+821-001-480-850-595-391+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-637-240-002-861+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-390-590-033-705-000+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000-000-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-752-615-503+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-690-435-255-231+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+749-479+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000-100-140-002+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+407-063-845-240-798+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+422-003+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+001-740-923-033-705+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-390-590-002-817+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+530-000-000-000-808[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+840+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+840+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+032+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+032+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-000-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-032-840+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-752-615-503+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-615-503+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+407-585-033-705-233-235-806+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","]700-031+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+621-740-514+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+520-070-255-832-220-003-853+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-205-032-002-390-590-032+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","]000-220-000-740-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-400-061-299-350-125-176+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+151-000+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+160-090-055-060-190+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-029-220-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+405-004+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","]740-892-517+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000-590-220-033+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-877-032-235+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-585-017+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+302-460-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+700-604-407-090-365-000+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+416-150-002-055-031-319-001-924+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+390-004-002-705-127+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000-220-390-440-384+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000-603-091-190+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+090-055-000-132-032+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-740-001-550-467+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-585-231-240-060-820+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-100-415-927-060-920-031+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-222-235-002-820+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+093-340-924-220-528+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+002-004-328-001-803-415+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000-000-004-090-350+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+136-031+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+413-933-031+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+136-031+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+136-031+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+931-000+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-220+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-690-435-255-002-267-000-033+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+520-033-033+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-760-000-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+455-861-000-000-033+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+520-073+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","]240-803-002-861+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-390-590-125-220-235-002-285+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+520-000-002-820+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000-000-002-820+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+326-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+000-000-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+368-005-741-060-920+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+064-004-013-740-176+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-760-001-233+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+400-125-000+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+423-003-001-423-002-031-104+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-840-416+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+776-440-003-421+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+520-033-706+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+840-527-002-000+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+031-055-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","]000-520-220-032+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","]000-000-000-032-840-000+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+090-160+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+392-004-002-278-595+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+921-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+156-142-741-060-920+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+148-632-031-741-000+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+520-233-803-060-001-031-905-032-000+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","]000-032+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+390-006-000[","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+817-130+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-390-590-231-002-705-530-904+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-798-233-742-175+","one_sign_or_contains_110"
"4.1","-","<START>","000","<START>-220-000","Allahdino","POT:T:g","+220-000+","+740-032-840-803+","one_sign_or_contains_110"
