checked_date,row_id,object,site,type,symbol,cult,prev_before_002,prev2_before_002,head_after_002,branch_after_head,tail_after_branch,terminal_after_head,local_frame_class,source_status,source_bucket,exact_text
2026-05-31,3556.2,M-1206,Mohenjo-daro,SEAL:S,Gaur,None,255,435 255,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-690-435-255-002-861+
2026-05-31,3561.1,M-1226,Mohenjo-daro,SEAL:S,Gaur,Trough,233,235 233,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+520-033-705-235-233-002-817+
2026-05-31,3570.1,M-1263,Mohenjo-daro,SEAL:R,None,None,480,520 480,570,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+000-740-000-520-480-002-570+
2026-05-31,3574.1,M-1267,Mohenjo-daro,SEAL:R,None,None,175,720 175,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+416-001-740-720-175-002-861+
2026-05-31,3575.1,M-1268,Mohenjo-daro,SEAL:R,None,None,176,455 176,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-455-176-002-817+
2026-05-31,3580.1,M-1273,Mohenjo-daro,SEAL:R,None,None,055,740 055,861,603,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-055-002-861-603+
2026-05-31,3589.1,M-1284,Mohenjo-daro,SEAL:R,None,None,806,240 806,502,031,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+416-001-520-240-806-002-502-031+
2026-05-31,3602.1,M-1297,Mohenjo-daro,SEAL:R,None,None,806,806,824,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]806-002-824+
2026-05-31,3604.1,M-1299,Mohenjo-daro,SEAL:R,None,None,233,705 233,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+527-550-033-705-233-002-817+
2026-05-31,3611.1,M-1306,Mohenjo-daro,SEAL:R,None,None,806,590 806,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-405-590-806-002-820+
2026-05-31,3616.1,M-1311,Mohenjo-daro,SEAL:R,None,None,354,400 354,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+520-400-354-002-817+
2026-05-31,3623.1,M-1318,Mohenjo-daro,SEAL:R,None,None,503,460 503,880,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-460-503-002-880+
2026-05-31,3624.1,M-1319,Mohenjo-daro,SEAL:R,None,None,806,798 806,904,346,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,]798-806-002-904-346+
2026-05-31,3646.1,M-1341,Mohenjo-daro,SEAL:R,None,None,016,016,595,342,632,false,background,metadata_or_unrouted,metadata_or_unrouted,+016-002-595-342-632+
2026-05-31,3648.1,M-1343,Mohenjo-daro,SEAL,None,None,235,590 235,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-390-590-235-002-861+
2026-05-31,3650.1,M-1346,Mohenjo-daro,SEAL:R,None,None,803,233 803,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-861-032-233-803-002-820+
2026-05-31,3654.1,M-1354,Mohenjo-daro,SEAL:R,None,None,000,000,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]000-002-820+
2026-05-31,3657.1,M-1358,Mohenjo-daro,SEAL:R,None,None,032,032,900,285,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+032-002-900-285+
2026-05-31,3668.1,M-1369,Mohenjo-daro,SEAL:C,None,None,832,140 832,060,820,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,]000-055-592-140-832-002-060-820[
2026-05-31,3677.1,M-1381,Mohenjo-daro,POT:T:s,None,None,550,527 550,370,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+527-550-002-370+
2026-05-31,3681.3,M-1385,Mohenjo-daro,TAG:P,Bull1,-,032,760 032,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-760-032-002-817+
2026-05-31,3682.1,M-1386,Mohenjo-daro,TAB:B,-,-,235,335 235,031,480,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,]000-000-335-235-002-031-480[
2026-05-31,3685.1,M-1391,Mohenjo-daro,TAG:O,Bull1,SAN,798,000 798,817,032,320,false,background,metadata_or_unrouted,metadata_or_unrouted,+000-000-000-798-002-817-032-320+
2026-05-31,3707.1,M-1420,Mohenjo-daro,TAB:B,None,None,838,838,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]838-002-817+
2026-05-31,3711.1,M-1426,Mohenjo-daro,TAB:B,None,None,798,415 798,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-760-036-220-415-798-002-861+
2026-05-31,3712.1,M-1427,Mohenjo-daro,TAG:O,Bull1,None,140,484 140,220,627,615 906 388,false,background,metadata_or_unrouted,metadata_or_unrouted,+484-140-002-220-627-615-906-388+
2026-05-31,3782.1,M-1532,Mohenjo-daro,TAB:C,Othr,None,004,407 004,365,460,495,false,004_002_other,metadata_or_unrouted,metadata_or_unrouted,+407-004-002-365-460-495+
2026-05-31,3825.1,M-1631,Mohenjo-daro,BNGL,None,None,<START>,<START>,790,290,741,false,background,metadata_or_unrouted,metadata_or_unrouted,+002-790-290-741+
2026-05-31,3844.2,M-1658,Mohenjo-daro,MISC,None,None,016,000 016,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+000-016-002-861+
2026-05-31,3853.1,Ns-5,Nausharo,SEAL:S,Bull1:J,HBF,016,220 016,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+090-740-220-016-002-820+
2026-05-31,3857.1,Ns-9,Nausharo,SEAL:S,Comp,None,067,142 067,374,310,350 495 834,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-142-067/002-374-310-350-495-834+
2026-05-31,3875.1,Sktd-1,Surkotada,SEAL:S,Bull1,RAN,004,390 004,390,125,820,false,004_002_390_split,route_pressure_public_panel_order_not_strict,route_pressure,+390-004-002-390-125-820+
2026-05-31,3882.1,-:3882.1,Susa,SEAL:CY,Gaur,Trough,150,416 150,055,031,319 001 924,false,background,metadata_or_unrouted,metadata_or_unrouted,+416-150-002-055-031-319-001-924+
2026-05-31,3884.1,-:3884.1,Tell Umma,TAG:L,Bull1,SAN,004,390 004,705,127,<END>,false,004_002_other,metadata_or_unrouted,metadata_or_unrouted,+390-004-002-705-127+
2026-05-31,3886.1,TY-106,Tepe Yahya,POT:T:s,None,None,<START>,<START>,095,000,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+002-095-000[
2026-05-31,3892.1,?-3,Unknown,SEAL:S,None,None,<START>,<START>,368,590,900,false,background,metadata_or_unrouted,metadata_or_unrouted,+002-368-590-900+
2026-05-31,3894.1,?-5,Unknown,TAB:B,None,None,233,555 233,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+555-233-002-820+
2026-05-31,3895.1,?-6,Unknown,TAB:B,None,None,061,702 061,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-702-061-002-817+
2026-05-31,3896.1,-:3896.1,Unknown,SEAL:S,Bull1:W,SAF,235,222 235,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-222-235-002-820+
2026-05-31,3898.1,-:3898.1,Ur,SEAL:C,Gaur,None,<START>,<START>,004,328,001 803 415,false,background,metadata_or_unrouted,metadata_or_unrouted,+002-004-328-001-803-415+
2026-05-31,3908.1,M-1670,Mohenjo-daro,SEAL:S,Bull1:II,SAN,233,001 233,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-760-001-233-002-861+
2026-05-31,3909.1,M-1698,Mohenjo-daro,SEAL:S,Bull1:W,SAF,705,033 705,861,803,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-482-033-705-002-861-803+
2026-05-31,3922.1,H-1037,Harappa,SEAL:S,Bull1:U,SAN,032,904 032,000,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-904-032-002-000+
2026-05-31,3925.1,H-1048,Harappa,SEAL:S,Bull1:W,SAF,235,840 235,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-032-840-235-002-817+
2026-05-31,3926.1,H-1049,Harappa,SEAL:S,Bull1:W,SAN,004,405 004,933,<END>,<END>,true,004_002_other,metadata_or_unrouted,metadata_or_unrouted,+405-004-002-933+
2026-05-31,3930.1,H-1076,Harappa,SEAL:R,None,None,706,611 706,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-611-706-002-820+
2026-05-31,3931.1,H-1079,Harappa,SEAL:R,None,None,590,390 590,000,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-390-590-002-000[
2026-05-31,3989.1,M-1788,Mohenjo-daro,SEAL:S,Bull1:I,RAN,032,220 032,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+000-220-032-002-817+
2026-05-31,3991.1,M-1823,Mohenjo-daro,SEAL:S,Bull1:S,RAN,004,390 004,031,376,<END>,false,004_002_other,metadata_or_unrouted,metadata_or_unrouted,+390-004-002-031-376+
2026-05-31,3992.1,M-1825,Mohenjo-daro,SEAL:S,Bull1,S,031,157 031,390,705,<END>,false,non004_002_390,route_pressure_secondary_icon_only_no_signband,route_pressure,+157-031-002-390-705+
2026-05-31,4001.1,M-1894,Mohenjo-daro,SEAL:S,Zebu,None,233,440 233,413,368,031,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-440-233-002-413-368-031+
2026-05-31,4002.1,M-1909,Mohenjo-daro,SEAL:S,Rhin,None,005,368 005,590,455,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+368-005-002-590-455+
2026-05-31,4006.1,M-1959,Mohenjo-daro,SEAL:R,None,None,000,100 000,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-100-000-002-820+
2026-05-31,4010.1,M-1973,Mohenjo-daro,SEAL:R,None,None,550,233 550,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-575-017-233-550-002-861+
2026-05-31,4015.1,M-2012,Mohenjo-daro,TAB:B,Bull1,SAN,005,900 005,570,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-900-005-002-570+
2026-05-31,4018.1,M-1995,Mohenjo-daro,SEAL,None,None,832,220 832,000,000,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,]000-220-832-002-000-000[
2026-05-31,4030.1,M-2055,Mohenjo-daro,TAB:C,None,None,<START>,<START>,407,125,590 831,false,background,metadata_or_unrouted,metadata_or_unrouted,+002-407-125-590-831+
2026-05-31,4034.1,M-2087,Mohenjo-daro,ROD,None,None,904,740 904,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+820-000-032-740-904-002-861+
2026-05-31,4045.1,M-2112,Mohenjo-daro,ROD,None,None,003,550 003,000,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+000-000-095-550-003-002-000+
2026-05-31,4047.1,M-2128,Mohenjo-daro,IMPL,None,None,705,041 705,905,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+041-705-002-905+
2026-05-31,4148.1,-:4148.1,Rakhigarhi,SEAL:S,Bull1,-,255,435 255,267,000,033,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-690-435-255-002-267-000-033+
2026-05-31,4154.1,-:4154.1,Rakhigarhi,SEAL:S,Bull1,-,803,240 803,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]240-803-002-861+
2026-05-31,4155.1,-:4155.1,Gonur Depe,SEAL:S,Elep,None,235,220 235,285,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-390-590-125-220-235-002-285+
2026-05-31,4314.1,-:4314.1,Dholavira,TAG,Bull1,RAN,000,520 000,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+520-000-002-820+
2026-05-31,4164.1,-:4164.1,Dholavira,SEAL:R,None,None,423,001 423,031,104,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+423-003-001-423-002-031-104+
2026-05-31,4168.1,-:4168.1,Dholavira,SEAL:R,None,None,527,840 527,000,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+840-527-002-000+
2026-05-31,4173.1,-:4173.1,Salut,SEAL:S,Gaur,Trough,004,392 004,278,595,<END>,false,004_002_other,metadata_or_unrouted,metadata_or_unrouted,+392-004-002-278-595+
2026-05-31,4182.1,-:4182.1,Dholavira,SEAL:S,Bull1,-,231,590 231,705,530,904,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-390-590-231-002-705-530-904+
2026-05-31,4195.1,-:4195.1,Dholavira,SEAL:S,Bull1:V,HAN,590,390 590,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+820-390-590-002-861+
2026-05-31,4196.1,-:4196.1,Dholavira,SEAL:S,Bull1:J,SAN,391,391,365,550,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+391-002-365-550+
2026-05-31,4197.1,-:4197.1,Dholavira,SEAL:R,None,None,904,832 904,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+001-000-000-832-904-002-817+
2026-05-31,4200.1,-:4200.1,Dholavira,TAB:I,None,None,031,575 031,226,231,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+575-031-002-226-231[
2026-05-31,4203.1,-:4203.1,Dholavira,SEAL:S,Bull1:I,RAF,017,390 017,463,575,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+463-513/390-017-002-463-575+
2026-05-31,4209.1,-:4209.1,Dholavira,SEAL:S,Gaur,Trough,384,740 384,629,279,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-384-002-629-279+
2026-05-31,4211.1,-:4211.1,Dholavira,SEAL,-,-,235,100 235,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-100-235-002-817+
2026-05-31,4237.1,-:4237.1,Dholavira,SEAL:S,Bull1:I,RB,388,032 388,390,705,<END>,false,non004_002_390,route_pressure_dholavira_cluster_unbound,route_pressure,+151-032-388-002-390-705+
2026-05-31,4244.1,-:4244.1,Dholavira,MISC,-,-,235,233 235,457,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+033-705-233-235-002-457+
2026-05-31,4252.1,-:4252.1,Dholavira,SEAL:S,Bull1:V,-,175,760 175,000,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-760-175-002-000[
2026-05-31,4270.1,-:4270.1,Dholavira,SEAL:R,None,None,806,806,808,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]806-002-808+
2026-05-31,4272.1,-:4272.1,Dholavira,SEAL:R,None,None,016,405 016,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+405-016-002-861+
2026-05-31,4277.1,-:4277.1,Dholavira,SEAL:R,None,None,900,067 900,003,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-067-900-002-003+
2026-05-31,4298.1,-:4298.1,Dholavira,TAG,-,-,000,220 000,000,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]220-000-002-000[
2026-05-31,4302.1,-:4302.1,Dholavira,TAB:B,Scene,None,519,740 519,900,630,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-519-002-900-630+
2026-05-31,4303.1,-:4303.1,Dholavira,TAG,Bull1,-,706,706,850,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]706-002-850+
2026-05-31,4314.2,-:4314.2,Dholavira,TAG,Bull1,RAN,000,520 000,000,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+520-000-002-000+
2026-05-31,4344.1,-:4344.1,Dholavira,TAG,-,-,240,240,031,000,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,]240-002-031-000[
2026-05-31,4345.1,-:4345.1,Dholavira,TAG,Bull1,-,705,000 705,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+000-705-002-861+
2026-05-31,4346.1,-:4346.1,Dholavira,TAG,Bull1,-,840,032 840,000,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]000-032-840-002-000+
2026-05-31,4348.1,-:4348.1,Dholavira,TAG,-,-,000,142 000,861,390,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,]740-142-000-002-861-390[
2026-05-31,4894.1,Ns-56,Nausharo,SEAL:S,Bull1:I,None,111,111,001,250,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+111-002-001-250+
2026-05-31,5226.1,-:5226.1,Unknown,SEAL:C,Bird,Othr,<START>,<START>,000,090,725 000,false,background,metadata_or_unrouted,metadata_or_unrouted,+002/000-090-725-000+
2026-05-31,5235.1,-:5235.1,Lakhanjo-daro,SEAL:S,Bull1:S,SAN,029,032 029,281,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-032-029-002-281+
2026-05-31,5273.1,K-145,Kalibangan,SEAL:S,Bull1:J,SAF,032,220 032,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-585-231-220-032-002-820+
2026-05-31,5274.1,K-146,Kalibangan,SEAL:S,Bull1:J,-,350,460 350,296,000,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,]460-350-002-296-000[
2026-05-31,5282.1,K-155,Kalibangan,TAG,Bull1,-,<START>,<START>,817,000,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,]002-817-000+
2026-05-31,5334.1,K-419,Kalibangan,POT:T:g,-,-,912,740 912,000,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]740-912-002-000[
2026-05-31,5343.1,K-429,Kalibangan,POT:T:g,-,-,<START>,<START>,031,820,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,]002-031-820[
2026-05-31,5344.1,K-431,Kalibangan,POT:T:g,-,-,406,000 406,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]000-000-406-002-820+
2026-05-31,5356.1,Ns-54,Nausharo,SEAL:S,Bull1:J,RAF,222,740 222,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-222-002-817+
2026-05-31,5357.1,Ns-55,Nausharo,SEAL:S,Bull1:J,RBN,554,526 554,880,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+526-554-002-880+
2026-05-31,5358.1,Ns-57,Nausharo,SEAL:S,Bull1:I,HBF,606,111 606,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+861-111-606-002-820+
2026-05-31,5361.1,Ns-60,Nausharo,SEAL:R,None,None,798,236 798,297,350,125 413,false,background,metadata_or_unrouted,metadata_or_unrouted,+407-063-740-176-236-798-002-297-350-125-413+
2026-05-31,5367.1,Ns-66,Nausharo,POT:T:g,None,None,000,100 000,892,000,002,false,background,metadata_or_unrouted,metadata_or_unrouted,+033-999-400-090-740-100-000-002-892-000-002+
2026-05-31,5368.1,Ns-67,Nausharo,POT:T:g,-,-,000,390 000,000,000,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+000-151-390-000-002-000-000[
2026-05-31,5420.1,-:5420.1,Kanmer,TAG,None,None,049,000 049,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]000-049-002-820+
2026-05-31,5464.1,-:5464.1,Unknown,SEAL:S,Elep,None,140,840 140,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+000-840-140-002-817+
2026-05-31,5468.1,-:5468.1,Rakhigarhi,SEAL:CY,Gavi,None,361,361,000,317,688,false,background,metadata_or_unrouted,metadata_or_unrouted,+361-002-000-317-688+
2026-05-31,5541.1,-:5541.1,Shikarpur,POT:T:p,-,-,<START>,<START>,861,000,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+002-861-000[
2026-05-31,5550.1,-:5550.1,Shikarpur,POT:T:p,-,-,<START>,<START>,920,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]002-920+
2026-05-31,5572.1,-:5572.1,Unknown,SEAL:S,Bull:i:J,RBF,136,136,298,741,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+136-002-298-741+
2026-05-31,5575.1,-:5575.1,Unknown,SEAL:S,Bull:i:J,HBF,136,136,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+136-002-861+
2026-05-31,5576.1,-:5576.1,Unknown,SEAL:S,Tigr,Trough,104,415 104,824,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+368-415-104-002-824+
2026-05-31,5579.1,-:5579.1,Dholavira,SEAL:R,None,None,226,231 226,031,575,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,]231-226-002-031-575+
