target_id,iteration,synthetic_pattern,synthetic_units,focus_candidates
toponym_meluhha,394,ABC,pa9jh-pbg5to-pcdmf1,2
toponym_meluhha,395,ABC,pad18w-pba6da-pc4csi,2
toponym_meluhha,396,ABC,pacj87-pbgqbx-pc2p6g,2
toponym_meluhha,397,ABC,pa9gfc-pb13ja-pcfdl2,2
toponym_meluhha,398,ABC,pa8umz-pb6wva-pcagdm,2
toponym_meluhha,399,ABC,pa7bsg-pb2jnu-pc52cn,2
toponym_meluhha,400,ABC,paauar-pb7lrs-pc9qi1,2
toponym_meluhha,401,ABC,pa5u4n-pbdgl8-pcfuf7,2
toponym_meluhha,402,ABC,pakkgd-pb8tgu-pciee2,2
toponym_meluhha,403,ABC,pa8djr-pbbnul-pc4te,2
toponym_meluhha,404,ABC,pab7q3-pbgdxo-pc55yj,2
toponym_meluhha,405,ABC,pa1fue-pb1ted-pcekaf,2
toponym_meluhha,406,ABC,paauzz-pb2knv-pcix6d,2
toponym_meluhha,407,ABC,paedcm-pb31q2-pcdxxg,2
toponym_meluhha,408,ABC,pa45h-pbbc73-pc3im6,2
toponym_meluhha,409,ABC,pa8l5k-pbfx1g-pcjs07,2
toponym_meluhha,410,ABC,pa4dw7-pbqpj-pc70cd,2
toponym_meluhha,411,ABC,pa51bw-pb5qks-pck31h,2
toponym_meluhha,412,ABC,pajk1d-pbb67-pcjpni,2
toponym_meluhha,413,ABC,pa3gre-pblcif-pcehnb,2
toponym_meluhha,414,ABC,pa57c4-pbh11t-pcfrc9,2
toponym_meluhha,415,ABC,pa7cqs-pb2rql-pc5b98,2
toponym_meluhha,416,ABC,paiiqj-pbku2b-pcfyn6,2
toponym_meluhha,417,ABC,pa5dge-pb3fjb-pc37oi,2
toponym_meluhha,418,ABC,pa53y6-pbbt1l-pceavi,2
toponym_meluhha,419,ABC,pa4e5i-pblyb-pccquf,2
toponym_meluhha,420,ABC,pa2pip-pbb6qt-pc55w9,2
toponym_meluhha,421,ABC,paf04o-pb6sai-pc4bol,2
toponym_meluhha,422,ABC,pa2s7j-pbagid-pc5los,2
toponym_meluhha,423,ABC,pa9s7p-pbbxxv-pccme3,2
toponym_meluhha,424,ABC,paar58-pb85j6-pcifp1,2
toponym_meluhha,425,ABC,paj1ov-pbj2ov-pcl699,2
toponym_meluhha,426,ABC,paeo88-pbhsq4-pcd0dc,2
toponym_meluhha,427,ABC,pae3og-pbd4fx-pcbit0,2
toponym_meluhha,428,ABC,pa7n9n-pb8338-pce5gk,2
toponym_meluhha,429,ABC,pagle5-pbk57u-pc90ze,2
toponym_meluhha,430,ABC,pal0do-pb5js-pce62n,2
toponym_meluhha,431,ABC,pa7t0m-pb77rz-pc1v7z,2
toponym_meluhha,432,ABC,pa5tvs-pbc00r-pc435n,2
toponym_meluhha,433,ABC,pa6pdu-pb8nqr-pcabfl,2
toponym_meluhha,434,ABC,paa26t-pbj6tt-pceui7,2
toponym_meluhha,435,ABC,pac243-pb7fra-pc1uuq,2
toponym_meluhha,436,ABC,pa11cx-pb98w5-pcd8i1,2
toponym_meluhha,437,ABC,paahtf-pbgm1b-pceglx,2
toponym_meluhha,438,ABC,paaez0-pb6q5k-pcaisv,2
toponym_meluhha,439,ABC,paba70-pbiczj-pccpp2,2
toponym_meluhha,440,ABC,pa15vl-pb2jyr-pc9kua,2
toponym_meluhha,441,ABC,padjap-pbkamh-pc42ha,2
toponym_meluhha,442,ABC,pa6ikv-pb43it-pchju8,2
toponym_meluhha,443,ABC,pa8535-pbbv0e-pc42pi,2
toponym_meluhha,444,ABC,pa35vc-pbb5z9-pc9seb,2
toponym_meluhha,445,ABC,pajsui-pb4l6g-pcbq1r,2
toponym_meluhha,446,ABC,pa2asy-pb1ngw-pci7tv,2
toponym_meluhha,447,ABC,pajrcn-pb7bri-pcvtf,2
toponym_meluhha,448,ABC,pae3n5-pbfjvl-pcewn2,2
toponym_meluhha,449,ABC,pa6hyc-pbe4gb-pcgv9t,2
toponym_meluhha,450,ABC,paa9zu-pbjql9-pcc7jp,2
toponym_meluhha,451,ABC,paaujm-pb6mc2-pc7jaw,2
toponym_meluhha,452,ABC,pa3h6g-pb5gnf-pce3vp,2
toponym_meluhha,453,ABC,pa369d-pb8t22-pcanzn,2
toponym_meluhha,454,ABC,pa5vl6-pb66xn-pc838b,2
toponym_meluhha,455,ABC,pahgd-pbb7ap-pc3dxj,2
toponym_meluhha,456,ABC,pau53-pbjsk3-pcle54,2
toponym_meluhha,457,ABC,pa9ev5-pbaz1f-pc4s5v,2
toponym_meluhha,458,ABC,pakvri-pb9gij-pc802z,2
toponym_meluhha,459,ABC,pa5znw-pbb82v-pcdagk,2
toponym_meluhha,460,ABC,par7q-pb7t1u-pc88ac,2
toponym_meluhha,461,ABC,pa6o7e-pb802y-pc16b7,2
toponym_meluhha,462,ABC,pajaa5-pbk6t3-pc1d1e,2
toponym_meluhha,463,ABC,pa73as-pbd8kw-pc50rw,2
toponym_meluhha,464,ABC,pa72mj-pbb1dx-pc7rqu,2
toponym_meluhha,465,ABC,pa3mbi-pb1822-pc9mq4,2
toponym_meluhha,466,ABC,paiqco-pbfh2x-pca1y6,2
toponym_meluhha,467,ABC,pabqly-pb72al-pcdrz2,2
toponym_meluhha,468,ABC,pahsfh-pbd651-pc76cz,2
toponym_meluhha,469,ABC,paguzz-pbil8g-pcc8if,2
toponym_meluhha,470,ABC,pa4fcz-pbghqc-pcip6d,2
toponym_meluhha,471,ABC,paa9iy-pbdgsf-pckjsp,2
toponym_meluhha,472,ABC,paelbw-pbasmf-pc4x8,2
toponym_meluhha,473,ABC,pa1g8m-pbl4dm-pcf41z,2
toponym_meluhha,474,ABC,pa2844-pbikwy-pceper,2
toponym_meluhha,475,ABC,pah4p1-pbgqkf-pcgq4u,2
toponym_meluhha,476,ABC,pa4w2m-pb5zwi-pcjq5j,2
toponym_meluhha,477,ABC,pa85l0-pb2v4o-pcblc9,2
toponym_meluhha,478,ABC,paijfv-pb11c0-pc3t3w,2
toponym_meluhha,479,ABC,paj3j6-pbkad7-pc6qv3,2
toponym_meluhha,480,ABC,pajl5d-pbcuwt-pcjzzj,2
toponym_meluhha,481,ABC,padv8k-pbaqom-pc7vjd,2
toponym_meluhha,482,ABC,paa5k4-pbeywi-pcrif,2
toponym_meluhha,483,ABC,paiczg-pbim5m-pc63nj,2
toponym_meluhha,484,ABC,pai0n3-pb3v71-pcfw24,2
toponym_meluhha,485,ABC,pacxto-pb8y1u-pcacvu,2
toponym_meluhha,486,ABC,pa9jd1-pb9y8n-pc82m,2
toponym_meluhha,487,ABC,pa6d1-pb5w0w-pcbjui,2
toponym_meluhha,488,ABC,pal87k-pb67ms-pchldc,2
toponym_meluhha,489,ABC,pajfwh-pbav2t-pc7sg4,2
toponym_meluhha,490,ABC,pari5-pb8nf4-pc2guy,2
toponym_meluhha,491,ABC,pa2u3z-pbi4hc-pcbjup,2
toponym_meluhha,492,ABC,pa72s8-pb61l9-pc88zl,2
toponym_meluhha,493,ABC,pa4l0-pb6mub-pc87uv,2
toponym_meluhha,494,ABC,pa3ua1-pbuam-pc2kke,2
toponym_meluhha,495,ABC,pa1m2g-pbie3r-pc32d4,2
toponym_meluhha,496,ABC,pa67s2-pb9zab-pc4shd,2
toponym_meluhha,497,ABC,pakeq2-pbcwce-pc33j7,2
toponym_meluhha,498,ABC,pag58b-pb57s0-pc6yvf,2
toponym_meluhha,499,ABC,pa9kxl-pbikps-pc7q7z,2
toponym_meluhha,500,ABC,pa7g0b-pbie2c-pcbe1r,2
toponym_meluhha,501,ABC,pac9a0-pbjblh-pcezq2,2
toponym_meluhha,502,ABC,pauen-pb2m97-pci579,2
toponym_meluhha,503,ABC,paai8n-pbmlk-pcldt6,2
toponym_meluhha,504,ABC,paf1wl-pbd9va-pc1t8u,2
toponym_meluhha,505,ABC,paebtr-pbj4kx-pc4so2,2
toponym_meluhha,506,ABC,paae2w-pb6xwi-pcj97f,2
toponym_meluhha,507,ABC,pa8ss8-pbk43w-pc7unq,2
toponym_meluhha,508,ABC,pa5yn4-pb4lav-pc81cm,2
toponym_meluhha,509,ABC,pa3v70-pbg40e-pcjy1e,2
toponym_meluhha,510,ABC,pa2oj7-pb9ggk-pchav2,2
toponym_meluhha,511,ABC,pafczz-pb1f6q-pca9jv,2
toponym_meluhha,512,ABC,pabdy1-pbctpg-pcc2d5,2
toponym_meluhha,513,ABC,pa9y50-pbd6qd-pc5whz,2
toponym_meluhha,514,ABC,pa5y8w-pb988j-pcfwgv,2
toponym_meluhha,515,ABC,pa7tsh-pb3xty-pc8kpa,2
toponym_meluhha,516,ABC,pah966-pbkwun-pc7mcn,2
toponym_meluhha,517,ABC,pa2p3t-pbe944-pcg10s,2
toponym_meluhha,518,ABC,pa7tfs-pb4pce-pc8ftd,2
toponym_meluhha,519,ABC,pag97m-pb7ria-pceimc,2
toponym_meluhha,520,ABC,pa4jo9-pbjt3o-pc3oq0,2
toponym_meluhha,521,ABC,pa1jku-pbc9vg-pch2xq,2
toponym_meluhha,522,ABC,pakx20-pbjtgw-pc1yah,2
toponym_meluhha,523,ABC,paj3ze-pb8yde-pchse,2
toponym_meluhha,524,ABC,pa5znw-pbk2n5-pc4dbc,2
toponym_meluhha,525,ABC,paf1um-pb63hc-pceqk7,2
toponym_meluhha,526,ABC,pabcfz-pb7jsq-pc1s4a,2
toponym_meluhha,527,ABC,pa47ii-pbjg7n-pcecct,2
toponym_meluhha,528,ABC,pai0hb-pbef6x-pc4xx6,2
toponym_meluhha,529,ABC,pa8w9v-pb85sc-pc75ni,2
toponym_meluhha,530,ABC,pa30cm-pbf1of-pckxii,2
toponym_meluhha,531,ABC,paisu3-pbs01-pc1fcu,2
toponym_meluhha,532,ABC,pajgkg-pba47m-pc6ep5,2
toponym_meluhha,533,ABC,pai7jz-pbamef-pc8qf8,2
toponym_meluhha,534,ABC,pabz35-pbdvpm-pcc0kc,2
toponym_meluhha,535,ABC,pagw6u-pb1tin-pci8iy,2
toponym_meluhha,536,ABC,pab0ok-pbjov7-pcdfin,2
toponym_meluhha,537,ABC,pabfzm-pbbcw4-pc5pu2,2
toponym_meluhha,538,ABC,pa60of-pb4lq4-pcasga,2
toponym_meluhha,539,ABC,pa358x-pb4nmk-pc5aqy,2
toponym_meluhha,540,ABC,pag2d6-pbazvz-pc78v4,2
toponym_meluhha,541,ABC,paihwn-pbdsca-pcatb1,2
toponym_meluhha,542,ABC,pa4abp-pb2rkh-pce1qn,2
toponym_meluhha,543,ABC,padimc-pbgnpw-pc76g2,2
toponym_meluhha,544,ABC,paag7l-pbfuv5-pcj5ec,2
toponym_meluhha,545,ABC,pacdel-pb5j2q-pc3fx9,2
toponym_meluhha,546,ABC,pa8lb0-pbbwg9-pck7s5,2
toponym_meluhha,547,ABC,pae2cl-pb9b4h-pci3ra,2
toponym_meluhha,548,ABC,pabamk-pb1sfh-pc6u43,2
toponym_meluhha,549,ABC,pa3im2-pbc0rm-pcj7ib,2
toponym_meluhha,550,ABC,pakk26-pb8l2t-pc1wfi,2
toponym_meluhha,551,ABC,paiy0z-pbgv5q-pc8rxw,2
toponym_meluhha,552,ABC,pa2yyr-pbgv55-pcctoi,2
toponym_meluhha,553,ABC,paib7d-pb51vj-pceilz,2
toponym_meluhha,554,ABC,paic89-pbcww1-pcdo8x,2
toponym_meluhha,555,ABC,pa5bhn-pb62f0-pc9gzh,2
toponym_meluhha,556,ABC,pa5cbv-pb8kag-pchw97,2
toponym_meluhha,557,ABC,pa2w4d-pb8u2h-pcgd7v,2
toponym_meluhha,558,ABC,pa7syr-pb1ll4-pcq56,2
toponym_meluhha,559,ABC,pa19dm-pbc6lm-pc19pj,2
toponym_meluhha,560,ABC,pag0xt-pb8v0z-pcxqr,2
toponym_meluhha,561,ABC,pakddo-pb1dyk-pc12ml,2
toponym_meluhha,562,ABC,pab6h4-pb4yc1-pcfddk,2
toponym_meluhha,563,ABC,pakspz-pbda2x-pcflna,2
toponym_meluhha,564,ABC,padvjk-pbbehk-pcemhd,2
toponym_meluhha,565,ABC,pabbr-pb7etb-pc18g3,2
toponym_meluhha,566,ABC,pablwg-pb5mda-pcai4v,2
toponym_meluhha,567,ABC,paikkw-pb5v2l-pcbsc8,2
toponym_meluhha,568,ABC,pa1x81-pb7xfc-pc60ru,2
toponym_meluhha,569,ABC,pajdzd-pbclyg-pc2l0i,2
toponym_meluhha,570,ABC,pa5z5j-pbchtj-pcdfv1,2
toponym_meluhha,571,ABC,paki1c-pb91y-pc7ryr,2
toponym_meluhha,572,ABC,pa9202-pbdiq6-pcgpzt,2
toponym_meluhha,573,ABC,paieca-pbklxn-pcc5dk,2
toponym_meluhha,574,ABC,pa2968-pb2p3h-pca0ky,2
toponym_meluhha,575,ABC,padiez-pb2bnr-pc1lio,2
toponym_meluhha,576,ABC,pahysv-pb19fp-pc9cmk,2
toponym_meluhha,577,ABC,pa9mvr-pbaz8-pck456,2
toponym_meluhha,578,ABC,paha07-pb8leo-pca4i8,2
toponym_meluhha,579,ABC,pain3d-pbarwu-pcjf19,2
toponym_meluhha,580,ABC,pa6k8q-pbf9j2-pc8mxd,2
toponym_meluhha,581,ABC,pabz1r-pbcnex-pcbria,2
toponym_meluhha,582,ABC,pa7ndx-pbaldf-pcl3vw,2
toponym_meluhha,583,ABC,pa5le5-pb2td-pc9wpn,2
toponym_meluhha,584,ABC,pagrsa-pb7l05-pc7huc,2
toponym_meluhha,585,ABC,pa6qyp-pbi84e-pcjsta,2
toponym_meluhha,586,ABC,paer31-pb94iy-pc3no5,2
toponym_meluhha,587,ABC,pajgx1-pbeqep-pch9nm,2
toponym_meluhha,588,ABC,pak0fw-pb6ds-pcfjmb,2
toponym_meluhha,589,ABC,pajx53-pb895e-pcjshg,2
toponym_meluhha,590,ABC,pah5rz-pbbl93-pciw2p,2
toponym_meluhha,591,ABC,pagzrk-pbcseb-pckd7n,2
toponym_meluhha,592,ABC,paicuu-pbkzzd-pcb9ys,2
toponym_meluhha,593,ABC,pacoqc-pbdzmb-pcco63,2
toponym_meluhha,594,ABC,pahx6s-pbibbl-pc8z9e,2
toponym_meluhha,595,ABC,pa80up-pb25sk-pc9p1x,2
toponym_meluhha,596,ABC,pabcke-pbiucp-pcek6y,2
toponym_meluhha,597,ABC,pai9wx-pb4uoe-pclov,2
toponym_meluhha,598,ABC,pakrac-pbb7me-pc9ed2,2
toponym_meluhha,599,ABC,paadkp-pbbaf6-pcd92,2
toponym_meluhha,600,ABC,pal0s0-pb9sfe-pc8jsf,2
toponym_meluhha,601,ABC,pa3gr1-pbck71-pchy11,2
toponym_meluhha,602,ABC,pa4oz3-pbihff-pca581,2
toponym_meluhha,603,ABC,pah8cf-pbjpga-pc6akv,2
toponym_meluhha,604,ABC,pa8op9-pb65u9-pc2ogt,2
toponym_meluhha,605,ABC,paafxo-pb9dvf-pck34o,2
toponym_meluhha,606,ABC,pabzkn-pbckds-pchhlz,2
toponym_meluhha,607,ABC,paa9kb-pbwk8-pc605g,2
toponym_meluhha,608,ABC,pafd93-pbczcb-pcjf4y,2
toponym_meluhha,609,ABC,pa3yq5-pbh2vy-pcgxmr,2
toponym_meluhha,610,ABC,pajhnb-pb406b-pcfvdu,2
toponym_meluhha,611,ABC,pae6b6-pbkw7q-pc991,2
toponym_meluhha,612,ABC,pa5smx-pbhwvk-pc747e,2
toponym_meluhha,613,ABC,pabkx8-pb6s50-pc7bue,2
toponym_meluhha,614,ABC,paj2qd-pbdggv-pc6fb1,2
toponym_meluhha,615,ABC,paogi-pbjqd7-pc9pu2,2
toponym_meluhha,616,ABC,pafqpm-pbd7sg-pc84jr,2
toponym_meluhha,617,ABC,pae1kp-pbcu7u-pc4qu5,2
toponym_meluhha,618,ABC,pa9fwo-pbgl10-pc3wlk,2
toponym_meluhha,619,ABC,pacql2-pb1pnt-pcgebm,2
toponym_meluhha,620,ABC,pa7m0w-pb7u4k-pcgm25,2
toponym_meluhha,621,ABC,pacw8l-pba5ct-pclb9q,2
toponym_meluhha,622,ABC,pae4j5-pb4u2u-pc7rwt,2
toponym_meluhha,623,ABC,pa6b4f-pbf0ym-pc7xfk,2
toponym_meluhha,624,ABC,pa1x07-pbekhm-pcfy4o,2
toponym_meluhha,625,ABC,paajj-pba3w3-pcb64q,2
toponym_meluhha,626,ABC,paa7pd-pbafel-pcbeg2,2
toponym_meluhha,627,ABC,pa5eyc-pbeaxh-pcaguv,2
toponym_meluhha,628,ABC,pa7f1j-pb2ktc-pc5627,2
toponym_meluhha,629,ABC,pabkf4-pbl7q0-pcfa3u,2
toponym_meluhha,630,ABC,pahlr-pbdgcy-pcbivk,2
toponym_meluhha,631,ABC,pae9we-pb4wr5-pc1eh2,2
toponym_meluhha,632,ABC,pa6snl-pb3tso-pcr2b,2
toponym_meluhha,633,ABC,pahq61-pbin0h-pc511l,2
toponym_meluhha,634,ABC,pah11o-pbit74-pc6y7h,2
toponym_meluhha,635,ABC,paec8f-pbfvsp-pc5l63,2
toponym_meluhha,636,ABC,pa2vl8-pba1t9-pc5cga,2
toponym_meluhha,637,ABC,paklc5-pb86j7-pckdpa,2
toponym_meluhha,638,ABC,pal3cj-pbh9o2-pc277v,2
toponym_meluhha,639,ABC,paf401-pbb0lk-pcjtiz,2
toponym_meluhha,640,ABC,pa76zc-pb9k53-pc4qby,2
toponym_meluhha,641,ABC,pabbeg-pbi5ma-pc3h14,2
toponym_meluhha,642,ABC,pacf5z-pbhfk-pcfsfg,2
toponym_meluhha,643,ABC,pa4c5f-pb2zrn-pcfog5,2
toponym_meluhha,644,ABC,pa81t1-pb45kc-pcgssp,2
toponym_meluhha,645,ABC,pafnr9-pb85wq-pcjvec,2
toponym_meluhha,646,ABC,pa2046-pbc7b5-pccf0y,2
toponym_meluhha,647,ABC,pacxq1-pbj9pe-pcj3f9,2
toponym_meluhha,648,ABC,pa3i09-pb1rng-pc7cgu,2
toponym_meluhha,649,ABC,pa4nud-pbajym-pcfxv,2
toponym_meluhha,650,ABC,paotd-pb8x8o-pc5856,2
toponym_meluhha,651,ABC,paxon-pb2f1g-pcd3tf,2
toponym_meluhha,652,ABC,paiipk-pb7ah2-pc78nc,2
toponym_meluhha,653,ABC,pabyrh-pbb9sp-pc6uqj,2
toponym_meluhha,654,ABC,pa9x0t-pbfyo7-pcxga,2
toponym_meluhha,655,ABC,pa4tgy-pbbnha-pcfsd8,2
toponym_meluhha,656,ABC,pa9l95-pbhxum-pckq40,2
toponym_meluhha,657,ABC,pabdc0-pb3sak-pcecj9,2
toponym_meluhha,658,ABC,pa66h9-pbjzdd-pc1t32,2
toponym_meluhha,659,ABC,pa63ee-pb4hsi-pc4tmx,2
toponym_meluhha,660,ABC,pafdd3-pbdggj-pc5tr3,2
toponym_meluhha,661,ABC,padrru-pbc555-pcb6hp,2
toponym_meluhha,662,ABC,pa1yd1-pb8vs2-pc5avx,2
toponym_meluhha,663,ABC,paf20y-pb4oht-pc8j7v,2
toponym_meluhha,664,ABC,paha9t-pb12x3-pckaua,2
toponym_meluhha,665,ABC,pac2l3-pbd5l9-pcj7ej,2
toponym_meluhha,666,ABC,padyw9-pbi36o-pcbkrs,2
toponym_meluhha,667,ABC,pabq7x-pbaam5-pc2p0l,2
toponym_meluhha,668,ABC,pa80ku-pb94z5-pcacxv,2
toponym_meluhha,669,ABC,pa85zh-pbel60-pc9u34,2
toponym_meluhha,670,ABC,paat8z-pb4pp8-pcbxlk,2
toponym_meluhha,671,ABC,pacx7r-pb8u63-pc7z12,2
toponym_meluhha,672,ABC,pal3an-pbe69h-pcaqrf,2
toponym_meluhha,673,ABC,paiih1-pbfqdq-pcgfjl,2
toponym_meluhha,674,ABC,pa2z4m-pbjh2d-pclqg,2
toponym_meluhha,675,ABC,pa3umc-pbl79l-pcgl5g,2
toponym_meluhha,676,ABC,pa8p4o-pb691v-pc8c68,2
toponym_meluhha,677,ABC,pa319r-pbasdb-pcktwa,2
toponym_meluhha,678,ABC,paf4bd-pbfl5f-pcey55,2
toponym_meluhha,679,ABC,padxfo-pbg56a-pc3pzj,2
toponym_meluhha,680,ABC,pahhmj-pbgles-pccusr,2
toponym_meluhha,681,ABC,paadw8-pb7wxf-pcbixp,2
toponym_meluhha,682,ABC,pa77d0-pbb0mp-pc3p1,2
toponym_meluhha,683,ABC,pa7gl-pbdqxe-pc5xoc,2
toponym_meluhha,684,ABC,pa2za8-pb1exs-pc4pp8,2
toponym_meluhha,685,ABC,pa22gq-pbkro2-pcg949,2
toponym_meluhha,686,ABC,pa9dyz-pbibbu-pc6s9s,2
toponym_meluhha,687,ABC,pa8rw-pbfukq-pcif07,2
toponym_meluhha,688,ABC,pa7c2-pbgy7r-pceax0,2
toponym_meluhha,689,ABC,pa23ii-pbg3iz-pc2t5e,2
toponym_meluhha,690,ABC,pac7zu-pbj0st-pcemmg,2
toponym_meluhha,691,ABC,pae8f9-pb6w13-pc4430,2
toponym_meluhha,692,ABC,pa1y38-pbbklq-pcdh5p,2
toponym_meluhha,693,ABC,pa2jhv-pbkou4-pciuij,2
toponym_meluhha,694,ABC,pagczj-pb7re2-pc7me2,2
toponym_meluhha,695,ABC,pa37dx-pbgu3m-pcd2ax,2
toponym_meluhha,696,ABC,pafr3w-pb27fs-pccrvf,2
toponym_meluhha,697,ABC,pa3pom-pbhlp7-pc3nkz,2
toponym_meluhha,698,ABC,pa8d3a-pb7v93-pcbzjo,2
toponym_meluhha,699,ABC,pa9mvh-pb7dk3-pc8dpp,2
toponym_meluhha,700,ABC,pa4njy-pbei84-pcd2k3,2
toponym_meluhha,701,ABC,pafvcf-pbh5i5-pchqqp,2
toponym_meluhha,702,ABC,pakbrt-pb8oxz-pc51wm,2
toponym_meluhha,703,ABC,pa4zgb-pbcepq-pc829f,2
toponym_meluhha,704,ABC,pand3-pb7gzh-pc1jah,2
toponym_meluhha,705,ABC,pa4o7l-pb7lyj-pccgwv,2
toponym_meluhha,706,ABC,pa7rqg-pbfrr6-pcgaoz,2
toponym_meluhha,707,ABC,pah1zc-pb4op8-pcl77d,2
toponym_meluhha,708,ABC,pakuyw-pb8kqm-pcfog5,2
toponym_meluhha,709,ABC,pa3rsv-pbabg5-pc3eq9,2
toponym_meluhha,710,ABC,paeatd-pb38cf-pcicjf,2
toponym_meluhha,711,ABC,pa2cen-pbg356-pcco25,2
toponym_meluhha,712,ABC,padkz-pb4xq5-pc4k2i,2
toponym_meluhha,713,ABC,pa1pjr-pbj7og-pcg66m,2
toponym_meluhha,714,ABC,pa3tpw-pbd8uz-pc44j7,2
toponym_meluhha,715,ABC,pa5lm3-pbfiu5-pc75qt,2
toponym_meluhha,716,ABC,pa404z-pbk7lj-pcelk5,2
toponym_meluhha,717,ABC,pa8nwl-pbhb1c-pceo31,2
toponym_meluhha,718,ABC,pab115-pb9ogi-pc8npx,2
toponym_meluhha,719,ABC,pai5d7-pbid3l-pck3ci,2
toponym_meluhha,720,ABC,pajzog-pbj7e6-pcb5vx,2
toponym_meluhha,721,ABC,pa6omc-pbaunr-pc5pwu,2
toponym_meluhha,722,ABC,pa1l5r-pbk434-pcay6a,2
toponym_meluhha,723,ABC,pa26wo-pb6f0l-pc19sf,2
toponym_meluhha,724,ABC,pafxl2-pbgajd-pc2mea,2
toponym_meluhha,725,ABC,pa6rqb-pb5ukb-pc4v33,2
toponym_meluhha,726,ABC,pahu19-pbcnej-pckyym,2
toponym_meluhha,727,ABC,pahrku-pbegg5-pc3y5i,2
toponym_meluhha,728,ABC,pakpxl-pbiwuq-pc349d,2
toponym_meluhha,729,ABC,pacvn6-pb6xa5-pc3p8h,2
toponym_meluhha,730,ABC,pac211-pb9i9s-pcj91s,2
toponym_meluhha,731,ABC,pa8mto-pbfx0c-pc49ya,2
toponym_meluhha,732,ABC,pa1t6s-pb27d-pcijk8,2
toponym_meluhha,733,ABC,pajro4-pbgtcw-pck562,2
toponym_meluhha,734,ABC,pai5j1-pb1pjz-pcjhl,2
toponym_meluhha,735,ABC,pa8zq0-pbhbwf-pc1rfa,2
toponym_meluhha,736,ABC,pajq9i-pbdauj-pc9ubz,2
toponym_meluhha,737,ABC,pa5ieh-pbk1xf-pci8nh,2
toponym_meluhha,738,ABC,paa9m0-pb64li-pce2r6,2
toponym_meluhha,739,ABC,pagh57-pb4umh-pc7vr0,2
toponym_meluhha,740,ABC,pab3ux-pbbwsh-pc7gr8,2
toponym_meluhha,741,ABC,padfvy-pb43cq-pc40jr,2
toponym_meluhha,742,ABC,pa2n1j-pbbcrk-pccjoh,2
toponym_meluhha,743,ABC,pa400c-pbd40g-pc6xd0,2
toponym_meluhha,744,ABC,paedzx-pbatj8-pckajs,2
toponym_meluhha,745,ABC,pagfy2-pbc6xz-pc8ysx,2
toponym_meluhha,746,ABC,pa793s-pbed01-pcd4m2,2
toponym_meluhha,747,ABC,pachwa-pbdcm8-pclckl,2
toponym_meluhha,748,ABC,pa7c14-pbdn2h-pc9azo,2
toponym_meluhha,749,ABC,pac01m-pbddnt-pcl6di,2
toponym_meluhha,750,ABC,pa6ys9-pbcakz-pc7m4r,2
toponym_meluhha,751,ABC,paerx0-pb8xqc-pcc173,2
toponym_meluhha,752,ABC,pa9oz7-pbb7nc-pc8pho,2
toponym_meluhha,753,ABC,pa8rok-pb1r5l-pcf2i9,2
toponym_meluhha,754,ABC,pa3pz-pbc1mk-pc7455,2
toponym_meluhha,755,ABC,pahoen-pb32nn-pcdogj,2
toponym_meluhha,756,ABC,pagp64-pbkj3m-pcb28d,2
toponym_meluhha,757,ABC,pakutc-pbe0s8-pcfzk,2
toponym_meluhha,758,ABC,pa6ae9-pbieqh-pcc05c,2
toponym_meluhha,759,ABC,pahqql-pb1rnm-pcao07,2
toponym_meluhha,760,ABC,pak8e5-pb9npl-pc9x1b,2
toponym_meluhha,761,ABC,pajxy2-pbgoh3-pcgrym,2
toponym_meluhha,762,ABC,paegc2-pb9vbd-pc38vd,2
toponym_meluhha,763,ABC,pa9mr4-pb66vk-pc76c7,2
toponym_meluhha,764,ABC,pafjc6-pb9pbr-pck48j,2
toponym_meluhha,765,ABC,paf0fd-pb5h0u-pc44q7,2
toponym_meluhha,766,ABC,pa9b9o-pb25eo-pcdp2p,2
toponym_meluhha,767,ABC,pag6kw-pbi785-pcjq8,2
toponym_meluhha,768,ABC,pa3u4g-pbcz8q-pc8g7r,2
toponym_meluhha,769,ABC,pa66bw-pbmmh-pc1sf2,2
toponym_meluhha,770,ABC,pa3n0k-pb4yar-pcens,2
toponym_meluhha,771,ABC,pa74he-pb2fpc-pcvnb,2
toponym_meluhha,772,ABC,pa6miz-pbc0iw-pcfmvh,2
toponym_meluhha,773,ABC,paejv6-pbck6j-pcgiuv,2
toponym_meluhha,774,ABC,pa90re-pb466b-pcfxta,2
toponym_meluhha,775,ABC,pa7jd5-pbaxt9-pc9g17,2
toponym_meluhha,776,ABC,pa5jg6-pb3l7j-pc5t0r,2
toponym_meluhha,777,ABC,pa9ob9-pbf7nd-pcwod,2
toponym_meluhha,778,ABC,pabqyj-pb1xd-pc36kd,2
toponym_meluhha,779,ABC,pagm4e-pbh6um-pc2i7c,2
toponym_meluhha,780,ABC,pa5qwi-pb1nqj-pcdtlo,2
toponym_meluhha,781,ABC,pabf1x-pbcfs1-pc1lrv,2
toponym_meluhha,782,ABC,pa4eci-pb8jip-pc1183,2
toponym_meluhha,783,ABC,pa5n2g-pbj670-pcf9dd,2
toponym_meluhha,784,ABC,paiw83-pb18wh-pc8oxj,2
toponym_meluhha,785,ABC,pa5q1d-pb9jnn-pc73yx,2
toponym_meluhha,786,ABC,pafut-pb2p0x-pcafeu,2
toponym_meluhha,787,ABC,pacab7-pbbxe2-pciv3e,2
toponym_meluhha,788,ABC,pa2src-pbc6aa-pcbafz,2
